gene_id	Symbol	baseMean.tumor.KO.WT	log2FoldChange.tumor.KO.WT	padj.tumor.KO.WT	gene_biotype	reg_tumor	tpm.Tumor_HDLBP_KO_2	tpm.Tumor_HDLBP_KO_3	tpm.Tumor_HDLBP_KO_4	tpm.Tumor_HDLBP_KO_5	tpm.Tumor_WT_1	tpm.Tumor_WT_2	tpm.Tumor_WT_3	tpm.Tumor_WT_4	tpm.Tumor_WT_5	tpm.Tumor_WT_6	tpm.Tumor_WT_7	tpm.Tumor_WT_8
ENSG00000138778.7	CENPE	285.553970539359	1.49223340888365	3.10038389841785e-08	protein_coding	up_tumor	5.68	15.96	12.09	12.02	5.6	3.78	4.68	4.77	4.23	3.68	4.73	5.92
ENSG00000055044.6	NOP58	1257.77861076669	1.49179342030459	2.82361753267813e-09	protein_coding	up_tumor	179.44	164.65	532.48	175.89	82.74	63.53	66.28	79.72	68	88.72	64.59	104.68
ENSG00000130005.7	GAMT	51.8352619033695	1.48582616600752	3.64408114124947e-06	protein_coding	up_tumor	8.33	7.97	16.57	8.13	3.79	3.59	5.31	6.06	6.09	6.17	7.19	3.87
ENSG00000165525.13	NEMF	1346.90960131736	1.48364280093919	1.07210939497829e-07	protein_coding	up_tumor	149.43	193.22	581.19	217.18	82.44	65.53	54.88	53.7	57.03	87.83	50.61	111.77
ENSG00000204103.2	MAFB	80.5351629256073	1.48277061117197	0.0163678423829146	protein_coding	up_tumor	16.01	2.55	7.09	0.8	1.7	1.81	2.29	2.65	2.47	2.68	4.69	2.09
ENSG00000151338.14	MIPOL1	1023.08018239947	1.47934214102129	8.0327195109615e-06	protein_coding	up_tumor	13.36	25.94	59.47	39.94	17.6	12.34	16.14	14	16.88	19.49	17.16	21.29
ENSG00000171634.12	BPTF	1184.49639606029	1.47865767225404	3.44149712475642e-08	protein_coding	up_tumor	18.32	53.07	63.59	57.09	30.22	27.83	37.38	26.46	31.16	33.3	25.79	32.22
ENSG00000185024.11	BRF1	596.871113995754	1.47756582071681	2.62614013645604e-08	protein_coding	up_tumor	9.22	9.99	14.75	11.98	15.4	13.15	16.9	14.43	15.73	14.98	13.8	14.31
ENSG00000060339.9	CCAR1	2435.70032647912	1.47648709628646	6.32208420798182e-08	protein_coding	up_tumor	364.82	258.76	846.78	299.11	153.31	112.15	116.72	131.6	133.42	183.23	131.35	184.92
ENSG00000161888.7	SPC24	159.965379649034	1.47423661956962	4.27922759939965e-07	protein_coding	up_tumor	28.26	22.17	47.61	26.52	13.96	12.27	13.34	18.22	12.22	11.42	11.88	14.4
ENSG00000163811.7	WDR43	777.825360858863	1.46738335939174	7.6574591225036e-10	protein_coding	up_tumor	45.89	48.63	88.97	48.43	26.94	24.23	24.07	28.89	22.23	26	22.18	25.15
ENSG00000034053.10	APBA2	125.800119892977	1.46560958673448	1.73973017751305e-07	protein_coding	up_tumor	10.87	9.16	26.52	9.26	4.54	3.06	4.35	4.06	3.99	3.91	4.13	5.69
ENSG00000183032.6	SLC25A21	28.7661184369421	1.45464761681473	0.00164606125802076	protein_coding	up_tumor	8.12	5.14	23.33	3.75	1.58	2.45	4.3	2.87	2.9	1.09	5.49	3.58
ENSG00000172273.8	HINFP	291.841903918048	1.45370152032434	1.21592942821432e-08	protein_coding	up_tumor	44.92	28.37	75.26	29.73	14.39	12.74	16.08	17.48	20.45	16.92	17.88	20.2
ENSG00000154240.12	CEP112	182.666605728579	1.45294018616372	1.20451933212904e-07	protein_coding	up_tumor	34.27	38.25	85.21	37.06	21.55	12.19	12.55	17.12	11.06	15.14	11.07	22.38
ENSG00000186687.11	LYRM7	284.623061994311	1.45221739660853	8.73328987616134e-07	protein_coding	up_tumor	7.86	16.72	27.91	9.03	13.09	6.92	7.63	7.43	9.38	11.28	8.63	6.55
ENSG00000183049.8	CAMK1D	189.565833285015	1.44924734449775	5.36561728087753e-10	protein_coding	up_tumor	5.04	8.07	9.58	7.57	3.19	2.1	3.55	2.65	2.92	3.92	3.72	5.21
ENSG00000184226.10	PCDH9	318.052228769017	1.44493786516446	1.26324243781982e-08	protein_coding	up_tumor	13.75	13.07	25.05	12.82	7.38	4.92	6.18	9.24	4.66	6.72	5.54	7.98
ENSG00000100209.5	HSCB	177.816278029117	1.44232816603074	2.31848862236907e-10	protein_coding	up_tumor	41.16	62.84	93.75	48.96	31.27	15.27	19.85	23.86	22.35	26.81	25.98	33.32
ENSG00000154040.16	CABYR	76.5059198264508	1.44142389622768	0.000679063388718627	protein_coding	up_tumor	33.4	7.73	40.1	5.87	8.4	5.09	7.8	7.62	9.91	8.47	6.19	5.13
ENSG00000167815.7	PRDX2	57.9869093725824	1.44002495369005	0.00762643186090061	protein_coding	up_tumor	22.34	6.48	20.56	3.74	7.92	5.4	8.5	7.43	5.61	7.14	8.65	11
ENSG00000213918.6	DNASE1	286.707801842257	1.43875729477237	7.13109531662862e-07	protein_coding	up_tumor	14.85	17.26	34.22	17.59	10.1	8.71	9.13	5.65	8.54	11.13	9.1	8.34
ENSG00000105290.7	APLP1	104.912194133261	1.43776890217717	4.84960671488438e-06	protein_coding	up_tumor	26.23	23.66	37.2	20.58	14.97	14.29	18.06	11.91	12.45	12.78	13.11	7.62
ENSG00000155850.7	SLC26A2	240.22631119689	1.43772902782565	4.24644502323932e-17	protein_coding	up_tumor	5.95	8.64	5.55	7.56	2.91	2.82	3.43	3.6	2.61	4.28	2.35	2.98
ENSG00000076108.7	BAZ2A	968.309564199173	1.4351224265414	1.58744265357182e-06	protein_coding	up_tumor	249.95	112.84	489.8	112.86	24.15	29.86	18	15.91	17.27	31.21	15.01	33.16
ENSG00000119782.9	FKBP1B	25.8292193468692	1.43327037077779	8.63195881097858e-07	protein_coding	up_tumor	5.4	7.34	6.72	6.35	3.85	2.4	3.83	3.39	3.49	2.29	2.65	1.67
ENSG00000153914.11	SREK1	2279.43536618235	1.431572656364	1.76279506925934e-05	protein_coding	up_tumor	125.42	137.98	512.68	152.62	86.5	70.74	72.48	64.71	71.86	86.04	70.25	101.74
ENSG00000124766.4	SOX4	4054.98809599101	1.42820587972975	0.000887735015559588	protein_coding	up_tumor	37.85	213.5	368.49	200.46	106.67	54.35	67.42	82.08	75.13	126.97	60.33	122.43
ENSG00000164066.8	INTU	452.266531687388	1.42740577405375	6.05931885797343e-08	protein_coding	up_tumor	5.69	7.4	13	9	6.15	5.03	6.48	3.83	5.34	7.89	4.35	7.32
ENSG00000123200.12	ZC3H13	866.668900452041	1.42298527961983	3.20075649263144e-07	protein_coding	up_tumor	18.17	28.14	59.61	28.9	14.35	13.91	10.64	13	12.58	14.48	10.72	15.14
ENSG00000006432.11	MAP3K9	282.522610740287	1.41945131812647	4.91729955012875e-06	protein_coding	up_tumor	4.5	3.38	10.9	4.08	2.47	2.31	3.05	2.58	2.81	2.67	2.92	2.83
ENSG00000064547.9	LPAR2	116.371791567311	1.41807283637685	0.000125736362428012	protein_coding	up_tumor	5.38	19.62	21.95	22.47	12.79	6	6.15	7.39	10.63	10	8.03	10.38
ENSG00000171246.5	NPTX1	120.287481342237	1.41547606864139	1.44657174132621e-05	protein_coding	up_tumor	10.12	7.43	4.88	5.35	2.41	1.69	4.22	2.99	2.9	5.36	2.35	1.45
ENSG00000149531.10	FRG1B	303.410626836318	1.41264724436757	5.38351614896059e-08	protein_coding	up_tumor	73.18	117.19	272.32	150.31	61.23	43.89	42.01	49.5	58.32	59.13	42.31	61.66
ENSG00000143458.7	GABPB2	357.154037662902	1.41222441831054	1.10473262021751e-08	protein_coding	up_tumor	8.6	11.74	16.46	11.26	5.71	6.83	5.92	6.27	7.12	7.27	6.33	6.23
ENSG00000179094.9	PER1	159.970125445538	1.40959993231653	3.93243048544453e-06	protein_coding	up_tumor	16.52	16.17	7.21	9.36	8.89	5.82	12.21	5.32	6.49	6.54	5.87	6.09
ENSG00000001460.13	STPG1	121.803636249388	1.39687213162515	2.25752395194024e-08	protein_coding	up_tumor	5.03	7.83	14.73	10.15	7.35	4.14	7.42	6.93	6.32	6.48	4.92	6.31
ENSG00000177764.6	ZCCHC3	69.235534083256	1.3953035474931	0.00758845421696173	protein_coding	up_tumor	6.7	1.4	5.39	4.89	0.69	2.45	3.32	1.39	3.24	2.56	1.85	2.81
ENSG00000216895.4	AC009403.2	81.5831703538991	1.39528070442791	1.44653134989812e-10	protein_coding	up_tumor	13.15	29.39	36.07	25.97	12.09	9.65	17	19.32	16.18	17.7	16.44	12.15
ENSG00000125676.15	THOC2	2204.52292487166	1.39456687114023	1.06343406070896e-06	protein_coding	up_tumor	161.12	153.39	394.16	195.31	139.66	110.14	99.03	132.72	116.32	137.81	110.85	155.37
ENSG00000234545.3	FAM133B	939.414166514852	1.39437736416693	9.15158264829647e-09	protein_coding	up_tumor	129.41	153.78	262.03	164.24	76.84	46.83	47.93	55.43	53.78	75.97	49.08	87.99
ENSG00000160469.12	BRSK1	23.5903609921551	1.39258821101312	6.99524266178202e-05	protein_coding	up_tumor	1.08	2.1	4.34	5.13	1.49	1.07	1.14	0.98	1.89	1.34	1.37	1.25
ENSG00000131242.11	RAB11FIP4	325.267883536649	1.39197161294154	0.000105865400677981	protein_coding	up_tumor	3.25	8.55	20.11	9.96	4.44	5.93	7.09	6.61	6.29	4.01	4.76	4.75
ENSG00000115355.11	CCDC88A	1009.19370240847	1.39026697286025	3.95416828555078e-06	protein_coding	up_tumor	9.62	87.11	98.57	85.3	29.1	11.51	15.44	18.26	13.81	24.08	11.76	35.97
ENSG00000160818.12	GPATCH4	689.775004629866	1.38737728712149	6.34105913470275e-09	protein_coding	up_tumor	71.86	88.17	188.34	87.39	45.76	31.13	33.55	45	37.18	43.01	38.66	57.94
ENSG00000179431.5	FJX1	48.0907473341897	1.38693660890788	0.0148263904141674	protein_coding	up_tumor	9.9	3.13	6.66	1.29	2.14	2.06	4.06	5.04	3.89	2.8	3.29	1.78
ENSG00000116741.6	RGS2	141.160921343527	1.38463056068332	2.67883971084926e-17	protein_coding	up_tumor	25.61	25.71	24.4	27.23	11.86	9.18	10.27	13.04	12.06	9.82	18.17	13.59
ENSG00000110367.7	DDX6	233.083591366675	1.38160101964006	0.000548353494942966	protein_coding	up_tumor	18.53	11.65	35.49	13.92	4.78	7.24	8.24	7.18	6.31	5.11	7.4	4.58
ENSG00000114115.5	RBP1	183.276838815227	1.38020677483434	0.000144154930744886	protein_coding	up_tumor	57.82	40.65	50.44	34.88	27.88	8.19	26.34	32.01	14.12	23.42	21.5	29.3
ENSG00000113356.6	POLR3G	178.325131916284	1.37899609153411	4.13733193826483e-06	protein_coding	up_tumor	37.18	21.36	80.1	25.69	13.86	6.92	9.81	9.6	9.38	7.81	7.55	10.39
ENSG00000109670.9	FBXW7	261.095975662171	1.37877334356746	1.43448168961356e-05	protein_coding	up_tumor	6.97	18.9	43.56	16.67	9.57	9.62	8.82	7.26	10.05	8.39	7.98	10.73
ENSG00000109881.12	CCDC34	727.51685696694	1.37784633062315	2.69573701867321e-08	protein_coding	up_tumor	75.48	106.1	291.32	138.79	48.01	33.5	36.05	45.76	39.24	51.44	38.46	60.32
ENSG00000244509.3	APOBEC3C	307.660618637663	1.37167476712515	5.89174311462444e-07	protein_coding	up_tumor	20.56	27.36	73.88	24.74	16.07	14.82	13.52	17.45	15.05	15.56	11.09	17.09
ENSG00000005100.8	DHX33	554.59735874086	1.37147895524128	1.30379015200862e-07	protein_coding	up_tumor	14.13	17.75	41.06	20.16	10.76	8.49	10.4	9.99	10.45	11.37	10.04	14.03
ENSG00000163040.10	CCDC74A	19.9937393310347	1.37122398079214	0.00500516000284375	protein_coding	up_tumor	3.83	3.74	3.56	2.18	1.64	0.94	1.81	2.36	1.91	0.82	0.82	2.5
ENSG00000172379.14	ARNT2	115.949809390445	1.36685073526276	2.80616080976445e-07	protein_coding	up_tumor	12.97	14.78	22.8	13.17	5.15	2	3.17	4.17	4.35	4.31	1.92	7.31
ENSG00000186469.4	GNG2	15.4169212062051	1.36603684831194	0.064801199276293	protein_coding	up_tumor	13.56	1.95	5.55	1.23	0.75	0.77	1.42	2.88	0.44	1.22	4.93	1.53
ENSG00000196628.9	TCF4	397.498907126857	1.3626154940184	1.12194373198302e-06	protein_coding	up_tumor	21.63	22.52	43.01	20.15	11.36	4.26	8.08	10.4	7.18	8.88	8.51	13.79
ENSG00000163798.9	SLC4A1AP	379.220839168275	1.36065727826392	1.03423668906812e-13	protein_coding	up_tumor	20.26	30.53	44.11	24.61	14.22	13.81	15.21	13.87	14.29	12.26	15.7	14.17
ENSG00000196747.3	HIST1H2AI	19.189774906627	1.35889820492795	0.0380509894947946	protein_coding	up_tumor	14.63	3.42	12.1	2.36	3.13	2.01	3.47	4.93	3.71	5.03	3.03	8.39
ENSG00000071246.6	VASH1	71.4556963415583	1.35864009675794	7.49986866225028e-05	protein_coding	up_tumor	10.2	3.31	9.5	4.33	1.94	1.2	1.91	1.65	1.45	1.51	2	1.45
ENSG00000140451.8	PIF1	215.455790221464	1.35783953699301	7.19465500935142e-07	protein_coding	up_tumor	17.85	35.65	46.05	35.58	24.01	6.93	16.24	15.11	9.6	13.19	10.9	15.96
ENSG00000138193.10	PLCE1	175.809254013516	1.35759570562064	2.05089808976448e-05	protein_coding	up_tumor	21.59	17.43	36.05	20.46	9.68	6.26	7.04	5.66	7.44	10.74	7	8.25
ENSG00000163507.9	KIAA1524	184.356294946182	1.35658897809716	4.94050130737181e-07	protein_coding	up_tumor	7.36	13.34	26.2	12.79	7.46	4.6	7.17	7.18	5.87	5.7	6.68	7.55
ENSG00000137601.11	NEK1	101.838063849908	1.35618331873921	8.07618298050759e-06	protein_coding	up_tumor	2.72	4.4	11.89	3.94	2.27	2.08	2.01	1.73	2.12	2.71	1.8	2.4
ENSG00000105821.10	DNAJC2	868.603572574384	1.34287436536051	2.52226796648808e-09	protein_coding	up_tumor	72.8	93.31	168.63	85.39	47.33	41.64	44.79	46.49	50.97	54.46	38.61	70.62
ENSG00000205356.5	TECPR1	312.956815207417	1.34185471940122	2.02492684885961e-06	protein_coding	up_tumor	4.29	9.67	19.01	12.84	11.16	5.07	9.57	5.34	6.35	6.4	9.34	5.95
ENSG00000182324.5	KCNJ14	105.160761502921	1.33971879527601	8.63567471872814e-05	protein_coding	up_tumor	2.21	7.62	12.08	10.23	3.82	2.5	3.47	3.27	3.31	5.38	3.14	4.65
ENSG00000167595.10	C19orf55	286.432811756061	1.33894635572678	1.04079221583226e-06	protein_coding	up_tumor	35.62	43.76	103.45	44.39	23.93	25.57	21.33	19.26	21.01	22.51	17.49	28.49
ENSG00000241484.5	ARHGAP8	65.0569812208597	1.33336848496616	8.43917477773084e-08	protein_coding	up_tumor	3.28	14.2	11.47	15.15	5.5	7.52	5.33	5.87	5.45	9.01	6.01	6.16
ENSG00000122970.11	IFT81	630.949244336515	1.33153378723693	0.000140094116959651	protein_coding	up_tumor	63.07	31.31	85.4	31.03	26.54	23.9	28.24	23.3	23.75	28.95	24	22.94
ENSG00000118420.12	UBE3D	70.8671659827463	1.33133641257101	3.75701661768771e-09	protein_coding	up_tumor	4.38	12.02	8.6	12.94	7.85	6.87	4.08	4.87	5.28	9	4.61	6.68
ENSG00000134186.7	PRPF38B	1249.18982012274	1.32933377736415	0.000131143631480627	protein_coding	up_tumor	28	71.06	158.71	75.57	47.76	35.97	40.75	38.24	41.3	50.46	39.29	57.01
ENSG00000151276.19	MAGI1	195.197582342464	1.32888540539063	1.52731780904299e-07	protein_coding	up_tumor	7.92	7.51	26.47	8.74	3.31	3.39	3.18	2.98	2.84	3.61	2.87	3.81
ENSG00000138182.10	KIF20B	409.159360048164	1.32861461522746	1.63334163975169e-10	protein_coding	up_tumor	10.33	19.54	25.82	19.95	8.89	7.3	9.16	8.21	7.68	7.5	7.49	10.22
ENSG00000182500.7	ORAI1	181.153846927574	1.32839647515737	2.66349947399842e-09	protein_coding	up_tumor	10.92	18.86	27.85	21.2	9.82	7.41	7.76	9.44	8.55	10.17	9.89	12.43
ENSG00000167257.6	RNF214	169.677669337239	1.32084091502613	2.90447824975398e-08	protein_coding	up_tumor	17.47	11.57	31.66	13.36	6.86	7.78	11.79	6.43	7.86	7.23	8.33	8.04
ENSG00000160200.13	CBS	27.1147951432259	1.3201020737159	0.0102701406457633	protein_coding	up_tumor	4.25	1.5	2.79	1.81	1.24	1.57	2.07	2.45	1.3	0.79	1.27	1.64
ENSG00000160767.16	FAM189B	239.404421949184	1.31979001625679	1.59047053825649e-12	protein_coding	up_tumor	20.76	21.49	34.51	28.07	14.54	11.63	11.04	13.62	13.42	12.52	10.56	14.41
ENSG00000135637.9	CCDC142	136.737735797453	1.31867662990791	1.64465027791159e-06	protein_coding	up_tumor	3.71	10.03	14.77	12.61	6.42	3.9	7.97	5.2	5.84	5.38	5.48	6.14
ENSG00000151233.6	GXYLT1	231.509154624501	1.31781095225028	0.000214236727931289	protein_coding	up_tumor	8.07	4.44	13.49	4.03	5.04	4.49	5.92	6.28	5.09	5.5	4.19	5.73
ENSG00000139291.9	TMEM19	460.472483177348	1.31562890313348	2.98023377189094e-06	protein_coding	up_tumor	11.94	23.87	44.34	21.78	11.84	10.11	11	13.13	10.06	14.82	9.96	14.5
ENSG00000174672.11	BRSK2	12.87845681761	1.31272983005854	0.000955203058316615	protein_coding	up_tumor	1.13	2.02	1.2	1.09	0.35	0.9	1.32	0.62	0.53	0.44	0.67	0.86
ENSG00000166250.7	CLMP	11.5862703429011	1.31120813951814	0.00287759249813356	protein_coding	up_tumor	5.13	0.96	2.24	1.05	0.58	0.42	0.96	1.33	1.12	0.62	1.91	0.73
ENSG00000135297.11	MTO1	229.573017843105	1.31022918912796	4.45794941416561e-09	protein_coding	up_tumor	8.14	13.16	11.72	11.84	9.22	10.06	9.77	12.78	8.98	12.48	7.09	12.39
ENSG00000249992.1	TMEM158	12.0160417176934	1.30772492994996	0.019447731391873	protein_coding	up_tumor	0.66	3.06	0.8	1.84	0.4	0.78	0.89	0.34	0.75	1.62	0.58	0.66
ENSG00000169249.8	ZRSR2	308.660951187308	1.3065020613932	1.02723951184709e-07	protein_coding	up_tumor	42.6	42.33	75.42	42.55	26.98	21.94	20.97	23.44	27.84	27.52	23.68	31
ENSG00000112139.10	MDGA1	15.6611127604277	1.30623856908066	0.00484712322196491	protein_coding	up_tumor	1.13	1.18	2.11	2.11	1.74	0.42	0.26	0.94	0.59	1.87	0.78	0.36
ENSG00000138587.5	MNS1	125.25751578288	1.30530031527639	8.75168575491783e-07	protein_coding	up_tumor	12.52	19.66	23.58	22.93	14.8	16.14	15.22	17.53	12.48	8.73	10.24	16.67
ENSG00000071054.11	MAP4K4	1050.15961262561	1.30463815129439	3.82541978779877e-10	protein_coding	up_tumor	65.66	41.82	109.97	35.33	24.94	15.57	24.17	23.6	19.14	23.99	19.98	24.92
ENSG00000054267.16	ARID4B	991.062239690259	1.30462218011462	2.0022057421166e-06	protein_coding	up_tumor	35.71	55.26	120.35	53.94	26.81	23.3	18.35	19.3	25.96	28	20.16	32.5
ENSG00000172840.2	PDP2	50.5408280316452	1.3040481608001	1.93397852886826e-07	protein_coding	up_tumor	1.97	3.92	4.44	3.04	1.97	1.51	2.35	1.16	1.03	1.34	1.55	2.06
ENSG00000126870.11	WDR60	789.808496579883	1.30365676920584	5.93806925939411e-05	protein_coding	up_tumor	53.91	96.16	201.36	100.73	50.07	39.03	38.63	38.55	43.74	51.84	38.71	49.02
ENSG00000169213.6	RAB3B	311.193406864851	1.3030052640027	5.68716681768013e-06	protein_coding	up_tumor	3.47	4.3	9.44	4.34	2.84	3.67	2.52	2.04	2.51	2.48	2.64	2.3
ENSG00000165113.8	GKAP1	111.838495804958	1.30204430910468	0.000135399954645526	protein_coding	up_tumor	9.72	13.09	34.95	14.43	8.97	10.28	8.32	6.45	5.61	10.84	7.03	10.12
ENSG00000230453.5	ANKRD18B	490.680235885546	1.30194110244668	0.000554840764852878	protein_coding	up_tumor	134.59	124.64	462.21	139.26	56.38	30.82	28.67	39.86	43.02	66.99	32.69	84.65
ENSG00000203832.6	NBPF20	271.58292834183	1.30117684313806	0.000285898602768785	protein_coding	up_tumor	1.39	17.41	10.4	16.15	7.29	5.21	5.62	4.47	7.04	8.11	7.08	8.79
ENSG00000146909.3	NOM1	388.860251412402	1.30072124455913	1.42202791531385e-05	protein_coding	up_tumor	13.19	12.36	26.91	11.64	13.21	16.21	17.16	13.04	10.6	11.42	11.35	11.3
ENSG00000169169.10	CPT1C	67.9520753121197	1.30057803049202	9.1253120887347e-06	protein_coding	up_tumor	9.52	17.62	20.96	13.66	7.18	6.37	7.5	6.61	8.62	7.06	9.9	13.46
ENSG00000130816.10	DNMT1	532.925989107744	1.30023858629845	1.47222710665795e-09	protein_coding	up_tumor	69.73	130.71	158.51	119.75	52.01	26.6	40.76	42.84	26.23	44.81	30.74	61.17
ENSG00000183762.8	KREMEN1	225.256720482157	1.29753783534276	1.57401811631978e-07	protein_coding	up_tumor	8.86	11.2	20.73	10.01	4.56	3.28	5.51	5.54	5.16	6.95	4.98	7.12
ENSG00000133138.15	TBC1D8B	922.577056008505	1.29654697812704	0.000743273778184061	protein_coding	up_tumor	13.19	33.11	100.42	63.35	25.76	20.8	25.68	18.59	23.71	29.31	22.79	27.17
ENSG00000171169.8	NAIF1	112.995127636031	1.29642203671314	5.22374037345011e-11	protein_coding	up_tumor	4.84	17.9	13.65	14.08	8.34	5.74	10.97	7.5	9.1	8.37	8.4	9.35
ENSG00000139734.13	DIAPH3	106.699152146631	1.29152494159516	2.55617968589767e-06	protein_coding	up_tumor	4.72	5.55	11.83	4.8	2.81	1.73	3.42	2.79	2.06	2.61	1.84	2.79
ENSG00000213654.5	GPSM3	37.3779360898682	1.29050667945891	0.0312065457643728	protein_coding	up_tumor	10.64	2.32	5.42	2.38	5.33	1.81	1.34	3.1	2.89	2.18	4.26	2.21
ENSG00000134533.2	RERG	16.9680221550534	1.28376597327619	0.0046173735239012	protein_coding	up_tumor	3.98	2.27	5.25	1.35	0.64	1.97	1	1.16	0.74	0.66	1.26	1.05
ENSG00000164134.8	NAA15	594.985526361587	1.2833402248913	1.65351940858591e-08	protein_coding	up_tumor	19.06	18.4	35.83	18.2	12.63	10.63	12.54	13.89	10.26	13.26	14.92	17.05
ENSG00000072832.10	CRMP1	7.00144890222665	1.28330439241807	0.0554944596763225	protein_coding	up_tumor	0.19	0.58	1.22	0.3	0.33	0.17	0.18	0.15	0.3	0.68	0.21	0.36
ENSG00000111364.11	DDX55	767.824511424686	1.28271626981747	4.07934078825427e-06	protein_coding	up_tumor	38.59	86.3	176.04	103.1	43.93	29.11	42.67	37.11	41.2	54.12	41.37	60.22
ENSG00000174099.6	MSRB3	152.048447232381	1.2817261211716	1.02269853766896e-08	protein_coding	up_tumor	12.14	12.34	17.71	12.8	9.14	4.53	5.5	7.63	5.65	7.83	6.68	9.59
ENSG00000153029.10	MR1	161.59149639278	1.27998007516063	4.65745796913478e-11	protein_coding	up_tumor	6.6	13.43	17.94	13.1	7.73	4.54	7.45	8.39	8.54	8.46	7.37	6.94
ENSG00000185453.8	C19orf68	72.8757193946625	1.27875258448153	1.30379015200862e-07	protein_coding	up_tumor	5.29	5.22	10.56	7.62	2.96	3.76	3.78	3.39	4.66	5.71	3.67	3.9
ENSG00000163633.6	C4orf36	156.756169349556	1.27868756035686	1.95867717361368e-06	protein_coding	up_tumor	13.31	23.68	29.54	20.02	8.86	9.73	6.5	7.74	9.59	13.88	9.01	13.76
ENSG00000198142.3	SOWAHC	171.37185383511	1.27427175646559	7.89060063331849e-10	protein_coding	up_tumor	4.25	12.39	6.68	10.83	4.27	2.81	4.17	4.08	4.06	5.08	3.81	4.7
ENSG00000172058.11	SERF1A	82.7307408716988	1.27104441537544	0.0921231887720239	protein_coding	up_tumor	7.58	9.15	20.57	27.54	1.64	8.44	2.74	8.74	10.02	3.77	9.33	18.88
ENSG00000168887.6	C2orf68	340.999257920821	1.26972849711609	1.02720352893397e-06	protein_coding	up_tumor	37.95	32.06	69.18	32.83	20.57	24.75	25.9	26.9	26.05	24.18	24.12	22.29
ENSG00000144278.10	GALNT13	17.7200162996577	1.26690319383734	0.0647048329505768	protein_coding	up_tumor	1.49	0.13	2.5	1.75	1.1	1.57	1.51	1.19	0.74	1.13	0.16	0.6
ENSG00000124120.6	TTPAL	244.344669912514	1.26455329984698	1.01293357243476e-08	protein_coding	up_tumor	6.72	7.42	14.13	7.2	4.94	3.72	4.99	4.54	4.43	5.74	3.96	4.74
ENSG00000198840.2	MT-ND3	7622.11641370222	1.26295678249319	1.59803749728636e-05	protein_coding	up_tumor	3196.67	7127.49	4740.87	8299.8	2646.22	4130.78	2010.79	1925.98	2387.91	3545.9	2049.42	3746.55
ENSG00000004660.10	CAMKK1	134.648991394647	1.26066697217303	2.38565645216022e-08	protein_coding	up_tumor	7.21	7.22	11.09	6.2	4.36	3.23	4.71	4.53	4.7	3.92	3.63	5.02
ENSG00000073331.13	ALPK1	264.606670922651	1.25916355631363	0.00155245144448892	protein_coding	up_tumor	180.1	8.77	82.89	13	7.21	7.61	8.8	7.48	8.1	7.97	8.6	7.97
ENSG00000125354.18	SEPT6	121.977817318394	1.25463967553687	6.73808996400469e-08	protein_coding	up_tumor	7.77	16.53	13.06	12.92	5.99	4.86	10.39	7.43	4.96	5.43	5.65	8.28
ENSG00000167703.10	SLC43A2	164.365527030589	1.2536249717724	9.91375649150519e-10	protein_coding	up_tumor	6.99	14.3	16.24	12.58	6.27	4.79	5.56	5.92	4.4	10.18	6.99	9.74
ENSG00000103942.8	HOMER2	113.352271531339	1.2532489988411	4.53542413137326e-06	protein_coding	up_tumor	5.86	5.58	9.09	6.2	4.07	5.48	6.16	3.65	4.61	4.74	6.04	3.48
ENSG00000221968.4	FADS3	229.885442815778	1.25275634872677	3.69659322157424e-07	protein_coding	up_tumor	13.45	14.15	16.91	15.29	18.53	7.44	17.02	12.26	13.32	11.17	11.64	20.14
ENSG00000083454.17	P2RX5	7.44425946202133	1.25196256286852	0.0650757561825711	protein_coding	up_tumor	0.68	2.18	0.38	3.12	1.51	0.77	0.54	0.4	0.78	0.92	0.21	0.65
ENSG00000162378.8	ZYG11B	326.943606634274	1.24905957425376	0.000148009297340575	protein_coding	up_tumor	9.11	5.82	14.7	4.18	4.67	4.27	5.1	4.27	4.38	4.66	4.4	4.69
ENSG00000152404.11	CWF19L2	267.417639743182	1.24707667355123	7.61857221843274e-05	protein_coding	up_tumor	7.93	24.13	46.13	26.57	13.39	11.01	9.15	11.92	10.81	13.89	9.59	14.27
ENSG00000130748.6	TMEM160	119.002110462473	1.24700657310493	2.35955819688119e-05	protein_coding	up_tumor	27.65	53.66	35.19	57	17.4	8.69	20.26	17.22	22.59	31.09	30.22	26.42
ENSG00000131437.11	KIF3A	261.893446579397	1.24662836033361	2.02595873659274e-06	protein_coding	up_tumor	12.03	13.99	38.51	16.47	6.25	9.49	8.03	6.28	7.81	11.6	5.95	6.06
ENSG00000204084.8	INPP5B	184.229626160954	1.24655661475488	1.77137257899288e-06	protein_coding	up_tumor	8.56	9.5	23.92	10.84	5.24	4.37	6.62	5.79	6.82	6.51	5.56	7
ENSG00000171475.9	WIPF2	1217.9335039603	1.24487145560985	1.59369121232282e-07	protein_coding	up_tumor	17.91	37.28	57.38	38.47	24.54	17.54	19.08	19.99	19.37	23.54	19.63	25.28
ENSG00000270800.1	RPS10-NUDT3	54.0889585421909	1.24322678134492	0.076071216747076	protein_coding	up_tumor	22.15	1.29	23.28	3.64	4.81	6.09	8.02	8.15	8.83	6.26	10.73	5.23
ENSG00000189403.10	HMGB1	4562.05883777524	1.24300066786837	7.44591429996335e-06	protein_coding	up_tumor	836.31	490	1103.22	408.33	346.05	259.25	379.49	371.56	283.21	326.13	298.38	355.88
