Majority.protein.IDs	Gene.names	iBAQ.L.Cyto_4h_Forward_1	iBAQ.M.Cyto_4h_Forward_1	iBAQ.H.Cyto_4h_Forward_1	iBAQ.L.Cyto_4h_Forward_2	iBAQ.M.Cyto_4h_Forward_2	iBAQ.H.Cyto_4h_Forward_2	iBAQ.L.Cyto_4h_Reverse_1	iBAQ.M.Cyto_4h_Reverse_1	iBAQ.H.Cyto_4h_Reverse_1	iBAQ.L.Cyto_4h_Reverse_2	iBAQ.M.Cyto_4h_Reverse_2	iBAQ.H.Cyto_4h_Reverse_2	iBAQ.L.Memb_4h_Forward_1	iBAQ.M.Memb_4h_Forward_1	iBAQ.H.Memb_4h_Forward_1	iBAQ.L.Memb_4h_Forward_2	iBAQ.M.Memb_4h_Forward_2	iBAQ.H.Memb_4h_Forward_2	iBAQ.L.Memb_4h_Reverse_1	iBAQ.M.Memb_4h_Reverse_1	iBAQ.H.Memb_4h_Reverse_1	iBAQ.L.Memb_4h_Reverse_2	iBAQ.M.Memb_4h_Reverse_2	iBAQ.H.Memb_4h_Reverse_2	Ratio.H.M.normalized.Cyto_4h_Forward_1	Ratio.H.M.normalized.Cyto_4h_Forward_2	Ratio.H.M.normalized.Cyto_4h_Reverse_1	Ratio.H.M.normalized.Cyto_4h_Reverse_2	Ratio.H.M.normalized.Memb_4h_Forward_1	Ratio.H.M.normalized.Memb_4h_Forward_2	Ratio.H.M.normalized.Memb_4h_Reverse_1	Ratio.H.M.normalized.Memb_4h_Reverse_2
A0A087WVF7	ITSN2	NA	NA	NA	16.5861214274866	16.4681626274378	15.9184905922923	NA	NA	NA	19.1382117933076	18.4146852358072	16.2412383791234	NA	NA	NA	16.4116764859349	13.5224589312938	NA	NA	NA	NA	15.3498686383387	15.1641212734183	14.151888617251	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WVQ6	CLTC	28.8672051071598	25.9900798935263	25.983593129807	28.8167463332737	25.8547177497965	26.308171521249	28.8753141182301	25.8660614818515	26.3361141061377	29.3279164679863	26.4740742708024	26.4840839760914	28.0465081439527	26.3828126566663	25.6705525240247	27.4941162935233	25.6967319860917	24.9621695000731	28.5120532763888	26.2783659381475	25.7698648751877	26.9496017920887	24.9985188132488	24.197530477221	-0.0399776733509971	-0.0743043386911121	-0.153221883930239	0.0272956240509075	0.0196307563355084	0.184470736640092	-0.0943872361380373	-0.189614481710561
A0A087WVS8	MOB2	20.8091557826952	16.2971849669396	17.5108259681296	21.0784844174114	NA	NA	21.7786434594831	17.3199895805238	17.3881855002396	22.6715246541381	19.3699253026642	18.7199034807551	20.8499548037705	17.5184533821764	18.994574421012	NA	NA	NA	20.2486410468611	17.6696186624406	18.9170107077427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WW00	UBE2D1	23.1479458264084	19.3621964082424	20.3462453497511	NA	NA	NA	23.9283188481734	20.6201517965703	20.9585102359551	26.0857588428896	22.8030574131325	25.3115706696697	22.0511903504592	18.5240519187178	18.9230314592702	NA	NA	NA	23.7597939296831	19.5672579624183	20.9367529451839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WW06	TTC28	21.1560410932205	20.2974850231822	21.1207289403606	20.2157273151936	18.1013396750875	17.3571567763017	21.0661838137493	20.1241415107111	20.8698167170109	21.1231943839242	17.6678876912915	19.7008325259529	17.7137087009005	15.3114290365782	19.8779101673976	NA	NA	NA	19.4688745774319	19.5607246554294	18.4708018401902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WW58	EPT1	NA	NA	NA	22.8303380220443	19.8412879193558	20.0045661291241	NA	NA	NA	23.934271089704	19.6026626232283	20.1264120813237	25.8609808572254	22.7357047545073	22.6592930218135	25.3270427251267	22.4716206439916	21.7281247944201	25.1817722258235	22.1470918620899	21.7145641581377	25.1652649321542	22.6408592050475	22.5532336653891	NA	NA	NA	0.503857532577429	NA	NA	NA	NA
A0A087WWA3	KIF1B	19.610451762244	19.0628946439308	18.1836450728035	17.5400372011623	13.7453591989419	14.9486866188402	20.248177753652	18.8739066562886	18.8121835741632	20.5973251520036	19.6900593741654	16.6476551646235	15.2588604314098	14.2342935359394	13.1311495837665	NA	NA	NA	17.4804588934208	17.0956854670272	15.4620868372679	NA	NA	NA	-0.30514654465396	NA	0.0835197488201729	NA	NA	NA	NA	NA
A0A087WWH3	GLTSCR1	NA	NA	NA	16.9181178510318	15.11093183929	22.0613461397931	NA	NA	NA	18.8428536469571	20.8849455686356	18.9517684922677	18.5704116387497	15.5139742737407	15.8008746282752	15.3465829852977	NA	NA	NA	NA	NA	15.8564255286255	22.9486531150148	16.1525819397014	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WWM4	GMPR2	25.3573970944643	22.7569471732171	23.0892267496205	24.6985876790556	22.5552013604307	22.3581017074408	25.2819597319904	22.8151111886375	23.0046518461708	24.8555734126354	22.8319234013696	22.9017596095136	21.9246994407534	20.1588167531049	19.2345134079756	NA	NA	NA	22.7710848025114	20.2522265336361	21.5397627617163	NA	NA	NA	-0.0257790827743803	NA	-0.0699515363779903	NA	-0.0979187006026709	NA	-0.058623209090106	NA
A0A087WWP4	RBM15	NA	NA	NA	21.8609808572254	19.6498490844014	20.0463353619897	NA	NA	NA	23.1448847413952	20.2423740003873	21.5106038612796	23.9187984680072	21.0521195799067	22.0196762359955	24.2013498075986	21.8954865311862	21.9724609999711	23.3879804857223	20.4100744962609	20.0489976529111	23.9260577828563	21.8117055115331	21.7245071917245	NA	-0.310629265671648	NA	0.745710621988001	0.276913483245923	0.638490941710455	0.0648828515848544	0.069152201869423
A0A0C4DGT8	RSBN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.0782237914436	20.8741769054358	19.0346431578846	19.7524949860581	20.6126129686267	18.0163403977634	20.2296403042582	18.308170132205	19.3157952474275	20.3331990359089	18.1027753967423	19.6211182226002	15.9434305603836	16.0109869609843	12.1483176863093	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WWS1	THOC1	NA	NA	NA	24.4842530350127	22.3195376204766	21.1279867666302	NA	NA	NA	25.4576999966052	22.8396128595491	22.5622070153796	26.6121742355268	25.149148282452	24.0836708446439	26.7710243345488	24.6886451689516	25.8906663610039	26.4231491308504	24.0741453835687	25.7814427631198	26.05920184905	23.9026062291545	24.7966460612552	NA	-0.659608642779922	NA	0.336740406967292	-0.116254077373852	0.0776531856501614	0.230571941904652	NA
A0A087WWV0	RXFP1	NA	NA	NA	21.1484269290991	17.8335572249558	17.8643554424137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WWW9	BCL10	24.322648866081	19.4045345604153	19.5348803799242	23.9103133438609	20.9356024706087	20.4759550358139	25.0747170552122	23.8001565706524	21.8104508235533	24.9662244930812	24.0880460884897	22.029010816965	22.3121595035901	19.5179153929159	19.5856374320533	NA	NA	NA	23.249596119493	18.9101449616593	18.8041058060748	NA	NA	NA	-0.0254853715098373	0.391107799974578	0.00173019613888261	NA	NA	NA	0.822607794060249	NA
A0A087WXC5	NDUFA10	NA	NA	NA	25.0738594627771	22.3632984904136	23.006553454278	NA	NA	NA	25.8535998700917	23.181848035447	24.2569549839839	27.7184262653414	26.2368642647049	26.0182674285986	27.2653500699553	25.3194480384114	25.1172369286278	27.2227853236185	25.6243862956665	24.7647622767941	27.2028448285001	25.6950598191552	25.2377214214356	NA	0.369382725338941	NA	-0.198543314310181	0.185359134758002	0.309176187478515	-0.365797078667779	-0.209161249458934
A0A0D9SEW3	ZCCHC17	NA	NA	NA	18.4050749657041	NA	NA	NA	NA	NA	19.9093393836118	19.5523238707728	17.6449124644095	22.316751082618	19.484142380504	21.7995836061186	21.0674317346929	20.103287808412	20.0451357263713	22.0977698219869	19.2988054245404	17.2497986294001	21.580770128212	21.1538785485885	21.2834230084566	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WXL6	VPS11	NA	NA	NA	19.7730586969375	19.5230565077221	16.3221041943738	NA	NA	NA	21.7739842882869	19.8889780434371	18.7851970108687	22.2639614383818	19.4430770905306	22.980101216484	22.6008901951955	20.9661364621424	20.0081276644558	22.0911977551454	19.5037015336962	21.559922240674	21.3007279153887	20.5632782141098	18.9052459630249	NA	NA	NA	NA	NA	0.0102069428692571	NA	-0.769526429814588
A0A087WXM6	RPL17	28.7184262653414	26.8625423948871	26.5910650494758	28.5069943625465	26.8340039832832	26.3183622750739	28.7673663517204	27.2774616550116	26.2878708700545	29.5247916013484	27.3083451412072	27.1494778131407	29.4475246011919	26.5252808777808	26.3616196195495	29.0032990658916	26.3641939807565	26.1173360250348	29.4727039142221	26.6107671398911	26.5940589332379	28.0765326514762	25.4129966862348	25.48692460796	0.185359134758002	0.0163536835778348	-0.303365131540344	0.163756333397909	-0.0807133163798421	-0.214139809459294	-0.0411202141076114	-0.128881823175142
A0A087WXP3	ITGB6	NA	NA	NA	22.7483935193884	20.0416644984276	20.311300418359	20.6716758155216	18.4445539041379	18.4069855452803	22.9488491369949	21.6822608187166	20.5322189309454	23.2236729761849	22.4924791302041	21.7424640511451	23.8118622708347	22.1771859220806	21.8506797857553	23.0417313316354	21.8883315231917	21.2500300344918	24.086913039482	21.2734404899686	22.4276729490949	NA	0.251688799478663	NA	-0.8343388465665	NA	0.120617361217942	NA	0.841168043548649
A0A087WXP9	KBTBD2	21.5182612661842	20.9608447516948	18.1534827610504	NA	NA	NA	20.4857153360707	19.9599962738968	16.0744341877288	20.2304614503783	19.8074272512336	NA	NA	NA	NA	NA	NA	NA	19.0836351399545	17.6269923162246	18.7488479947081	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.237081448274296	NA
A0A087WXS7	ASNA1	25.8090674421077	26.5831943532448	23.4496000619263	25.5825054145358	26.3313207265797	23.3015933174845	25.7937223648071	26.4851287504454	23.1701720238165	25.704351592503	26.5326707727006	22.8472615506728	26.47385757788	24.710985895258	25.6297036844868	26.0655019273121	24.4117044118373	25.363793083651	26.3639935461289	24.7780117386042	25.0957916875392	25.34336764388	24.0905518204846	22.8775507553216	-0.263871411712685	-0.226763187957639	-0.51253423132666	-0.0377249208082154	0.251688799478663	0.306845500314283	0.409255146684838	-0.0167017237972022
A0A087WXU0	RMND1	NA	NA	NA	22.4752624076132	20.5260215729928	21.2605773196484	NA	NA	NA	22.6282523955809	20.4391856361285	20.9569517908021	23.0479166896765	23.2190999658562	19.4852632869693	24.3717899356152	21.9001017414616	23.10948636152	23.8224043383389	22.3649820868958	21.4530213951466	23.3471920444451	21.0445355342823	20.451613593364	NA	NA	NA	1.09976648629293	NA	NA	NA	NA
A0A087WXX9	PRKAA2	23.9021461714189	22.939517520612	23.7665830953457	23.5871493789769	23.2430571531415	22.4238832542167	23.718164931215	21.2371305849447	22.3206121716104	24.1315549360458	21.5923146820762	23.6521753799766	21.066709385719	20.7446827606705	17.0888710356431	NA	NA	NA	22.3428592170393	19.1144133904119	22.3944323394809	NA	NA	NA	NA	NA	0.472591745736933	NA	-0.353616115836834	NA	NA	NA
A0A087WY03	SREK1	NA	NA	NA	20.8310535918369	19.3249408347517	18.9247719179603	NA	NA	NA	24.9057766353166	18.6764874190757	18.0674973848506	26.1468588749754	24.9339110460184	22.7628378052919	25.7135839043284	23.8792347261202	23.955976906995	24.6425127239	20.5977797875731	21.3850071306729	24.5873783236796	19.3653612930223	18.9110525288081	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WY55	VTA1	27.6123851815548	25.7617478213737	23.9708824629018	26.5693381917436	23.9143340319078	22.7578424735448	27.2482573927611	25.977273633835	23.7134528038657	27.0860829211289	25.3841969479111	23.9526040488355	25.0664055627733	24.0698915733807	22.9786881178927	21.1025831954354	20.4790183984681	21.6312978627108	26.2259136176625	23.3581017074408	22.8208863468971	22.1164518445545	20.7761149145792	19.7814237521886	-0.701154028992857	-0.529718248330842	-0.395283404455007	-0.917597151823352	-0.241082859274706	NA	-1.2732385221777	NA
A0A087WY58	NEK3	21.8994749396143	19.0987209337038	19.9573061307378	21.9905084238804	22.0783866881909	20.4799065448328	22.6901915517644	21.301174639356	22.3524012611257	22.4959467378892	22.6290532872339	21.8522810859122	19.6038581218428	17.6947251530655	15.8692805570308	NA	NA	NA	23.4008033629918	21.195083793373	21.0014081943928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WY61	NUMA1	NA	NA	NA	18.8697866009458	16.4557606573037	15.2574246757356	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.8986633798266	18.4689739838331	18.7143796906531	20.5643951393585	18.5353741088994	18.8809167336127	20.3858497648742	18.4871884259923	18.162755182552	NA	-1.68989259090394	NA	NA	NA	NA	NA	NA
H7BXT3	PCSK6	NA	NA	NA	19.3063243006936	19.1166739318668	18.2495671871856	NA	NA	NA	20.6331619820816	20.4434413767982	18.7906475846551	22.1843475208524	20.1584469735204	19.9653615581735	22.1363353199788	20.5865539526615	19.6309247496248	20.7446006470621	18.59768887192	20.1279238122069	19.8230344194061	19.3911260903985	19.2489652636077	NA	NA	NA	-0.235636858150528	-0.0774519884455642	NA	NA	NA
A0A087WY71	AP2M1	24.3013142122329	22.3182691716118	22.2403662762586	24.4047710126373	22.7325823276785	21.9960375866926	23.9846799057837	22.2924665583471	21.9382615521113	25.6318973066551	24.3661967969609	23.9837235861579	25.8178992230191	23.8161664903142	23.5668586236038	25.4588266131803	24.7093564735977	24.1235259490325	25.864739878607	23.9931719787149	23.6888052164741	24.9726362864109	25.8403574639637	23.5397864223456	-0.0316953946364602	0.261350279020981	0.150559676575381	-0.175957240028128	-0.433681656902121	0.3426685182025	0.23204671335011	NA
A0A087WYN0	SLC6A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3007279153887	15.7045251044482	15.1346669632463	NA	NA	NA	19.9527639938387	18.1256556214405	23.7481682758591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WYE2	CERCAM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2754425271208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WYF7	APOOL	NA	NA	NA	22.4642096933681	20.6507958267576	19.0118441919134	NA	NA	NA	23.4926502640559	20.1165470290175	20.106741834988	25.05357858945	23.0638328216237	22.6962968784035	25.3277623165164	23.6252227861177	22.4835766804304	24.5864050576773	22.4343828740203	21.8259013116019	25.1007319473822	23.0520864034446	22.9339650582997	NA	NA	NA	NA	NA	-1.33398880375114	NA	NA
A0A2U3TZH4	PDLIM3	23.6557822560815	21.5164348871698	22.5551077214977	24.1262072459337	22.112384779528	20.7730586969375	23.1767143163898	21.2998899349352	21.8765019583821	24.3752415196	21.8010846853722	21.3902655380139	21.8796834532302	18.997995353985	19.8350850868579	20.514509881826	16.9794698545907	19.3893834639812	22.1179106500046	18.7667812235861	20.0099051404454	17.965671569709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G3V4A5	MED6	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2937298271948	18.8090144351586	17.6782425018155	23.7047209663382	23.0662166676073	21.9316407022729	22.0686129806984	18.5727446291724	19.1788155776905	23.0200324632777	17.1518489887597	19.9947953713212	21.666744111578	18.8250084466403	18.4369310914375	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WYN9	DHX29	20.8644612434257	19.2166511403381	17.7626675179016	21.6829037405061	19.8495425462907	18.4040355450328	20.7418059999149	18.4007043574971	18.2015592038125	22.7864219958412	20.4622386448159	21.6537722617569	23.4694858183583	21.4454635160891	22.1918050421425	23.4093753969157	21.1545585548335	22.1197162562506	23.1350046731278	21.7490690390538	22.0750926018458	22.9260215769929	21.0099734611917	19.9941047892196	NA	-0.471748759900529	1.49605323397472	0.0617070847915972	NA	NA	NA	NA
A0A087WYS1	UGP2	26.8442184342214	23.4537498958052	25.0913995504321	26.0024301307961	23.3293715311867	23.8238624407851	26.5518470546827	23.4696100226578	24.2698503477894	26.5107336289454	24.0879651859218	24.5158696832389	23.2104008368855	20.1611564920648	19.7669752820145	NA	NA	NA	25.9712114672531	22.1450402829995	24.4117044118373	NA	NA	NA	-0.137917636654715	NA	-0.642121490624489	-0.488086721951423	0.32883646422954	NA	-0.411905444324876	NA
A0A087WYT3	PTGES3	30.4566978205281	26.7193405621703	26.3092302781314	30.2852667783722	26.5711769883916	25.9921780447858	30.2044315925261	26.1690366860434	26.1398907306074	30.6801807460612	26.4270718714465	26.9284092171195	27.6609174012634	24.8266772670009	23.8976298248458	27.58348131397	24.2610510003498	23.3655962439878	28.3057386453927	26.0924685944753	24.619692965032	26.9792378207155	23.4363160658237	23.5996876940106	-0.133005007919189	-0.0860325773109785	0.0374525099396066	0.367035516155009	-0.0460419866668863	-0.265344566520995	0.267595721851879	-0.374411544815453
A0A087WYV8	FBN2	NA	NA	NA	14.8158835888591	14.8141818841903	14.3182603437124	NA	NA	NA	18.3135827960049	17.7287309984737	17.217503377268	18.7815838364134	18.6909801018888	18.7843664621429	18.7199368938763	19.2819526594185	19.0498751318826	19.1350829804549	17.8356556908398	17.9087678828492	15.3626630234589	14.693922488081	15.0453757333103	NA	NA	NA	-0.0855426302496039	0.388905884039069	0.0954518810856605	-0.109763452178508	0.0625362198953893
A0A087WZ09	GATA4	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.441821622179	17.0054710441695	17.5733365344233	19.7203544926105	22.7002398869207	19.1654811649198	21.0797868414783	22.3511344268484	20.7540132087288	NA	NA	NA	19.4887972849173	17.1806861948228	17.5268048624914	NA	NA	NA	0.353210355624001	NA	0.540324906030744	NA	0.478713002441722
A0A087WZ13	RAVER1	22.5695265227311	21.3694354701943	22.2088987497852	25.4750025862845	22.9372021002491	24.4630124153042	20.6825180218148	19.6111184795055	18.6196683406775	26.6141418666718	23.9728991761448	23.8747397619515	27.4881512591474	25.1319473673082	25.1108805585342	27.7063556289253	25.0783052421164	26.5313326723967	27.4374594990541	25.1817343195178	24.9491342123385	27.312505764252	24.6272840579341	25.5485437262237	NA	0.0665370023957913	-0.780462816396162	0.034215715337913	-0.00293164756305644	0.0152120850685033	-0.102217455338583	0.17555653643184
A0A087WZ62	ALG9	NA	NA	NA	22.0152244664048	19.4666460770566	19.4724687323928	NA	NA	NA	23.6186292576641	20.8386899776747	20.2758289643096	24.084319866773	23.6460339094867	23.4295640699975	24.2866553309925	25.2989046855416	22.8119994212526	24.0380844005904	22.0246892447266	22.9834626616585	23.3420453612218	24.7880563488199	21.7711654225193	NA	NA	NA	-0.29319983068842	NA	NA	NA	NA
A0A087WZK6	FAM69A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3400630587936	17.1415084700424	16.5731441918526	20.8060114561829	19.9051578047765	19.4543876598409	21.4299726352707	21.0557643409114	19.0674973848506	19.4269772108662	17.2334137125482	17.0318734751199	NA	NA	NA	NA	NA	NA	NA	NA
D6RHI9	RNASET2	NA	NA	NA	23.787358985599	20.8383822191453	20.6546465164443	16.6564807286398	14.6031626795344	17.5216771115299	23.6275623824341	23.126112696713	20.7077567999036	25.5043066861882	24.4592019566151	22.9479579133037	24.926012525385	25.5828212189498	22.764802764405	24.2390699560624	24.4392363736143	22.7446211759024	23.6266715549647	21.0280328443422	20.9408440708991	NA	0.281549893366642	NA	-0.490496699137431	NA	-0.00576786777675224	-0.898699547543533	-0.398265455814868
A0A087WZN1	IDH3B	NA	NA	NA	26.7270238413683	23.9307568250392	23.9173422114547	NA	NA	NA	27.4661438162303	24.3440113940998	24.3537342785573	29.0728582935316	26.7027939057151	25.8952507593102	29.1231953708382	26.8181187166485	25.7703438952761	28.8727629327007	26.0447898128037	25.7881310463186	28.6577526622556	25.856404820801	25.8625187478314	NA	-0.0522964439469232	NA	0.104470857762917	-0.118523315204727	-0.407306170875883	0.0672256725319716	0.456701031008205
A0A087WZT2	METTL7B	NA	NA	NA	22.2520532473419	18.1038512511221	18.4087277805108	NA	NA	NA	23.1155631532681	19.7735094938605	20.6568298381493	23.6064811222322	21.2828011205832	21.4795118806145	23.1163725193712	22.1135615940756	22.2345894197676	23.3163091566166	21.9139324669702	21.4327783937353	22.3680236095422	20.3545550198909	21.1785238343671	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WZU2	CDK16	20.2738957424308	17.843957844253	17.6796862626097	20.0094951480092	17.9335293015839	15.9606807515606	19.8190314519042	17.3300065057556	16.0731583085655	20.8871045677322	17.4976335704133	17.4506474489844	18.5336643267148	14.8166836970478	NA	24.1848015078622	20.6411238954512	19.9312367112996	20.1087847701602	17.8044839864363	16.8431604532107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WZU5	TSPAN6	NA	NA	NA	23.0470180423419	20.8258625028744	20.9306305126461	NA	NA	NA	25.0487648984875	22.4096602560625	21.8140551144642	24.213860093839	21.7110384266193	21.0340251459749	26.8484034544725	24.145304665247	27.803658558659	26.0038244640371	23.0077000598879	25.5605462500352	24.506941414474	21.9043714887992	27.9702681206298	NA	-0.0639670598117599	NA	-0.0161909913756188	NA	1.32745743429415	NA	4.449957483628
A0A087WZV0	PPIP5K2	22.5004519292545	21.2419668619506	21.1801034054629	21.668736126659	18.6611169893908	19.7431711216118	22.3348362916635	20.8746272082146	20.8225210407812	22.4439471773997	20.5025171744975	21.1542495008187	18.6284526601796	15.9737422032218	17.8283596561399	NA	NA	NA	20.7276678970276	20.5795737491347	18.8578716811856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A087WZX2	NDUFB6	NA	NA	NA	25.1493421331491	22.0134535360534	22.9583155223515	NA	NA	NA	26.2056624655899	23.4753118920852	23.2177991751574	26.0151010825896	23.3352453154457	23.4281587437451	26.6299259752815	23.9863302389525	24.557014416158	25.8420374164585	23.9101303187999	23.7805669997242	26.7291004088961	24.0279147683173	24.2032930328347	NA	0.157690513582053	NA	-0.0672887038125097	NA	0.286408055460299	NA	-0.45864376163507
