gene_id	Symbol	log2FoldChange.tumor.KO.WT	reg_tumor	localization_cat
ENSG00000129691.11	ASH2L	0.369608349231731	not_quantified	cytosolic
ENSG00000129696.8	TTI2	-0.318084184593766	unchanged_tumor	cytosolic
ENSG00000129810.10	SGOL1	0.458454724496162	unchanged_tumor	cytosolic
ENSG00000129911.4	KLF16	0.290746841103596	unchanged_tumor	cytosolic
ENSG00000129932.3	DOHH	0.993099805836947	not_quantified	cytosolic
ENSG00000129946.6	SHC2	-0.41255594507984	unchanged_tumor	cytosolic
ENSG00000129968.11	ABHD17A	-0.132799907465404	unchanged_tumor	cytosolic
ENSG00000129991.8	TNNI3	1.1025358233199	up_tumor	cytosolic
ENSG00000130005.7	GAMT	1.48582616600752	up_tumor	cytosolic
ENSG00000130021.9	HDHD1	-0.756577899308155	not_quantified	cytosolic
ENSG00000130023.11	ERMARD	-0.265168320335643	unchanged_tumor	cytosolic
ENSG00000130024.10	PHF10	-0.475679322129937	not_quantified	cytosolic
ENSG00000130066.12	SAT1	-0.0579617010666486	unchanged_tumor	cytosolic
ENSG00000130119.11	GNL3L	0.791820387157421	not_quantified	cytosolic
ENSG00000130147.11	SH3BP4	0.323854965509862	unchanged_tumor	cytosolic
ENSG00000130150.7	MOSPD2	1.00647006833573	up_tumor	cytosolic
ENSG00000130158.9	DOCK6	-0.261491420018642	unchanged_tumor	cytosolic
ENSG00000130159.9	ECSIT	-0.5792025336578	not_quantified	cytosolic
ENSG00000130164.7	LDLR	0.744168850814079	not_quantified	membrane
ENSG00000130165.6	ELOF1	0.0323628833381809	unchanged_tumor	cytosolic
ENSG00000130175.5	PRKCSH	-1.07033695551383	down_tumor	membrane
ENSG00000130177.10	CDC16	-0.243630395789254	not_quantified	cytosolic
ENSG00000130193.7	THEM6	-1.52425854300583	down_tumor	membrane
ENSG00000130202.5	PVRL2	-0.541879705137486	not_quantified	membrane
ENSG00000130203.5	APOE	0.197178924829826	unchanged_tumor	membrane
ENSG00000130208.5	APOC1	1.75919735440467	up_tumor	membrane
ENSG00000130227.12	XPO7	-0.0797564223122861	unchanged_tumor	cytosolic
ENSG00000130244.8	FAM98C	1.11219402386613	up_tumor	cytosolic
ENSG00000130254.7	SAFB2	0.931981339976431	not_quantified	cytosolic
ENSG00000130255.8	RPL36	0.0618731038798493	unchanged_tumor	cytosolic
ENSG00000130299.12	GTPBP3	0.206106191347735	unchanged_tumor	cytosolic
ENSG00000130303.8	BST2	0.688879667701475	unchanged_tumor	membrane
ENSG00000130305.12	NSUN5	0.331367079904334	not_quantified	cytosolic
ENSG00000130309.6	COLGALT1	0.0662949576512016	unchanged_tumor	membrane
ENSG00000130311.6	DDA1	-0.421646458132775	not_quantified	cytosolic
ENSG00000130312.2	MRPL34	-0.51902948093309	not_quantified	cytosolic
ENSG00000130313.2	PGLS	-0.833705654286298	not_quantified	cytosolic
ENSG00000130332.10	LSM7	-0.0525854446265281	unchanged_tumor	cytosolic
ENSG00000130340.10	SNX9	-0.337348699424103	unchanged_tumor	cytosolic
ENSG00000130347.8	RTN4IP1	0.254833645793179	unchanged_tumor	cytosolic
ENSG00000130348.7	QRSL1	0.576100333297009	not_quantified	cytosolic
ENSG00000130349.5	C6orf203	0.920746582484138	not_quantified	cytosolic
ENSG00000130363.7	RSPH3	0.996078633507783	not_quantified	cytosolic
ENSG00000130382.7	MLLT1	0.814958010795133	unchanged_tumor	cytosolic
ENSG00000130396.16	MLLT4	0.578323200634637	not_quantified	cytosolic
ENSG00000130402.7	ACTN4	-0.157041192354881	unchanged_tumor	cytosolic
ENSG00000130413.11	STK33	0.0256561265967524	unchanged_tumor	cytosolic
ENSG00000130414.7	NDUFA10	-0.0378560532593621	unchanged_tumor	cytosolic
ENSG00000130429.8	ARPC1B	0.489707852508167	unchanged_tumor	cytosolic
ENSG00000130479.6	MAP1S	-0.116293700974962	unchanged_tumor	cytosolic
ENSG00000130489.8	SCO2	-0.0826566430288717	unchanged_tumor	cytosolic
ENSG00000130511.11	SSBP4	0.287831507204352	unchanged_tumor	cytosolic
ENSG00000130513.6	GDF15	0.422564368737139	not_quantified	membrane
ENSG00000130517.9	PGPEP1	1.5434003676955	up_tumor	cytosolic
ENSG00000130520.6	LSM4	-0.165171606969538	unchanged_tumor	cytosolic
ENSG00000130559.14	CAMSAP1	-0.224535906933322	unchanged_tumor	cytosolic
ENSG00000130560.4	UBAC1	-0.277757183751054	unchanged_tumor	cytosolic
ENSG00000130635.11	COL5A1	-0.662283816197342	unchanged_tumor	cytosolic
ENSG00000130638.11	ATXN10	-0.679810354774901	not_quantified	cytosolic
ENSG00000130640.9	TUBGCP2	0.175867099729572	unchanged_tumor	cytosolic
ENSG00000130669.13	PAK4	-0.687218582577631	not_quantified	cytosolic
ENSG00000130684.9	ZNF337	-0.477919712015068	unchanged_tumor	cytosolic
ENSG00000130695.9	CEP85	0.0125417771322818	unchanged_tumor	cytosolic
ENSG00000130699.12	TAF4	-0.275198651947793	unchanged_tumor	cytosolic
ENSG00000130702.9	LAMA5	-0.201563066965369	unchanged_tumor	membrane
ENSG00000130703.11	OSBPL2	-0.95234845319835	not_quantified	cytosolic
ENSG00000130706.8	ADRM1	-0.0752379945257025	unchanged_tumor	cytosolic
ENSG00000130707.13	ASS1	0.281760862132519	unchanged_tumor	cytosolic
ENSG00000130713.11	EXOSC2	0.631411153052853	not_quantified	cytosolic
ENSG00000130714.11	POMT1	-0.543606736879602	not_quantified	membrane
ENSG00000130717.8	UCK1	-0.770349786888942	not_quantified	cytosolic
ENSG00000130723.13	PRRC2B	-0.112600118114781	unchanged_tumor	cytosolic
ENSG00000130724.4	CHMP2A	-0.409882224834539	not_quantified	cytosolic
ENSG00000130725.3	UBE2M	-0.0466173915322561	unchanged_tumor	cytosolic
ENSG00000130726.7	TRIM28	0.0318813957096739	unchanged_tumor	cytosolic
ENSG00000130731.11	C16orf13	-0.718740849228548	not_quantified	cytosolic
ENSG00000130733.6	YIPF2	-1.35090496983141	down_tumor	membrane
ENSG00000130734.5	ATG4D	-0.439919234560548	not_quantified	cytosolic
ENSG00000130741.6	EIF2S3	-0.634076288877887	not_quantified	cytosolic
ENSG00000130749.5	ZC3H4	0.189470158410341	unchanged_tumor	cytosolic
ENSG00000130758.3	MAP3K10	0.346979349764015	not_quantified	cytosolic
ENSG00000130762.10	ARHGEF16	-1.69893780721384	down_tumor	cytosolic
ENSG00000130764.5	LRRC47	-0.111834983980215	unchanged_tumor	cytosolic
ENSG00000130770.13	ATPIF1	-0.433915811305937	not_quantified	cytosolic
ENSG00000130772.9	MED18	0.680287816045874	not_quantified	cytosolic
ENSG00000130787.9	HIP1R	-0.672712441026144	not_quantified	cytosolic
ENSG00000130803.10	ZNF317	-0.16021657622056	unchanged_tumor	cytosolic
ENSG00000130810.15	PPAN	0.497953129914655	not_quantified	cytosolic
ENSG00000130811.6	EIF3G	-0.302573563924559	not_quantified	cytosolic
ENSG00000130816.10	DNMT1	1.30023858629845	up_tumor	cytosolic
ENSG00000130826.11	DKC1	0.869735956531332	not_quantified	cytosolic
ENSG00000130827.5	PLXNA3	-1.29671324342416	down_tumor	membrane
ENSG00000130830.10	MPP1	1.10396837722181	up_tumor	cytosolic
ENSG00000130856.11	ZNF236	0.66736764566334	not_quantified	cytosolic
ENSG00000130921.3	C12orf65	0.968193556520411	not_quantified	cytosolic
ENSG00000130935.5	NOL11	0.37666871028606	not_quantified	cytosolic
ENSG00000130939.14	UBE4B	-0.0594226544908207	unchanged_tumor	cytosolic
ENSG00000130956.9	HABP4	-0.449518036942748	not_quantified	cytosolic
ENSG00000130962.13	PRRG1	-0.391931689479735	not_quantified	membrane
ENSG00000130985.12	UBA1	0.01617209677273	unchanged_tumor	cytosolic
ENSG00000131013.3	PPIL4	-0.019725872719583	unchanged_tumor	cytosolic
ENSG00000131023.8	LATS1	-0.161219424112785	unchanged_tumor	cytosolic
ENSG00000131043.7	AAR2	-0.557459279872285	not_quantified	cytosolic
ENSG00000131051.16	RBM39	0.237973716227363	not_quantified	cytosolic
ENSG00000131067.12	GGT7	-0.467495095243514	unchanged_tumor	membrane
ENSG00000131069.15	ACSS2	-0.723137887696228	not_quantified	cytosolic
ENSG00000131089.9	ARHGEF9	-0.293857028983027	unchanged_tumor	cytosolic
ENSG00000131094.3	C1QL1	0.642469642709683	not_quantified	membrane
ENSG00000131100.8	ATP6V1E1	-0.0195785098584484	unchanged_tumor	cytosolic
ENSG00000131115.11	ZNF227	-0.44100637012003	not_quantified	cytosolic
ENSG00000131116.7	ZNF428	-0.0593822441407226	unchanged_tumor	cytosolic
ENSG00000131148.4	EMC8	-0.0602303461815424	unchanged_tumor	cytosolic
ENSG00000131149.13	GSE1	-0.196165547433909	unchanged_tumor	cytosolic
ENSG00000131153.4	GINS2	0.294111040209737	unchanged_tumor	cytosolic
ENSG00000131165.10	CHMP1A	-0.28039387224425	not_quantified	cytosolic
ENSG00000131171.8	SH3BGRL	-0.505129900830039	not_quantified	cytosolic
ENSG00000131174.4	COX7B	-0.582549930188343	not_quantified	cytosolic
ENSG00000131187.5	F12	-0.311195530444417	unchanged_tumor	cytosolic
ENSG00000131236.12	CAP1	0.320587775105154	not_quantified	cytosolic
ENSG00000131238.12	PPT1	-0.20409192672595	unchanged_tumor	membrane
ENSG00000131242.11	RAB11FIP4	1.39197161294154	up_tumor	cytosolic
ENSG00000131263.8	RLIM	-0.446326855406037	not_quantified	cytosolic
ENSG00000131269.11	ABCB7	-0.437550904307515	not_quantified	cytosolic
ENSG00000131323.10	TRAF3	0.132773916917951	unchanged_tumor	cytosolic
ENSG00000131351.10	HAUS8	0.839054404403429	not_quantified	cytosolic
ENSG00000131370.11	SH3BP5	0.534037166113356	not_quantified	cytosolic
ENSG00000131373.10	HACL1	-0.36657473835928	not_quantified	cytosolic
ENSG00000131374.10	TBC1D5	-0.232492665151438	unchanged_tumor	cytosolic
ENSG00000131375.5	CAPN7	-0.471038830827397	not_quantified	cytosolic
ENSG00000131381.8	ZFYVE20	0.669138074770814	not_quantified	cytosolic
ENSG00000131389.12	SLC6A6	-0.452534869594114	unchanged_tumor	membrane
ENSG00000131408.9	NR1H2	-0.531800914139322	not_quantified	cytosolic
ENSG00000131437.11	KIF3A	1.24662836033361	up_tumor	cytosolic
ENSG00000131446.11	MGAT1	-0.66328452665811	not_quantified	membrane
ENSG00000131459.8	GFPT2	0.36719648291081	unchanged_tumor	cytosolic
ENSG00000131462.3	TUBG1	0.237937139034027	unchanged_tumor	cytosolic
ENSG00000131467.6	PSME3	0.112800678737751	unchanged_tumor	cytosolic
ENSG00000131469.8	RPL27	-0.223886652112768	not_quantified	cytosolic
ENSG00000131470.10	PSMC3IP	0.322983033363642	unchanged_tumor	cytosolic
ENSG00000131473.12	ACLY	0.038694444876342	unchanged_tumor	cytosolic
ENSG00000131475.2	VPS25	-0.164651229546798	unchanged_tumor	cytosolic
ENSG00000131495.4	NDUFA2	-0.0972937201382946	unchanged_tumor	cytosolic
ENSG00000131503.16	ANKHD1	0.947325847363083	not_quantified	cytosolic
ENSG00000131504.11	DIAPH1	0.742627093511194	not_quantified	membrane
ENSG00000131507.9	NDFIP1	-0.662013218036228	not_quantified	membrane
ENSG00000131508.11	UBE2D2	-0.465275244275071	not_quantified	cytosolic
ENSG00000131558.10	EXOC4	-0.30441980435071	not_quantified	cytosolic
ENSG00000131584.14	ACAP3	-0.413773177328098	unchanged_tumor	cytosolic
ENSG00000131591.13	C1orf159	-0.639908406294419	not_quantified	membrane
ENSG00000131626.11	PPFIA1	0.0809184843393664	unchanged_tumor	cytosolic
ENSG00000131652.9	THOC6	-0.5491258418749	not_quantified	cytosolic
ENSG00000131653.8	TRAF7	-0.430967676209658	not_quantified	cytosolic
ENSG00000131711.10	MAP1B	1.49361223437004	up_tumor	cytosolic
ENSG00000131724.6	IL13RA1	-0.654222469208129	not_quantified	membrane
ENSG00000131732.7	ZCCHC9	0.161725630562476	unchanged_tumor	cytosolic
ENSG00000131747.10	TOP2A	0.865761454440425	not_quantified	cytosolic
ENSG00000131748.11	STARD3	-0.0368644496610718	unchanged_tumor	membrane
ENSG00000131759.13	RARA	0.231601774818391	unchanged_tumor	cytosolic
ENSG00000131773.9	KHDRBS3	0.840670431092254	not_quantified	cytosolic
ENSG00000131778.13	CHD1L	-0.180399691934083	unchanged_tumor	cytosolic
ENSG00000131779.6	PEX11B	-0.626968977200221	not_quantified	cytosolic
ENSG00000131788.11	PIAS3	-0.516830371994547	not_quantified	cytosolic
ENSG00000131791.6	PRKAB2	-0.80747726202129	not_quantified	cytosolic
ENSG00000131795.8	RBM8A	-0.0170309139372926	unchanged_tumor	cytosolic
ENSG00000131828.9	PDHA1	-0.477782779355789	not_quantified	cytosolic
ENSG00000131844.11	MCCC2	-0.422180864278784	not_quantified	cytosolic
ENSG00000131848.5	ZSCAN5A	1.58794040603511	up_tumor	cytosolic
ENSG00000131871.10	VIMP	-0.357968712626007	not_quantified	membrane
ENSG00000131873.5	CHSY1	-0.426426469364557	not_quantified	membrane
ENSG00000131876.12	SNRPA1	-0.288494307717206	not_quantified	cytosolic
ENSG00000131899.6	LLGL1	0.708787497679933	not_quantified	cytosolic
ENSG00000131931.4	THAP1	-1.02995373303202	down_tumor	cytosolic
ENSG00000131941.3	RHPN2	-1.18635824926163	down_tumor	cytosolic
ENSG00000131943.13	C19orf12	-0.333675911846033	not_quantified	cytosolic
ENSG00000131944.5	C19orf40	1.67543299736448	up_tumor	cytosolic
ENSG00000131966.9	ACTR10	-0.373654497164427	not_quantified	cytosolic
ENSG00000131979.14	GCH1	-0.328703994261554	unchanged_tumor	cytosolic
ENSG00000131981.11	LGALS3	-1.05037074608994	down_tumor	cytosolic
ENSG00000132002.3	DNAJB1	-0.37097145854349	unchanged_tumor	cytosolic
ENSG00000132005.4	RFX1	-0.198224652811579	unchanged_tumor	cytosolic
ENSG00000132017.6	DCAF15	-0.343351435814935	not_quantified	cytosolic
ENSG00000132024.13	CC2D1A	0.250841070617029	not_quantified	cytosolic
ENSG00000132109.8	TRIM21	0.333535031801912	unchanged_tumor	cytosolic
ENSG00000132128.12	LRRC41	-0.604059289246936	not_quantified	cytosolic
ENSG00000132142.15	ACACA	-0.285439742241067	unchanged_tumor	cytosolic
ENSG00000132153.10	DHX30	0.294465151566603	not_quantified	cytosolic
ENSG00000132155.7	RAF1	-0.0518796223217414	unchanged_tumor	cytosolic
ENSG00000132170.15	PPARG	0.0810968952390838	unchanged_tumor	cytosolic
ENSG00000132182.7	NUP210	-0.0217763336520478	unchanged_tumor	membrane
ENSG00000132199.14	ENOSF1	-0.242268314319741	unchanged_tumor	cytosolic
ENSG00000132254.8	ARFIP2	-0.481074233024857	not_quantified	cytosolic
ENSG00000132256.14	TRIM5	-0.133756017625442	unchanged_tumor	cytosolic
ENSG00000132275.6	RRP8	0.372570103543476	not_quantified	cytosolic
ENSG00000132286.7	TIMM10B	-0.0167240542973241	unchanged_tumor	cytosolic
ENSG00000132294.9	EFR3A	-0.166853973752646	unchanged_tumor	cytosolic
ENSG00000132300.14	PTCD3	0.163289092407767	unchanged_tumor	cytosolic
ENSG00000132305.16	IMMT	-0.022869785022536	unchanged_tumor	cytosolic
ENSG00000132313.10	MRPL35	-0.0685954955885662	unchanged_tumor	cytosolic
ENSG00000132323.4	ILKAP	0.158567964493171	unchanged_tumor	cytosolic
ENSG00000132330.12	SCLY	1.849272032631	up_tumor	cytosolic
ENSG00000132341.7	RAN	-0.00216200030664378	unchanged_tumor	cytosolic
ENSG00000132356.7	PRKAA1	-0.531270819442052	not_quantified	cytosolic
ENSG00000132359.9	RAP1GAP2	-0.118614748584745	unchanged_tumor	cytosolic
ENSG00000132361.12	CLUH	0.459202586782846	not_quantified	cytosolic
ENSG00000132376.15	INPP5K	0.0268737831771494	unchanged_tumor	cytosolic
ENSG00000132382.10	MYBBP1A	0.0549237106943362	unchanged_tumor	cytosolic
ENSG00000132383.7	RPA1	0.0775050425881908	unchanged_tumor	cytosolic
ENSG00000132386.6	SERPINF1	-0.358201151035434	unchanged_tumor	membrane
ENSG00000132388.8	UBE2G1	0.0925089986245872	unchanged_tumor	cytosolic
ENSG00000132394.6	EEFSEC	-0.547264360948622	not_quantified	cytosolic
ENSG00000132405.14	TBC1D14	-0.0256987612531602	unchanged_tumor	cytosolic
ENSG00000132423.6	COQ3	-0.616512606500073	not_quantified	cytosolic
ENSG00000132424.10	PNISR	1.16081463741278	up_tumor	cytosolic
ENSG00000132429.5	POPDC3	-0.401080177352357	unchanged_tumor	cytosolic
ENSG00000132432.9	SEC61G	-0.334830997891417	unchanged_tumor	cytosolic
ENSG00000132434.5	LANCL2	-0.378398478753312	not_quantified	cytosolic
ENSG00000132436.7	FIGNL1	-0.077844984503958	unchanged_tumor	cytosolic
ENSG00000132463.9	GRSF1	-0.408899440379565	not_quantified	cytosolic
ENSG00000132466.13	ANKRD17	0.967271580200942	not_quantified	cytosolic
ENSG00000132467.2	UTP3	0.217601670631265	unchanged_tumor	cytosolic
ENSG00000132471.7	WBP2	-0.50010378842137	not_quantified	cytosolic
ENSG00000132475.4	H3F3B	-0.153555377612869	unchanged_tumor	cytosolic
ENSG00000132478.5	UNK	-0.198023818250621	unchanged_tumor	cytosolic
ENSG00000132481.2	TRIM47	-0.318430044582754	not_quantified	cytosolic
ENSG00000132485.8	ZRANB2	0.288141616087393	unchanged_tumor	cytosolic
ENSG00000132507.13	EIF5A	0.315556587014153	unchanged_tumor	cytosolic
ENSG00000132510.6	KDM6B	0.315835980895785	unchanged_tumor	cytosolic
ENSG00000132522.11	GPS2	0.553790744565061	not_quantified	cytosolic
ENSG00000132535.14	DLG4	0.690205787313358	not_quantified	cytosolic
ENSG00000132541.6	HRSP12	-0.316205776741406	unchanged_tumor	cytosolic
ENSG00000132570.10	PCBD2	0.532156340297941	not_quantified	cytosolic
ENSG00000132581.5	SDF2	-0.0287838461221866	unchanged_tumor	membrane
ENSG00000132589.11	FLOT2	-0.426336212124068	not_quantified	cytosolic
ENSG00000132591.7	ERAL1	0.0487152836165295	unchanged_tumor	cytosolic
ENSG00000132600.12	PRMT7	-0.0888289536056351	unchanged_tumor	cytosolic
ENSG00000132603.9	NIP7	0.354918838012463	not_quantified	cytosolic
ENSG00000132604.6	TERF2	-0.13042161832153	unchanged_tumor	cytosolic
ENSG00000132612.14	VPS4A	-0.410005713971336	not_quantified	cytosolic
ENSG00000132613.10	MTSS1L	0.856505110144592	not_quantified	cytosolic
ENSG00000132623.11	ANKEF1	-0.397101469744287	not_quantified	cytosolic
ENSG00000132635.12	PCED1A	-0.709702841819519	not_quantified	cytosolic
ENSG00000132639.8	SNAP25	-0.650933810861571	not_quantified	cytosolic
ENSG00000132640.10	BTBD3	-0.633487330234293	not_quantified	cytosolic
ENSG00000132646.6	PCNA	-0.244661869537512	unchanged_tumor	cytosolic
ENSG00000132661.3	NXT1	-0.297828956467084	not_quantified	cytosolic
ENSG00000132664.7	POLR3F	-0.441423312444588	not_quantified	cytosolic
ENSG00000132670.16	PTPRA	-0.807999648505658	not_quantified	membrane
ENSG00000132676.11	DAP3	-0.338226720559119	not_quantified	cytosolic
ENSG00000132694.14	ARHGEF11	-0.304658484980429	not_quantified	cytosolic
ENSG00000132716.14	DCAF8	-0.342642539167242	not_quantified	cytosolic
ENSG00000132740.4	IGHMBP2	0.237040102633499	unchanged_tumor	cytosolic
ENSG00000132749.6	MTL5	0.0637665553206771	unchanged_tumor	cytosolic
ENSG00000132763.10	MMACHC	1.09668644555965	up_tumor	cytosolic
ENSG00000132768.9	DPH2	-0.393250830977418	not_quantified	cytosolic
ENSG00000132773.7	TOE1	-0.341883008971315	unchanged_tumor	cytosolic
ENSG00000132780.12	NASP	0.427340224616413	not_quantified	cytosolic
ENSG00000132781.13	MUTYH	0.140227606187755	unchanged_tumor	cytosolic
ENSG00000132792.14	CTNNBL1	0.000770323455991955	unchanged_tumor	cytosolic
ENSG00000132793.7	LPIN3	-0.587649451735642	not_quantified	cytosolic
ENSG00000132819.12	RBM38	0.0178111531887792	unchanged_tumor	cytosolic
ENSG00000132823.6	OSER1	-0.657708446616941	not_quantified	cytosolic
ENSG00000132824.9	SERINC3	-0.758532017140852	not_quantified	membrane
ENSG00000132842.9	AP3B1	-0.186511704350214	unchanged_tumor	cytosolic
ENSG00000132849.14	INADL	-0.69728578980031	not_quantified	cytosolic
ENSG00000132879.9	FBXO44	-0.26711666438963	unchanged_tumor	cytosolic
ENSG00000132906.13	CASP9	-0.986239134643104	not_quantified	cytosolic
ENSG00000132912.8	DCTN4	-0.25610357513821	not_quantified	cytosolic
ENSG00000132950.14	ZMYM5	0.453621091434024	unchanged_tumor	cytosolic
ENSG00000132952.7	USPL1	-0.450036520092298	not_quantified	cytosolic
ENSG00000132953.12	XPO4	-0.316802567701806	not_quantified	cytosolic
ENSG00000132963.7	POMP	-0.479576852534254	not_quantified	cytosolic
ENSG00000132964.7	CDK8	-0.387260562033052	not_quantified	cytosolic
ENSG00000133026.8	MYH10	0.953999594845587	not_quantified	cytosolic
ENSG00000133027.13	PEMT	-0.443095074818949	not_quantified	membrane
ENSG00000133028.6	SCO1	-0.183948800059766	unchanged_tumor	cytosolic
ENSG00000133030.15	MPRIP	-0.00722317638377426	unchanged_tumor	cytosolic
ENSG00000133056.9	PIK3C2B	-0.843156173474138	not_quantified	cytosolic
ENSG00000133059.12	DSTYK	1.12003947548743	up_tumor	cytosolic
ENSG00000133065.6	SLC41A1	-0.0999900028540295	unchanged_tumor	membrane
ENSG00000133103.12	COG6	-0.839547611320211	not_quantified	cytosolic
ENSG00000133104.8	SPG20	0.155518501283549	unchanged_tumor	cytosolic
ENSG00000133112.12	TPT1	-0.897607065571097	not_quantified	cytosolic
ENSG00000133114.13	GPALPP1	0.297790440993368	unchanged_tumor	cytosolic
ENSG00000133119.8	RFC3	-0.399731854220195	not_quantified	cytosolic
ENSG00000133131.10	MORC4	-0.338151690397629	not_quantified	cytosolic
ENSG00000133134.7	BEX2	0.335824618757419	unchanged_tumor	cytosolic
ENSG00000133138.15	TBC1D8B	1.29654697812704	up_tumor	cytosolic
ENSG00000133142.13	TCEAL4	-0.149949232585045	unchanged_tumor	cytosolic
ENSG00000133193.8	FAM104A	-0.0476863416501408	unchanged_tumor	cytosolic
ENSG00000133195.7	SLC39A11	-0.687070821820676	not_quantified	membrane
ENSG00000133216.12	EPHB2	0.28451044327702	unchanged_tumor	membrane
ENSG00000133226.12	SRRM1	1.05431879829825	up_tumor	cytosolic
ENSG00000133243.4	BTBD2	-0.542555820895785	not_quantified	cytosolic
ENSG00000133247.9	SUV420H2	0.541944175522837	not_quantified	cytosolic
ENSG00000133250.9	ZNF414	-0.119325333495221	unchanged_tumor	cytosolic
ENSG00000133265.6	HSPBP1	0.0205185932860018	unchanged_tumor	cytosolic
ENSG00000133275.11	CSNK1G2	0.0418418749712424	unchanged_tumor	cytosolic
ENSG00000133302.8	ANKRD32	1.0279705188756	up_tumor	cytosolic
ENSG00000133313.10	CNDP2	0.281192143089838	not_quantified	cytosolic
ENSG00000133315.6	MACROD1	-0.84237114884578	not_quantified	cytosolic
ENSG00000133316.11	WDR74	-0.061946520173311	unchanged_tumor	cytosolic
ENSG00000133318.9	RTN3	-0.71860084159405	not_quantified	membrane
ENSG00000133393.8	FOPNL	-0.737344132178618	not_quantified	cytosolic
ENSG00000133398.3	MED10	-0.266490421652743	unchanged_tumor	cytosolic
ENSG00000133422.8	MORC2	-0.380631400352755	unchanged_tumor	cytosolic
ENSG00000133466.9	C1QTNF6	-1.0488581051587	down_tumor	membrane
ENSG00000133597.5	ADCK2	-0.944451200664679	not_quantified	membrane
ENSG00000133606.6	MKRN1	-0.594586104848484	not_quantified	cytosolic
ENSG00000133612.14	AGAP3	0.285581832574054	not_quantified	cytosolic
ENSG00000133627.13	ACTR3B	0.402303169408765	not_quantified	cytosolic
ENSG00000133636.6	NTS	-0.164457987737738	unchanged_tumor	membrane
ENSG00000133639.3	BTG1	-0.593460130713468	not_quantified	cytosolic
ENSG00000133641.13	C12orf29	-0.274268066562089	unchanged_tumor	cytosolic
ENSG00000133657.10	ATP13A3	-0.705472385489417	not_quantified	membrane
ENSG00000133678.9	TMEM254	-0.515694721089429	not_quantified	membrane
ENSG00000133703.7	KRAS	-0.66145552457492	not_quantified	cytosolic
ENSG00000133704.5	IPO8	-0.114369472026527	unchanged_tumor	cytosolic
ENSG00000133706.13	LARS	0.239900923101669	unchanged_tumor	cytosolic
ENSG00000133731.5	IMPA1	-0.158613729996001	unchanged_tumor	cytosolic
ENSG00000133740.6	E2F5	0.176982227639362	unchanged_tumor	cytosolic
ENSG00000133773.7	CCDC59	0.0312591168066017	unchanged_tumor	cytosolic
ENSG00000133789.10	SWAP70	-0.00955319604345363	unchanged_tumor	cytosolic
ENSG00000133794.13	ARNTL	-1.17873793634951	down_tumor	cytosolic
ENSG00000133812.10	SBF2	1.15392578959862	up_tumor	cytosolic
ENSG00000133816.9	MICAL2	0.798545660389137	unchanged_tumor	cytosolic
ENSG00000133818.8	RRAS2	-0.457517251128848	not_quantified	cytosolic
ENSG00000133835.10	HSD17B4	-0.0562624552560286	unchanged_tumor	cytosolic
ENSG00000133858.11	ZFC3H1	0.67501782659646	not_quantified	cytosolic
ENSG00000133872.9	TMEM66	-1.50913271607449	down_tumor	membrane
ENSG00000133884.5	DPF2	0.84787006323344	not_quantified	cytosolic
ENSG00000133935.6	C14orf1	-0.386669814736349	unchanged_tumor	membrane
ENSG00000133943.16	C14orf159	-0.351474295846086	not_quantified	cytosolic
ENSG00000133961.15	NUMB	-0.645658807495856	not_quantified	cytosolic
ENSG00000133983.10	COX16	-0.123104156670171	unchanged_tumor	cytosolic
ENSG00000133997.7	MED6	0.155127025455036	unchanged_tumor	cytosolic
ENSG00000134001.8	EIF2S1	-0.095237427647689	unchanged_tumor	cytosolic
ENSG00000134013.11	LOXL2	1.13817707627903	up_tumor	membrane
ENSG00000134014.12	ELP3	-0.209787801751933	unchanged_tumor	cytosolic
ENSG00000134030.9	CTIF	0.0326296075066729	unchanged_tumor	cytosolic
ENSG00000134046.7	MBD2	-0.325180994199018	not_quantified	cytosolic
ENSG00000134049.3	IER3IP1	-0.848290884167156	not_quantified	cytosolic
ENSG00000134056.7	MRPS36	-0.771479761044217	not_quantified	cytosolic
ENSG00000134057.10	CCNB1	0.120257940576196	unchanged_tumor	cytosolic
ENSG00000134058.6	CDK7	-0.120587392176732	unchanged_tumor	cytosolic
ENSG00000134070.4	IRAK2	0.89505375708131	not_quantified	cytosolic
ENSG00000134072.6	CAMK1	1.51082339246198	up_tumor	cytosolic
ENSG00000134077.11	THUMPD3	-0.00797265953280334	unchanged_tumor	cytosolic
ENSG00000134086.7	VHL	0.0701647220545774	unchanged_tumor	cytosolic
ENSG00000134107.4	BHLHE40	-0.872847056224953	not_quantified	cytosolic
ENSG00000134108.8	ARL8B	-0.359987104299695	not_quantified	cytosolic
ENSG00000134109.6	EDEM1	-0.87230748735278	not_quantified	membrane
ENSG00000134138.15	MEIS2	1.81471536875218	up_tumor	cytosolic
ENSG00000134146.7	DPH6	0.416944388172613	not_quantified	cytosolic
ENSG00000134152.6	KATNBL1	-0.421425019068439	not_quantified	cytosolic
ENSG00000134153.5	EMC7	-0.240160677917308	unchanged_tumor	membrane
ENSG00000134186.7	PRPF38B	1.32933377736415	up_tumor	cytosolic
ENSG00000134202.6	GSTM3	1.55298561251461	up_tumor	cytosolic
ENSG00000134215.11	VAV3	-0.0320638400779783	unchanged_tumor	cytosolic
ENSG00000134222.12	PSRC1	0.327710667924201	unchanged_tumor	cytosolic
ENSG00000134243.7	SORT1	-0.836984130596023	not_quantified	membrane
