pos_from_start	region	localization	sample	scaled_tc_rpm
478	utr3	mem	frac.tc_num1	0.000336417231475825
479	utr3	mem	frac.tc_num1	0.000401886606587407
480	utr3	mem	frac.tc_num1	0.000316214153309345
481	utr3	mem	frac.tc_num1	4.30901653084058e-05
482	utr3	mem	frac.tc_num1	0.000335592453057295
483	utr3	mem	frac.tc_num1	9.82318271119843e-05
484	utr3	mem	frac.tc_num1	0.000104765951194807
485	utr3	mem	frac.tc_num1	0.000130957438993509
486	utr3	mem	frac.tc_num1	8.7304959329006e-05
487	utr3	mem	frac.tc_num1	0.000112249233423008
488	utr3	mem	frac.tc_num1	0.00018443892287669
489	utr3	mem	frac.tc_num1	0.000308771444199805
490	utr3	mem	frac.tc_num1	0.000315769711772773
491	utr3	mem	frac.tc_num1	2.24719212634458e-05
492	utr3	mem	frac.tc_num1	0
493	utr3	mem	frac.tc_num1	0
494	utr3	mem	frac.tc_num1	0
495	utr3	mem	frac.tc_num1	0.000239094562882217
496	utr3	mem	frac.tc_num1	0.000495540138751239
497	utr3	mem	frac.tc_num1	0
498	utr3	mem	frac.tc_num1	0
499	utr3	mem	frac.tc_num1	0.000206708823758726
500	utr3	mem	frac.tc_num1	0
501	utr3	mem	frac.tc_num1	0
502	utr3	mem	frac.tc_num1	4.417318518734e-05
503	utr3	mem	frac.tc_num1	0
504	utr3	mem	frac.tc_num1	0.000110448420587586
505	utr3	mem	frac.tc_num1	0
506	utr3	mem	frac.tc_num1	0.00017669274074936
507	utr3	mem	frac.tc_num1	0
508	utr3	mem	frac.tc_num1	3.82701875239189e-05
509	utr3	mem	frac.tc_num1	0
510	utr3	mem	frac.tc_num1	0
511	utr3	mem	frac.tc_num1	0.000292800054606446
512	utr3	mem	frac.tc_num1	0.000293530585887049
513	utr3	mem	frac.tc_num1	0.000319635579369572
514	utr3	mem	frac.tc_num1	0
515	utr3	mem	frac.tc_num1	0
516	utr3	mem	frac.tc_num1	0.000125125125125125
517	utr3	mem	frac.tc_num1	0
518	utr3	mem	frac.tc_num1	0.000226190476190476
519	utr3	mem	frac.tc_num1	0.000216006249663046
520	utr3	mem	frac.tc_num1	0.00016750418760469
521	utr3	mem	frac.tc_num1	0
522	utr3	mem	frac.tc_num1	0.000112051929040362
523	utr3	mem	frac.tc_num1	0
524	utr3	mem	frac.tc_num1	0.000363955823293173
525	utr3	mem	frac.tc_num1	0
526	utr3	mem	frac.tc_num1	0.000215835497271635
527	utr3	mem	frac.tc_num1	1.50473922437671e-05
528	utr3	mem	frac.tc_num1	0.000183089485518481
529	utr3	mem	frac.tc_num1	0.00013803228849246
530	utr3	mem	frac.tc_num1	0
531	utr3	mem	frac.tc_num1	0.000173230914029295
532	utr3	mem	frac.tc_num1	0
533	utr3	mem	frac.tc_num1	0
534	utr3	mem	frac.tc_num1	0
535	utr3	mem	frac.tc_num1	6.41190701470237e-05
536	utr3	mem	frac.tc_num1	0
537	utr3	mem	frac.tc_num1	4.4841800502991e-05
538	utr3	mem	frac.tc_num1	0
539	utr3	mem	frac.tc_num1	6.31313131313131e-05
540	utr3	mem	frac.tc_num1	0
541	utr3	mem	frac.tc_num1	0.00012639029322548
542	utr3	mem	frac.tc_num1	0.000202400819173166
543	utr3	mem	frac.tc_num1	0.000189258459396239
544	utr3	mem	frac.tc_num1	0
545	utr3	mem	frac.tc_num1	0.000338066260987153
546	utr3	mem	frac.tc_num1	0.000203017268368618
547	utr3	mem	frac.tc_num1	0
548	utr3	mem	frac.tc_num1	3.01378259060455e-05
549	utr3	mem	frac.tc_num1	0
550	utr3	mem	frac.tc_num1	0.000453569088930403
551	utr3	mem	frac.tc_num1	0.000226295541977823
552	utr3	mem	frac.tc_num1	0.000219015623891668
553	utr3	mem	frac.tc_num1	0
554	utr3	mem	frac.tc_num1	0.000145623998835008
555	utr3	mem	frac.tc_num1	0.000505155090007922
556	utr3	mem	frac.tc_num1	0.00022327969928106
557	utr3	mem	frac.tc_num1	0.000331536139700098
558	utr3	mem	frac.tc_num1	0.000912283820799683
559	utr3	mem	frac.tc_num1	1.70170283730586e-05
560	utr3	mem	frac.tc_num1	0.000822993453306055
561	utr3	mem	frac.tc_num1	0
562	utr3	mem	frac.tc_num1	0.00047565504399392
563	utr3	mem	frac.tc_num1	1.46951799928783e-05
564	utr3	mem	frac.tc_num1	0.000943003646897202
565	utr3	mem	frac.tc_num1	0.000269198105920733
566	utr3	mem	frac.tc_num1	0.000361644988325422
567	utr3	mem	frac.tc_num1	0
568	utr3	mem	frac.tc_num1	0.000659022069925729
569	utr3	mem	frac.tc_num1	5.42593597395551e-05
570	utr3	mem	frac.tc_num1	4.68603561387067e-05
571	utr3	mem	frac.tc_num1	0.000257484548516249
572	utr3	mem	frac.tc_num1	0.000300821310204666
573	utr3	mem	frac.tc_num1	0.000391309792136238
574	utr3	mem	frac.tc_num1	0.000349798989490003
575	utr3	mem	frac.tc_num1	0.000618143082629013
576	utr3	mem	frac.tc_num1	0.000622209165936039
577	utr3	mem	frac.tc_num1	0.000215152912248348
578	utr3	mem	frac.tc_num1	0.000817994223638722
579	utr3	mem	frac.tc_num1	0.00144714850597204
580	utr3	mem	frac.tc_num1	0.000185844353514609
581	utr3	mem	frac.tc_num1	0.00107427232577462
582	utr3	mem	frac.tc_num1	0.000552523207797439
583	utr3	mem	frac.tc_num1	0.002276924496835
584	utr3	mem	frac.tc_num1	0.000292728144475034
585	utr3	mem	frac.tc_num1	0.000804427769357324
586	utr3	mem	frac.tc_num1	0.0009756828559517
587	utr3	mem	frac.tc_num1	0.00028605559256541
588	utr3	mem	frac.tc_num1	0.000162613809325283
589	utr3	mem	frac.tc_num1	0.000121203195262305
590	utr3	mem	frac.tc_num1	0
591	utr3	mem	frac.tc_num1	0
592	utr3	mem	frac.tc_num1	0.000180935632791703
593	utr3	mem	frac.tc_num1	0
594	utr3	mem	frac.tc_num1	2.13645309127231e-05
595	utr3	mem	frac.tc_num1	0.000479757104158756
596	utr3	mem	frac.tc_num1	0.000173792144595064
597	utr3	mem	frac.tc_num1	0.000609804740526237
598	utr3	mem	frac.tc_num1	0.00108251633986928
599	utr3	mem	frac.tc_num1	0.000173792144595064
600	utr3	mem	frac.tc_num1	0.000347584289190129
601	utr3	mem	frac.tc_num1	2.54861482784107e-05
602	utr3	mem	frac.tc_num1	0
603	utr3	mem	frac.tc_num1	0.000154332786797042
604	utr3	mem	frac.tc_num1	0.000307881773399015
605	utr3	mem	frac.tc_num1	0
606	utr3	mem	frac.tc_num1	0.000419228531117585
607	utr3	mem	frac.tc_num1	0
608	utr3	mem	frac.tc_num1	0.000407254209678366
609	utr3	mem	frac.tc_num1	0
610	utr3	mem	frac.tc_num1	0
611	utr3	mem	frac.tc_num1	0
612	utr3	mem	frac.tc_num1	0.000445952476457164
613	utr3	mem	frac.tc_num1	4.5911574307883e-05
614	utr3	mem	frac.tc_num1	0
615	utr3	mem	frac.tc_num1	0
616	utr3	mem	frac.tc_num1	0
617	utr3	mem	frac.tc_num1	0
618	utr3	mem	frac.tc_num1	0
619	utr3	mem	frac.tc_num1	0
620	utr3	mem	frac.tc_num1	0
621	utr3	mem	frac.tc_num1	0.000207496986820623
622	utr3	mem	frac.tc_num1	0.000338576947035917
623	utr3	mem	frac.tc_num1	0.000220489412009308
624	utr3	mem	frac.tc_num1	0.00032027927066215
625	utr3	mem	frac.tc_num1	0
626	utr3	mem	frac.tc_num1	0.00043269258808377
627	utr3	mem	frac.tc_num1	0.000332990216470453
628	utr3	mem	frac.tc_num1	0
629	utr3	mem	frac.tc_num1	0.000133404482390608
630	utr3	mem	frac.tc_num1	9.18484500574053e-05
631	utr3	mem	frac.tc_num1	3.95272540416617e-05
632	utr3	mem	frac.tc_num1	6.32347553162064e-05
633	utr3	mem	frac.tc_num1	0
634	utr3	mem	frac.tc_num1	0.00109577032653956
635	utr3	mem	frac.tc_num1	7.63941940412529e-05
636	utr3	mem	frac.tc_num1	3.76994299846186e-06
637	utr3	mem	frac.tc_num1	8.86201650870907e-05
638	utr3	mem	frac.tc_num1	0.000118979297272689
639	utr3	mem	frac.tc_num1	0
640	utr3	mem	frac.tc_num1	0
641	utr3	mem	frac.tc_num1	5.84547857810991e-05
642	utr3	mem	frac.tc_num1	5.42502985152719e-05
643	utr3	mem	frac.tc_num1	0
644	utr3	mem	frac.tc_num1	0
645	utr3	mem	frac.tc_num1	0.000181461615250082
646	utr3	mem	frac.tc_num1	0
647	utr3	mem	frac.tc_num1	0.000458111302741757
648	utr3	mem	frac.tc_num1	0.000896447292842686
649	utr3	mem	frac.tc_num1	3.09171319330687e-05
650	utr3	mem	frac.tc_num1	0.000743257415523707
651	utr3	mem	frac.tc_num1	8.03406443319675e-05
652	utr3	mem	frac.tc_num1	0.000610917739432478
653	utr3	mem	frac.tc_num1	0.000217864923747277
654	utr3	mem	frac.tc_num1	0.000876966314078642
655	utr3	mem	frac.tc_num1	0.00159577517210352
656	utr3	mem	frac.tc_num1	0.00103477097756736
657	utr3	mem	frac.tc_num1	0.000255624652281784
658	utr3	mem	frac.tc_num1	0.000181950509461426
659	utr3	mem	frac.tc_num1	9.71327307070253e-05
660	utr3	mem	frac.tc_num1	0.000206827373215202
661	utr3	mem	frac.tc_num1	0.00051721779012466
662	utr3	mem	frac.tc_num1	0.000548245614035088
663	utr3	mem	frac.tc_num1	0.000219508242967166
664	utr3	mem	frac.tc_num1	0.000110196009012884
665	utr3	mem	frac.tc_num1	0.000571627084698268
666	utr3	mem	frac.tc_num1	0.000414622736163156
667	utr3	mem	frac.tc_num1	0.000463751490092723
668	utr3	mem	frac.tc_num1	8.00849056239841e-05
669	utr3	mem	frac.tc_num1	0.00152085282172601
670	utr3	mem	frac.tc_num1	3.80184769798122e-05
671	utr3	mem	frac.tc_num1	0
672	utr3	mem	frac.tc_num1	0
673	utr3	mem	frac.tc_num1	9.18779860345461e-05
674	utr3	mem	frac.tc_num1	0.000902613310931725
675	utr3	mem	frac.tc_num1	0.000462826118345987
676	utr3	mem	frac.tc_num1	0
677	utr3	mem	frac.tc_num1	0.00110253583241455
678	utr3	mem	frac.tc_num1	0
679	utr3	mem	frac.tc_num1	0.000459348782569773
680	utr3	mem	frac.tc_num1	0
681	utr3	mem	frac.tc_num1	0.000776256825972584
682	utr3	mem	frac.tc_num1	0
683	utr3	mem	frac.tc_num1	0.00051225134465978
684	utr3	mem	frac.tc_num1	0
685	utr3	mem	frac.tc_num1	0
686	utr3	mem	frac.tc_num1	0
687	utr3	mem	frac.tc_num1	0.000427092321062286
688	utr3	mem	frac.tc_num1	0.00119978863400653
689	utr3	mem	frac.tc_num1	6.96767001114827e-05
690	utr3	mem	frac.tc_num1	0
691	utr3	mem	frac.tc_num1	0.0012941403925536
692	utr3	mem	frac.tc_num1	0.000210799607809072
693	utr3	mem	frac.tc_num1	0.000186011904761905
694	utr3	mem	frac.tc_num1	0.00111856823266219
695	utr3	mem	frac.tc_num1	0.00111982082866741
696	utr3	mem	frac.tc_num1	0.000279955207166853
697	utr3	mem	frac.tc_num1	0
698	utr3	mem	frac.tc_num1	0.00012727017877357
699	utr3	mem	frac.tc_num1	0.000174996495813659
700	utr3	mem	frac.tc_num1	0.000385421873110065
701	utr3	mem	frac.tc_num1	0.000626659623398886
702	utr3	mem	frac.tc_num1	0.000280622888011847
703	utr3	mem	frac.tc_num1	0
704	utr3	mem	frac.tc_num1	0
705	utr3	mem	frac.tc_num1	0.00112485939257593
706	utr3	mem	frac.tc_num1	8.66250866250866e-05
707	utr3	mem	frac.tc_num1	0.000140924464487035
708	utr3	mem	frac.tc_num1	0.000283854316362936
709	utr3	mem	frac.tc_num1	0.00032330203766593
710	utr3	mem	frac.tc_num1	0.00233720784901887
711	utr3	mem	frac.tc_num1	0
712	utr3	mem	frac.tc_num1	0.000141242937853107
713	utr3	mem	frac.tc_num1	0.000128420643666438
714	utr3	mem	frac.tc_num1	0.000102722136620442
715	utr3	mem	frac.tc_num1	0
716	utr3	mem	frac.tc_num1	2.51667295834906e-05
717	utr3	mem	frac.tc_num1	0
718	utr3	mem	frac.tc_num1	0.000453514739229025
719	utr3	mem	frac.tc_num1	0.00102424888415162
720	utr3	mem	frac.tc_num1	0.000141884222474461
721	utr3	mem	frac.tc_num1	0
722	utr3	mem	frac.tc_num1	0.000795369725282085
723	utr3	mem	frac.tc_num1	0.000227499441801011
724	utr3	mem	frac.tc_num1	0
725	utr3	mem	frac.tc_num1	4.07754392072008e-05
726	utr3	mem	frac.tc_num1	0.000304719252332325
727	utr3	mem	frac.tc_num1	0
728	utr3	mem	frac.tc_num1	0
729	utr3	mem	frac.tc_num1	0
730	utr3	mem	frac.tc_num1	0.000102156837467733
731	utr3	mem	frac.tc_num1	0
732	utr3	mem	frac.tc_num1	0
733	utr3	mem	frac.tc_num1	0.000329927628778203
734	utr3	mem	frac.tc_num1	0
735	utr3	mem	frac.tc_num1	0
736	utr3	mem	frac.tc_num1	0
737	utr3	mem	frac.tc_num1	0
738	utr3	mem	frac.tc_num1	0
739	utr3	mem	frac.tc_num1	0
740	utr3	mem	frac.tc_num1	0
741	utr3	mem	frac.tc_num1	0
742	utr3	mem	frac.tc_num1	0.00115740740740741
743	utr3	mem	frac.tc_num1	0
744	utr3	mem	frac.tc_num1	0
745	utr3	mem	frac.tc_num1	0
746	utr3	mem	frac.tc_num1	6.85775066334322e-05
747	utr3	mem	frac.tc_num1	0.00115740740740741
748	utr3	mem	frac.tc_num1	0.000462962962962963
749	utr3	mem	frac.tc_num1	0
750	utr3	mem	frac.tc_num1	4.14858127125528e-05
751	utr3	mem	frac.tc_num1	0
752	utr3	mem	frac.tc_num1	0
753	utr3	mem	frac.tc_num1	0.00116279069767442
754	utr3	mem	frac.tc_num1	0.000551171774244515
755	utr3	mem	frac.tc_num1	0
756	utr3	mem	frac.tc_num1	0
757	utr3	mem	frac.tc_num1	0
758	utr3	mem	frac.tc_num1	0.000216085396948874
759	utr3	mem	frac.tc_num1	0.000259302476338649
760	utr3	mem	frac.tc_num1	0
761	utr3	mem	frac.tc_num1	0.000128067831206085
762	utr3	mem	frac.tc_num1	0.000212404418011895
763	utr3	mem	frac.tc_num1	0
764	utr3	mem	frac.tc_num1	0
765	utr3	mem	frac.tc_num1	0
766	utr3	mem	frac.tc_num1	4.07594863749602e-05
767	utr3	mem	frac.tc_num1	0.000166160078514649
768	utr3	mem	frac.tc_num1	0
769	utr3	mem	frac.tc_num1	0.000545714102741446
770	utr3	mem	frac.tc_num1	0.0012878195096505
771	utr3	mem	frac.tc_num1	0
772	utr3	mem	frac.tc_num1	0
773	utr3	mem	frac.tc_num1	0
774	utr3	mem	frac.tc_num1	0
775	utr3	mem	frac.tc_num1	9.06043308870164e-05
776	utr3	mem	frac.tc_num1	0.000393081761006289
777	utr3	mem	frac.tc_num1	0
778	utr3	mem	frac.tc_num1	9.0711175616836e-05
779	utr3	mem	frac.tc_num1	0
780	utr3	mem	frac.tc_num1	0
781	utr3	mem	frac.tc_num1	0
782	utr3	mem	frac.tc_num1	0.000118186766751234
783	utr3	mem	frac.tc_num1	0
784	utr3	mem	frac.tc_num1	3.51429215488051e-05
785	utr3	mem	frac.tc_num1	9.13575735428467e-05
786	utr3	mem	frac.tc_num1	0
787	utr3	mem	frac.tc_num1	0
788	utr3	mem	frac.tc_num1	0
789	utr3	mem	frac.tc_num1	0.000109744082690801
790	utr3	mem	frac.tc_num1	0
791	utr3	mem	frac.tc_num1	0
792	utr3	mem	frac.tc_num1	4.57875457875458e-05
793	utr3	mem	frac.tc_num1	0.000190676528575054
794	utr3	mem	frac.tc_num1	2.38663484486874e-05
795	utr3	mem	frac.tc_num1	0
796	utr3	mem	frac.tc_num1	0.000239227271268614
797	utr3	mem	frac.tc_num1	0
798	utr3	mem	frac.tc_num1	2.29758294274423e-05
799	utr3	mem	frac.tc_num1	0
800	utr3	mem	frac.tc_num1	0
1	utr5	cyt	frac.tc_num1	0
2	utr5	cyt	frac.tc_num1	0
3	utr5	cyt	frac.tc_num1	0
4	utr5	cyt	frac.tc_num1	0
5	utr5	cyt	frac.tc_num1	1.93341324774757e-05
6	utr5	cyt	frac.tc_num1	0
7	utr5	cyt	frac.tc_num1	0
8	utr5	cyt	frac.tc_num1	1.6674335335211e-05
9	utr5	cyt	frac.tc_num1	0
10	utr5	cyt	frac.tc_num1	0.000428449014567267
11	utr5	cyt	frac.tc_num1	7.6705940108002e-06
12	utr5	cyt	frac.tc_num1	0
13	utr5	cyt	frac.tc_num1	0.000502224135457024
14	utr5	cyt	frac.tc_num1	0.000160999255895817
15	utr5	cyt	frac.tc_num1	0
16	utr5	cyt	frac.tc_num1	0.000123793018073781
17	utr5	cyt	frac.tc_num1	0.00122615429357182
18	utr5	cyt	frac.tc_num1	0.000853238572150669
19	utr5	cyt	frac.tc_num1	0.000504545287871926
20	utr5	cyt	frac.tc_num1	0.000272844820186115
21	utr5	cyt	frac.tc_num1	0.000223916899367598
22	utr5	cyt	frac.tc_num1	0.000132400792061265
23	utr5	cyt	frac.tc_num1	0.00127634685154729
24	utr5	cyt	frac.tc_num1	0.000795432800013295
25	utr5	cyt	frac.tc_num1	0.000277200657670239
26	utr5	cyt	frac.tc_num1	9.52380952380952e-05
27	utr5	cyt	frac.tc_num1	7.5970768479143e-05
28	utr5	cyt	frac.tc_num1	0.000167602118260051
29	utr5	cyt	frac.tc_num1	0.000235942458926417
30	utr5	cyt	frac.tc_num1	0.000686204668833471
31	utr5	cyt	frac.tc_num1	0.00070362363616687
32	utr5	cyt	frac.tc_num1	0.000294236679223518
33	utr5	cyt	frac.tc_num1	5.84979003160197e-05
34	utr5	cyt	frac.tc_num1	0.000184336443206166
35	utr5	cyt	frac.tc_num1	0.000456829602558246
36	utr5	cyt	frac.tc_num1	0.000540930839559789
37	utr5	cyt	frac.tc_num1	0.000856282124014387
38	utr5	cyt	frac.tc_num1	0.00154707437613677
39	utr5	cyt	frac.tc_num1	0.000515671566893996
40	utr5	cyt	frac.tc_num1	0.000196733986807922
41	utr5	cyt	frac.tc_num1	0.000644591386105431
42	utr5	cyt	frac.tc_num1	3.06468013162253e-05
43	utr5	cyt	frac.tc_num1	0.000213883230960886
44	utr5	cyt	frac.tc_num1	0.000152651442402697
45	utr5	cyt	frac.tc_num1	0.000694822904959028
46	utr5	cyt	frac.tc_num1	0.000338850133433213
47	utr5	cyt	frac.tc_num1	0.00042446480316517
48	utr5	cyt	frac.tc_num1	6.69371614524334e-05
49	utr5	cyt	frac.tc_num1	0.00130103932638785
50	utr5	cyt	frac.tc_num1	0.00030077891507756
51	utr5	cyt	frac.tc_num1	0.00100773864714739
52	utr5	cyt	frac.tc_num1	0.000716351335829304
53	utr5	cyt	frac.tc_num1	0.000754294052267684
54	utr5	cyt	frac.tc_num1	0.000907911575403232
55	utr5	cyt	frac.tc_num1	0.000979144269474798
56	utr5	cyt	frac.tc_num1	0.000282612115460208
57	utr5	cyt	frac.tc_num1	0.000959087442583542
58	utr5	cyt	frac.tc_num1	0.00172957956047715
59	utr5	cyt	frac.tc_num1	0.000872057049758643
60	utr5	cyt	frac.tc_num1	0.000389835853555957
61	utr5	cyt	frac.tc_num1	0.00143504858474645
62	utr5	cyt	frac.tc_num1	0.000882869025521027
63	utr5	cyt	frac.tc_num1	0.000382870142220523
64	utr5	cyt	frac.tc_num1	0.000460102408612225
65	utr5	cyt	frac.tc_num1	0.00136917356341685
66	utr5	cyt	frac.tc_num1	0.000989184170268851
67	utr5	cyt	frac.tc_num1	0.000407168677124321
68	utr5	cyt	frac.tc_num1	0.000623648097316878
69	utr5	cyt	frac.tc_num1	0.000557237084433406
70	utr5	cyt	frac.tc_num1	0.000950451660613668
71	utr5	cyt	frac.tc_num1	0.00168653808421885
72	utr5	cyt	frac.tc_num1	0.000808766172764986
73	utr5	cyt	frac.tc_num1	0.00138310930348214
74	utr5	cyt	frac.tc_num1	0.00124278783130522
75	utr5	cyt	frac.tc_num1	0.000323055188026442
76	utr5	cyt	frac.tc_num1	0.00132502154345173
77	utr5	cyt	frac.tc_num1	0.000267786698810446
78	utr5	cyt	frac.tc_num1	8.08865162177465e-05
79	utr5	cyt	frac.tc_num1	0.000453874855642258
80	utr5	cyt	frac.tc_num1	0.0008439587350457
81	utr5	cyt	frac.tc_num1	0.000522598853432551
82	utr5	cyt	frac.tc_num1	0.00178537665773308
83	utr5	cyt	frac.tc_num1	0.000905079219642058
84	utr5	cyt	frac.tc_num1	0.00107347111697914
85	utr5	cyt	frac.tc_num1	0.000589803765746429
86	utr5	cyt	frac.tc_num1	0.00128530963175081
87	utr5	cyt	frac.tc_num1	0.000595390206529619
88	utr5	cyt	frac.tc_num1	0.00136971486739002
89	utr5	cyt	frac.tc_num1	0.00161317189441923
90	utr5	cyt	frac.tc_num1	0.000277276773908886
91	utr5	cyt	frac.tc_num1	0.000958433670596884
92	utr5	cyt	frac.tc_num1	0.000302966488930167
93	utr5	cyt	frac.tc_num1	0
94	utr5	cyt	frac.tc_num1	0.00130869866973457
95	utr5	cyt	frac.tc_num1	0.00225047873214011
96	utr5	cyt	frac.tc_num1	0.00121075317536713
97	utr5	cyt	frac.tc_num1	0.00105252993433758
98	utr5	cyt	frac.tc_num1	0.00194673758850724
99	utr5	cyt	frac.tc_num1	0.000693608505966593
100	utr5	cyt	frac.tc_num1	0.00212036027076449
101	utr5	cyt	frac.tc_num1	0.00111549927545686
102	utr5	cyt	frac.tc_num1	0
103	utr5	cyt	frac.tc_num1	0.000281181197452773
104	utr5	cyt	frac.tc_num1	0.000141224053647469
105	utr5	cyt	frac.tc_num1	0.000940671021728446
106	utr5	cyt	frac.tc_num1	0.00197988425807561
107	utr5	cyt	frac.tc_num1	0.00166842099786696
108	utr5	cyt	frac.tc_num1	0.00106970354108714
109	utr5	cyt	frac.tc_num1	0.00184446157654169
110	utr5	cyt	frac.tc_num1	0.00264479247396079
111	utr5	cyt	frac.tc_num1	0.00134935443729931
112	utr5	cyt	frac.tc_num1	0.00145798736387705
113	utr5	cyt	frac.tc_num1	0.0014927079377757
114	utr5	cyt	frac.tc_num1	0.000336369067824416
115	utr5	cyt	frac.tc_num1	0.00128471245919922
116	utr5	cyt	frac.tc_num1	0.00175488931483082
117	utr5	cyt	frac.tc_num1	0.00101183809632642
118	utr5	cyt	frac.tc_num1	0.00117894864184629
119	utr5	cyt	frac.tc_num1	0.00162919399812511
120	utr5	cyt	frac.tc_num1	0.00107693534959292
121	utr5	cyt	frac.tc_num1	0.000148418947631546
122	utr5	cyt	frac.tc_num1	0.00131439247413706
123	utr5	cyt	frac.tc_num1	0.000538108438094831
124	utr5	cyt	frac.tc_num1	0.000656854637126158
125	utr5	cyt	frac.tc_num1	0.001710240290865
126	utr5	cyt	frac.tc_num1	0.000556851868713595
127	utr5	cyt	frac.tc_num1	0.000628032189261461
128	utr5	cyt	frac.tc_num1	0.000267255277480226
129	utr5	cyt	frac.tc_num1	0
130	utr5	cyt	frac.tc_num1	0.000728209329642353
131	utr5	cyt	frac.tc_num1	0.00178626223289596
132	utr5	cyt	frac.tc_num1	0.00163170606646188
133	utr5	cyt	frac.tc_num1	0.000926955542461988
134	utr5	cyt	frac.tc_num1	0.0017490511248302
135	utr5	cyt	frac.tc_num1	0.00115958375802296
136	utr5	cyt	frac.tc_num1	0.0014156928018434
137	utr5	cyt	frac.tc_num1	0.00132408072106565
138	utr5	cyt	frac.tc_num1	0.000221548950620955
139	utr5	cyt	frac.tc_num1	0.000252006403343805
140	utr5	cyt	frac.tc_num1	0.00159540896548088
141	utr5	cyt	frac.tc_num1	0.000664113684165238
142	utr5	cyt	frac.tc_num1	0
143	utr5	cyt	frac.tc_num1	0.000933081298635459
144	utr5	cyt	frac.tc_num1	0.000947341061763921
145	utr5	cyt	frac.tc_num1	0.000568612585291888
146	utr5	cyt	frac.tc_num1	0.000977676389115203
147	utr5	cyt	frac.tc_num1	0.000615351700132978
148	utr5	cyt	frac.tc_num1	0.000136481506755835
149	utr5	cyt	frac.tc_num1	0.00155510112497313
150	utr5	cyt	frac.tc_num1	0.000805220886260706
1	utr5	mem	frac.tc_num1	0
2	utr5	mem	frac.tc_num1	0
3	utr5	mem	frac.tc_num1	0
4	utr5	mem	frac.tc_num1	0
5	utr5	mem	frac.tc_num1	0
6	utr5	mem	frac.tc_num1	0
7	utr5	mem	frac.tc_num1	0
8	utr5	mem	frac.tc_num1	0
9	utr5	mem	frac.tc_num1	0
10	utr5	mem	frac.tc_num1	7.0649005243981e-05
11	utr5	mem	frac.tc_num1	0
12	utr5	mem	frac.tc_num1	0
13	utr5	mem	frac.tc_num1	0
14	utr5	mem	frac.tc_num1	0
15	utr5	mem	frac.tc_num1	1.25875434704364e-05
16	utr5	mem	frac.tc_num1	0
17	utr5	mem	frac.tc_num1	0
18	utr5	mem	frac.tc_num1	0
19	utr5	mem	frac.tc_num1	0
20	utr5	mem	frac.tc_num1	0.000129536524270826
21	utr5	mem	frac.tc_num1	0
22	utr5	mem	frac.tc_num1	0.000101971856940683
23	utr5	mem	frac.tc_num1	0.000181702552920869
24	utr5	mem	frac.tc_num1	0
25	utr5	mem	frac.tc_num1	0
26	utr5	mem	frac.tc_num1	9.15248032216731e-05
27	utr5	mem	frac.tc_num1	0.0001158441427107
28	utr5	mem	frac.tc_num1	0.000147268348959284
29	utr5	mem	frac.tc_num1	2.23140796230497e-05
30	utr5	mem	frac.tc_num1	0
31	utr5	mem	frac.tc_num1	1.49182480009548e-05
32	utr5	mem	frac.tc_num1	0
33	utr5	mem	frac.tc_num1	0.000198593170108939
34	utr5	mem	frac.tc_num1	1.02825648829844e-05
35	utr5	mem	frac.tc_num1	0
36	utr5	mem	frac.tc_num1	0.000423370025402202
37	utr5	mem	frac.tc_num1	0
38	utr5	mem	frac.tc_num1	0
39	utr5	mem	frac.tc_num1	0.000112184358591053
40	utr5	mem	frac.tc_num1	4.4559985959965e-05
41	utr5	mem	frac.tc_num1	5.04922999242616e-05
42	utr5	mem	frac.tc_num1	0.00010124531740407
43	utr5	mem	frac.tc_num1	5.74137264838037e-05
44	utr5	mem	frac.tc_num1	8.45894872185285e-05
45	utr5	mem	frac.tc_num1	0
46	utr5	mem	frac.tc_num1	0
47	utr5	mem	frac.tc_num1	0
48	utr5	mem	frac.tc_num1	0
49	utr5	mem	frac.tc_num1	0.000696766583076963
50	utr5	mem	frac.tc_num1	9.53709615126938e-05
51	utr5	mem	frac.tc_num1	0
52	utr5	mem	frac.tc_num1	0
53	utr5	mem	frac.tc_num1	0
54	utr5	mem	frac.tc_num1	0
55	utr5	mem	frac.tc_num1	0
56	utr5	mem	frac.tc_num1	0
57	utr5	mem	frac.tc_num1	0
58	utr5	mem	frac.tc_num1	9.63881172493219e-05
59	utr5	mem	frac.tc_num1	0
60	utr5	mem	frac.tc_num1	8.73413299173169e-05
61	utr5	mem	frac.tc_num1	0.000121770237694329
62	utr5	mem	frac.tc_num1	0.000242170159664654
63	utr5	mem	frac.tc_num1	0.000659234407849111
64	utr5	mem	frac.tc_num1	4.15869583298678e-05
65	utr5	mem	frac.tc_num1	0.000147972773009766
66	utr5	mem	frac.tc_num1	0.000295161637406772
67	utr5	mem	frac.tc_num1	0
68	utr5	mem	frac.tc_num1	0.000392444798400885
69	utr5	mem	frac.tc_num1	0
70	utr5	mem	frac.tc_num1	0
71	utr5	mem	frac.tc_num1	0
72	utr5	mem	frac.tc_num1	1.11055588076323e-05
73	utr5	mem	frac.tc_num1	0
74	utr5	mem	frac.tc_num1	5.14838121675728e-05
75	utr5	mem	frac.tc_num1	5.60758145012056e-05
76	utr5	mem	frac.tc_num1	0
77	utr5	mem	frac.tc_num1	0.000177108758445036
78	utr5	mem	frac.tc_num1	4.28113914243392e-05
