gene_id	Symbol	log2FoldChange.mem.cyt.293	localization_cat	tsig_new
ENSG00000129245.7	FXR2	-0.9541269	cytosolic	cyt_notsig
ENSG00000129250.7	KIF1C	-0.2804131	cytosolic	cyt_notsig
ENSG00000129255.10	MPDU1	2.629939	membrane	TMhelix-only
ENSG00000129315.5	CCNT1	0.09676631	cytosolic	cyt_notsig
ENSG00000129317.10	PUS7L	-0.2366295	cytosolic	cyt_notsig
ENSG00000129347.15	KRI1	-0.8835503	cytosolic	cyt_notsig
ENSG00000129351.13	ILF3	-0.6864182	cytosolic	cyt_notsig
ENSG00000129353.10	SLC44A2	2.984828	membrane	TMhelix-only
ENSG00000129355.6	CDKN2D	-0.2123388	cytosolic	cyt_notsig
ENSG00000129422.9	MTUS1	-0.175457	cytosolic	cyt_notsig
ENSG00000129460.11	NGDN	-0.3135433	cytosolic	cyt_notsig
ENSG00000129473.5	BCL2L2	-0.3460359	cytosolic	TailAnchored
ENSG00000129480.8	DTD2	-0.1043899	cytosolic	cyt_notsig
ENSG00000129484.9	PARP2	-0.6784639	cytosolic	cyt_notsig
ENSG00000129493.10	HEATR5A	-0.2251685	cytosolic	cyt_notsig
ENSG00000129515.14	SNX6	-0.5045678	cytosolic	cyt_notsig
ENSG00000129518.4	EAPP	-0.3857493	cytosolic	cyt_notsig
ENSG00000129559.8	NEDD8	-0.04247163	cytosolic	cyt_notsig
ENSG00000129562.6	DAD1	2.498065	membrane	TMhelix-only
ENSG00000129596.4	CDO1	-0.5702279	cytosolic	cyt_notsig
ENSG00000129625.8	REEP5	3.36067	membrane	TMhelix-only
ENSG00000129636.8	ITFG1	3.061775	membrane	SignalP-TM
ENSG00000129657.10	SEC14L1	-0.4109482	cytosolic	cyt_notsig
ENSG00000129682.9	FGF13	-0.4019168	cytosolic	cyt_notsig
ENSG00000129691.11	ASH2L	-0.9642625	cytosolic	cyt_notsig
ENSG00000129696.8	TTI2	-0.2076932	cytosolic	cyt_notsig
ENSG00000129810.10	SGOL1	-0.3515222	cytosolic	cyt_notsig
ENSG00000129911.4	KLF16	0.1530371	cytosolic	cyt_notsig
ENSG00000129932.3	DOHH	-0.3327067	cytosolic	cyt_notsig
ENSG00000129968.11	ABHD17A	0.2253373	cytosolic	cyt_notsig
ENSG00000130005.7	GAMT	-0.08796157	cytosolic	cyt_notsig
ENSG00000130021.9	HDHD1	-0.3124956	cytosolic	cyt_notsig
ENSG00000130023.11	ERMARD	0.4268232	cytosolic	TMhelix-only
ENSG00000130024.10	PHF10	-0.3154214	cytosolic	cyt_notsig
ENSG00000130066.12	SAT1	0.01910725	cytosolic	cyt_notsig
ENSG00000130119.11	GNL3L	-0.5717091	cytosolic	cyt_notsig
ENSG00000130147.11	SH3BP4	-0.2465325	cytosolic	cyt_notsig
ENSG00000130150.7	MOSPD2	-0.3876926	cytosolic	TailAnchored
ENSG00000130159.9	ECSIT	-0.4079497	cytosolic	SignalP-noTM-only
ENSG00000130165.6	ELOF1	-0.4977619	cytosolic	cyt_notsig
ENSG00000130175.5	PRKCSH	2.086303	membrane	SignalP-noTM-only
ENSG00000130177.10	CDC16	-0.1661007	cytosolic	cyt_notsig
ENSG00000130193.7	THEM6	3.644495	membrane	TMhelix-only
ENSG00000130202.5	PVRL2	4.374944	membrane	SignalP-TM
ENSG00000130203.5	APOE	3.256184	membrane	SignalP-noTM-only
ENSG00000130208.5	APOC1	2.204941	membrane	SignalP-noTM-only
ENSG00000130227.12	XPO7	-0.08237547	cytosolic	cyt_notsig
ENSG00000130244.8	FAM98C	0.1633171	cytosolic	cyt_notsig
ENSG00000130254.7	SAFB2	-0.709761	cytosolic	cyt_notsig
ENSG00000130255.8	RPL36	-0.2592296	cytosolic	cyt_notsig
ENSG00000130294.10	KIF1A	-0.08219143	cytosolic	cyt_notsig
ENSG00000130299.12	GTPBP3	-0.08225525	cytosolic	MitoCarta
ENSG00000130303.8	BST2	2.148617	membrane	TMhelix-only
ENSG00000130305.12	NSUN5	-0.5496002	cytosolic	cyt_notsig
ENSG00000130309.6	COLGALT1	3.864509	membrane	SignalP-noTM-only
ENSG00000130311.6	DDA1	0.0701563	cytosolic	cyt_notsig
ENSG00000130312.2	MRPL34	0.09005788	cytosolic	MitoCarta
ENSG00000130313.2	PGLS	0.1613928	cytosolic	cyt_notsig
ENSG00000130332.10	LSM7	-0.1100988	cytosolic	cyt_notsig
ENSG00000130340.10	SNX9	-0.5441744	cytosolic	cyt_notsig
ENSG00000130347.8	RTN4IP1	-0.6336172	cytosolic	MitoCarta
ENSG00000130348.7	QRSL1	-0.2979268	cytosolic	MitoCarta
ENSG00000130349.5	C6orf203	-0.1041016	cytosolic	MitoCarta
ENSG00000130382.7	MLLT1	-0.607055	cytosolic	cyt_notsig
ENSG00000130396.16	MLLT4	-0.3167792	cytosolic	cyt_notsig
ENSG00000130402.7	ACTN4	-1.327277	cytosolic	cyt_notsig
ENSG00000130414.7	NDUFA10	-0.2521651	cytosolic	MitoCarta
ENSG00000130429.8	ARPC1B	-0.5506545	cytosolic	cyt_notsig
ENSG00000130479.6	MAP1S	-0.09026994	cytosolic	cyt_notsig
ENSG00000130489.8	SCO2	-0.2031291	cytosolic	MitoCarta
ENSG00000130508.6	PXDN	3.544294	membrane	SignalP-TM
ENSG00000130511.11	SSBP4	0.3916487	cytosolic	cyt_notsig
ENSG00000130517.9	PGPEP1	0.08771623	cytosolic	cyt_notsig
ENSG00000130520.6	LSM4	0.004285076	cytosolic	cyt_notsig
ENSG00000130559.14	CAMSAP1	-0.1188431	cytosolic	cyt_notsig
ENSG00000130560.4	UBAC1	-0.06574728	cytosolic	cyt_notsig
ENSG00000130638.11	ATXN10	-0.3541873	cytosolic	cyt_notsig
ENSG00000130640.9	TUBGCP2	-0.0682223	cytosolic	cyt_notsig
ENSG00000130669.13	PAK4	-0.2145251	cytosolic	cyt_notsig
ENSG00000130675.10	MNX1	0.2915592	cytosolic	cyt_notsig
ENSG00000130684.9	ZNF337	0.07982855	cytosolic	cyt_notsig
ENSG00000130695.9	CEP85	-0.1130452	cytosolic	cyt_notsig
ENSG00000130702.9	LAMA5	2.263812	membrane	mem_notsig
ENSG00000130703.11	OSBPL2	0.005966041	cytosolic	cyt_notsig
ENSG00000130706.8	ADRM1	-0.4266376	cytosolic	cyt_notsig
ENSG00000130707.13	ASS1	-0.3343479	cytosolic	cyt_notsig
ENSG00000130713.11	EXOSC2	-0.157145	cytosolic	cyt_notsig
ENSG00000130714.11	POMT1	2.877075	membrane	TMhelix-only
ENSG00000130717.8	UCK1	-0.1743252	cytosolic	cyt_notsig
ENSG00000130723.13	PRRC2B	-0.1421416	cytosolic	cyt_notsig
ENSG00000130724.4	CHMP2A	-0.5132132	cytosolic	cyt_notsig
ENSG00000130725.3	UBE2M	-0.0807838	cytosolic	cyt_notsig
ENSG00000130726.7	TRIM28	-0.6052877	cytosolic	cyt_notsig
ENSG00000130731.11	C16orf13	0.3919303	cytosolic	cyt_notsig
ENSG00000130733.6	YIPF2	2.948397	membrane	TMhelix-only
ENSG00000130734.5	ATG4D	0.3419736	cytosolic	cyt_notsig
ENSG00000130741.6	EIF2S3	-0.6354105	cytosolic	cyt_notsig
ENSG00000130749.5	ZC3H4	-0.3983769	cytosolic	cyt_notsig
ENSG00000130751.5	NPAS1	0.4393756	cytosolic	cyt_notsig
ENSG00000130758.3	MAP3K10	0.2530404	cytosolic	cyt_notsig
ENSG00000130764.5	LRRC47	-0.5096949	cytosolic	cyt_notsig
ENSG00000130766.4	SESN2	0.2654235	cytosolic	cyt_notsig
ENSG00000130770.13	ATPIF1	-0.2350786	cytosolic	MitoCarta
ENSG00000130772.9	MED18	-0.3759268	cytosolic	cyt_notsig
ENSG00000130787.9	HIP1R	-0.5028102	cytosolic	cyt_notsig
ENSG00000130803.10	ZNF317	0.04294807	cytosolic	cyt_notsig
ENSG00000130810.15	PPAN	-0.3878234	cytosolic	cyt_notsig
ENSG00000130811.6	EIF3G	-0.4414917	cytosolic	cyt_notsig
ENSG00000130816.10	DNMT1	-0.9901711	cytosolic	cyt_notsig
ENSG00000130826.11	DKC1	-0.7522438	cytosolic	cyt_notsig
ENSG00000130830.10	MPP1	-0.6158449	cytosolic	cyt_notsig
ENSG00000130921.3	C12orf65	-0.3007668	cytosolic	MitoCarta
ENSG00000130935.5	NOL11	-1.179892	cytosolic	cyt_notsig
ENSG00000130939.14	UBE4B	-0.3257612	cytosolic	cyt_notsig
ENSG00000130962.13	PRRG1	1.765466	membrane	TMhelix-only
ENSG00000130985.12	UBA1	-1.046703	cytosolic	cyt_notsig
ENSG00000131013.3	PPIL4	-1.024268	cytosolic	cyt_notsig
ENSG00000131043.7	AAR2	-0.1481988	cytosolic	cyt_notsig
ENSG00000131051.16	RBM39	-0.7573842	cytosolic	cyt_notsig
ENSG00000131067.12	GGT7	2.791654	membrane	TMhelix-only
ENSG00000131100.8	ATP6V1E1	-0.5181162	cytosolic	cyt_notsig
ENSG00000131115.11	ZNF227	-0.3877186	cytosolic	cyt_notsig
ENSG00000131116.7	ZNF428	0.1087224	cytosolic	cyt_notsig
ENSG00000131143.4	COX4I1	0.7364536	NA	MitoCarta
ENSG00000131148.4	EMC8	0.216564	cytosolic	cyt_notsig
ENSG00000131149.13	GSE1	-0.03402033	cytosolic	cyt_notsig
ENSG00000131153.4	GINS2	-0.04686144	cytosolic	cyt_notsig
ENSG00000131165.10	CHMP1A	-0.1961572	cytosolic	cyt_notsig
ENSG00000131171.8	SH3BGRL	-0.3821431	cytosolic	cyt_notsig
ENSG00000131174.4	COX7B	0.009458183	cytosolic	MitoCarta
ENSG00000131187.5	F12	-0.02132012	cytosolic	cyt_notsig
ENSG00000131236.12	CAP1	-0.8632054	cytosolic	cyt_notsig
ENSG00000131238.12	PPT1	3.563029	membrane	SignalP-noTM-only
ENSG00000131263.8	RLIM	0.001017378	cytosolic	cyt_notsig
ENSG00000131269.11	ABCB7	-0.2533448	cytosolic	TMhelix-only
ENSG00000131323.10	TRAF3	-0.2373432	cytosolic	cyt_notsig
ENSG00000131351.10	HAUS8	-0.4950512	cytosolic	cyt_notsig
ENSG00000131370.11	SH3BP5	-0.4030402	cytosolic	cyt_notsig
ENSG00000131373.10	HACL1	-0.6077658	cytosolic	cyt_notsig
ENSG00000131374.10	TBC1D5	-0.2179834	cytosolic	cyt_notsig
ENSG00000131375.5	CAPN7	-0.5860072	cytosolic	cyt_notsig
ENSG00000131378.9	RFTN1	-0.2581296	cytosolic	cyt_notsig
ENSG00000131381.8	ZFYVE20	-0.454177	cytosolic	cyt_notsig
ENSG00000131389.12	SLC6A6	2.699558	membrane	TMhelix-only
ENSG00000131408.9	NR1H2	0.01886564	cytosolic	cyt_notsig
ENSG00000131437.11	KIF3A	-1.096587	cytosolic	cyt_notsig
ENSG00000131446.11	MGAT1	1.84797	membrane	TMhelix-only
ENSG00000131462.3	TUBG1	-0.1796289	cytosolic	cyt_notsig
ENSG00000131467.6	PSME3	-0.3662776	cytosolic	cyt_notsig
ENSG00000131469.8	RPL27	-0.3088711	cytosolic	cyt_notsig
ENSG00000131470.10	PSMC3IP	-0.3228841	cytosolic	cyt_notsig
ENSG00000131473.12	ACLY	-1.195895	cytosolic	MitoCarta
ENSG00000131475.2	VPS25	0.2751671	cytosolic	cyt_notsig
ENSG00000131495.4	NDUFA2	0.05026747	cytosolic	MitoCarta
ENSG00000131503.16	ANKHD1	-0.1661487	cytosolic	cyt_notsig
ENSG00000131504.11	DIAPH1	1.59832	membrane	mem_notsig
ENSG00000131507.9	NDFIP1	2.736419	membrane	SignalP-TM
ENSG00000131508.11	UBE2D2	-0.05048495	cytosolic	cyt_notsig
ENSG00000131558.10	EXOC4	-0.4334333	cytosolic	cyt_notsig
ENSG00000131584.14	ACAP3	0.3158443	cytosolic	cyt_notsig
ENSG00000131591.13	C1orf159	1.832062	membrane	SignalP-TM
ENSG00000131626.11	PPFIA1	-0.182421	cytosolic	cyt_notsig
ENSG00000131652.9	THOC6	-0.3198603	cytosolic	cyt_notsig
ENSG00000131653.8	TRAF7	-0.1006916	cytosolic	cyt_notsig
ENSG00000131711.10	MAP1B	-0.197472	cytosolic	cyt_notsig
ENSG00000131724.6	IL13RA1	3.11696	membrane	SignalP-TM
ENSG00000131732.7	ZCCHC9	-0.4808289	cytosolic	cyt_notsig
ENSG00000131747.10	TOP2A	-1.088139	cytosolic	cyt_notsig
ENSG00000131748.11	STARD3	3.26026	membrane	TMhelix-only
ENSG00000131773.9	KHDRBS3	-0.1998677	cytosolic	cyt_notsig
ENSG00000131778.13	CHD1L	-0.2570923	cytosolic	cyt_notsig
ENSG00000131779.6	PEX11B	0.461895	cytosolic	TailAnchored
ENSG00000131788.11	PIAS3	0.1301053	cytosolic	cyt_notsig
ENSG00000131791.6	PRKAB2	-0.1105866	cytosolic	cyt_notsig
ENSG00000131795.8	RBM8A	-0.5185242	cytosolic	cyt_notsig
ENSG00000131828.9	PDHA1	-0.8055827	cytosolic	MitoCarta
ENSG00000131844.11	MCCC2	-0.5013304	cytosolic	MitoCarta
ENSG00000131871.10	VIMP	3.915904	membrane	TMhelix-only
ENSG00000131873.5	CHSY1	2.171267	membrane	SignalP-TM
ENSG00000131876.12	SNRPA1	-0.4851604	cytosolic	cyt_notsig
ENSG00000131899.6	LLGL1	-0.1589947	cytosolic	cyt_notsig
ENSG00000131941.3	RHPN2	-0.2074261	cytosolic	cyt_notsig
ENSG00000131943.13	C19orf12	0.08927957	cytosolic	cyt_notsig
ENSG00000131944.5	C19orf40	-0.157213	cytosolic	cyt_notsig
ENSG00000131966.9	ACTR10	-0.3161209	cytosolic	cyt_notsig
ENSG00000131979.14	GCH1	-0.3560121	cytosolic	cyt_notsig
ENSG00000131981.11	LGALS3	-0.3946542	cytosolic	cyt_notsig
ENSG00000132002.3	DNAJB1	-0.3099567	cytosolic	cyt_notsig
ENSG00000132004.8	FBXW9	0.08127451	cytosolic	cyt_notsig
ENSG00000132017.6	DCAF15	-0.5235737	cytosolic	cyt_notsig
ENSG00000132024.13	CC2D1A	-0.235286	cytosolic	cyt_notsig
ENSG00000132128.12	LRRC41	-0.176372	cytosolic	cyt_notsig
ENSG00000132142.15	ACACA	-0.06286312	cytosolic	MitoCarta
ENSG00000132153.10	DHX30	-0.8595563	cytosolic	MitoCarta
ENSG00000132155.7	RAF1	0.09736246	cytosolic	cyt_notsig
ENSG00000132170.15	PPARG	-0.1850119	cytosolic	cyt_notsig
ENSG00000132182.7	NUP210	3.967481	membrane	SignalP-TM
ENSG00000132199.14	ENOSF1	0.1936371	cytosolic	cyt_notsig
ENSG00000132254.8	ARFIP2	-0.1501167	cytosolic	cyt_notsig
ENSG00000132275.6	RRP8	0.02174562	cytosolic	cyt_notsig
ENSG00000132286.7	TIMM10B	0.2136091	cytosolic	MitoCarta
ENSG00000132300.14	PTCD3	-0.5785184	cytosolic	MitoCarta
ENSG00000132305.16	IMMT	-0.5129401	cytosolic	MitoCarta
ENSG00000132313.10	MRPL35	-0.2526656	cytosolic	MitoCarta
ENSG00000132323.4	ILKAP	-0.1896082	cytosolic	cyt_notsig
ENSG00000132329.6	RAMP1	2.130358	membrane	SignalP-TM
ENSG00000132330.12	SCLY	-0.1503777	cytosolic	cyt_notsig
ENSG00000132341.7	RAN	-0.5614996	cytosolic	cyt_notsig
ENSG00000132356.7	PRKAA1	-0.4048943	cytosolic	cyt_notsig
ENSG00000132359.9	RAP1GAP2	-0.4445495	cytosolic	cyt_notsig
ENSG00000132361.12	CLUH	-0.8505648	cytosolic	cyt_notsig
ENSG00000132376.15	INPP5K	-0.0826132	cytosolic	cyt_notsig
ENSG00000132382.10	MYBBP1A	-0.43222	cytosolic	cyt_notsig
ENSG00000132383.7	RPA1	-1.331321	cytosolic	cyt_notsig
ENSG00000132386.6	SERPINF1	1.920197	membrane	SignalP-noTM-only
ENSG00000132388.8	UBE2G1	-0.2286533	cytosolic	cyt_notsig
ENSG00000132405.14	TBC1D14	-0.03585611	cytosolic	cyt_notsig
ENSG00000132423.6	COQ3	-0.4926753	cytosolic	MitoCarta
ENSG00000132424.10	PNISR	0.05582119	cytosolic	cyt_notsig
ENSG00000132429.5	POPDC3	-0.1870004	cytosolic	cyt_notsig
ENSG00000132432.9	SEC61G	-0.573085	cytosolic	TailAnchored
ENSG00000132436.7	FIGNL1	0.09456549	cytosolic	cyt_notsig
ENSG00000132463.9	GRSF1	-0.5675477	cytosolic	MitoCarta
ENSG00000132466.13	ANKRD17	-0.6578193	cytosolic	cyt_notsig
ENSG00000132467.2	UTP3	-0.8157148	cytosolic	cyt_notsig
ENSG00000132471.7	WBP2	-0.5569999	cytosolic	cyt_notsig
ENSG00000132475.4	H3F3B	-0.5935698	cytosolic	cyt_notsig
ENSG00000132478.5	UNK	-0.1773572	cytosolic	cyt_notsig
ENSG00000132485.8	ZRANB2	-0.5760584	cytosolic	cyt_notsig
ENSG00000132507.13	EIF5A	0.02414877	cytosolic	cyt_notsig
ENSG00000132522.11	GPS2	-0.09172736	cytosolic	cyt_notsig
ENSG00000132541.6	HRSP12	-0.5797439	cytosolic	MitoCarta
ENSG00000132581.5	SDF2	2.264065	membrane	mem_notsig
ENSG00000132589.11	FLOT2	0.352406	cytosolic	cyt_notsig
ENSG00000132591.7	ERAL1	0.0714526	cytosolic	MitoCarta
ENSG00000132600.12	PRMT7	-0.5892627	cytosolic	cyt_notsig
ENSG00000132603.9	NIP7	-0.5523569	cytosolic	cyt_notsig
ENSG00000132604.6	TERF2	-0.3177193	cytosolic	cyt_notsig
ENSG00000132612.14	VPS4A	0.01964398	cytosolic	cyt_notsig
ENSG00000132613.10	MTSS1L	-0.1284909	cytosolic	cyt_notsig
ENSG00000132635.12	PCED1A	0.3562534	cytosolic	cyt_notsig
ENSG00000132640.10	BTBD3	-0.194255	cytosolic	cyt_notsig
ENSG00000132646.6	PCNA	-0.4288824	cytosolic	cyt_notsig
ENSG00000132661.3	NXT1	0.32873	cytosolic	cyt_notsig
ENSG00000132664.7	POLR3F	-0.4468305	cytosolic	cyt_notsig
ENSG00000132670.16	PTPRA	2.466591	membrane	SignalP-TM
ENSG00000132676.11	DAP3	-0.4917552	cytosolic	MitoCarta
ENSG00000132694.14	ARHGEF11	-0.2118259	cytosolic	cyt_notsig
ENSG00000132716.14	DCAF8	0.0776761	cytosolic	cyt_notsig
ENSG00000132740.4	IGHMBP2	-0.5613357	cytosolic	cyt_notsig
ENSG00000132763.10	MMACHC	-0.1003898	cytosolic	MitoCarta
ENSG00000132768.9	DPH2	-0.2931415	cytosolic	cyt_notsig
ENSG00000132773.7	TOE1	0.01618674	cytosolic	cyt_notsig
ENSG00000132780.12	NASP	-0.8212599	cytosolic	cyt_notsig
ENSG00000132781.13	MUTYH	-0.3374868	cytosolic	MitoCarta
ENSG00000132792.14	CTNNBL1	-0.9777161	cytosolic	cyt_notsig
ENSG00000132819.12	RBM38	-0.05219914	cytosolic	cyt_notsig
ENSG00000132823.6	OSER1	-0.2467344	cytosolic	cyt_notsig
ENSG00000132824.9	SERINC3	2.937883	membrane	SignalP-TM
ENSG00000132842.9	AP3B1	-1.024271	cytosolic	cyt_notsig
ENSG00000132879.9	FBXO44	0.2342196	cytosolic	cyt_notsig
ENSG00000132906.13	CASP9	-0.4307933	cytosolic	cyt_notsig
ENSG00000132912.8	DCTN4	-0.5372983	cytosolic	cyt_notsig
ENSG00000132953.12	XPO4	-0.1574527	cytosolic	cyt_notsig
ENSG00000132963.7	POMP	-0.4124176	cytosolic	cyt_notsig
ENSG00000132964.7	CDK8	-0.3067318	cytosolic	cyt_notsig
ENSG00000132970.8	WASF3	-0.06921509	cytosolic	cyt_notsig
ENSG00000133026.8	MYH10	-1.19875	cytosolic	cyt_notsig
ENSG00000133027.13	PEMT	2.456309	membrane	TMhelix-only
ENSG00000133028.6	SCO1	-0.1938334	cytosolic	MitoCarta
ENSG00000133030.15	MPRIP	-0.1335166	cytosolic	cyt_notsig
ENSG00000133065.6	SLC41A1	1.667107	membrane	TMhelix-only
ENSG00000133103.12	COG6	-0.4126138	cytosolic	cyt_notsig
ENSG00000133104.8	SPG20	-0.9305952	cytosolic	cyt_notsig
ENSG00000133111.3	RFXAP	-0.1701122	cytosolic	cyt_notsig
ENSG00000133112.12	TPT1	-0.8418295	cytosolic	cyt_notsig
ENSG00000133114.13	GPALPP1	-0.6853994	cytosolic	cyt_notsig
ENSG00000133119.8	RFC3	-0.6411589	cytosolic	cyt_notsig
ENSG00000133131.10	MORC4	-0.3746783	cytosolic	cyt_notsig
ENSG00000133134.7	BEX2	-0.274406	cytosolic	cyt_notsig
ENSG00000133142.13	TCEAL4	-0.6398236	cytosolic	cyt_notsig
ENSG00000133169.5	BEX1	-0.1954052	cytosolic	cyt_notsig
ENSG00000133193.8	FAM104A	-0.1081701	cytosolic	cyt_notsig
ENSG00000133226.12	SRRM1	-0.316766	cytosolic	cyt_notsig
ENSG00000133243.4	BTBD2	-0.07913627	cytosolic	cyt_notsig
ENSG00000133247.9	SUV420H2	-0.2179053	cytosolic	cyt_notsig
ENSG00000133250.9	ZNF414	-0.2179984	cytosolic	cyt_notsig
ENSG00000133265.6	HSPBP1	-0.1307032	cytosolic	cyt_notsig
ENSG00000133275.11	CSNK1G2	0.1989507	cytosolic	cyt_notsig
ENSG00000133313.10	CNDP2	-0.4745386	cytosolic	cyt_notsig
ENSG00000133315.6	MACROD1	0.01082635	cytosolic	MitoCarta
ENSG00000133316.11	WDR74	-0.3941831	cytosolic	cyt_notsig
ENSG00000133318.9	RTN3	3.717327	membrane	TMhelix-only
ENSG00000133393.8	FOPNL	-0.4705581	cytosolic	cyt_notsig
ENSG00000133398.3	MED10	-0.3185593	cytosolic	cyt_notsig
ENSG00000133422.8	MORC2	-0.8439579	cytosolic	cyt_notsig
ENSG00000133597.5	ADCK2	2.511449	membrane	MitoCarta
ENSG00000133606.6	MKRN1	-0.955545	cytosolic	cyt_notsig
ENSG00000133612.14	AGAP3	-0.2457789	cytosolic	cyt_notsig
ENSG00000133627.13	ACTR3B	0.0134995	cytosolic	cyt_notsig
ENSG00000133639.3	BTG1	0.3065443	cytosolic	cyt_notsig
ENSG00000133641.13	C12orf29	-0.5547079	cytosolic	cyt_notsig
ENSG00000133657.10	ATP13A3	2.15619	membrane	TMhelix-only
ENSG00000133678.9	TMEM254	2.308606	membrane	TMhelix-only
ENSG00000133687.11	TMTC1	1.549918	membrane	TMhelix-only
ENSG00000133703.7	KRAS	-0.5601557	cytosolic	cyt_notsig
ENSG00000133704.5	IPO8	-0.3153416	cytosolic	cyt_notsig
ENSG00000133706.13	LARS	-1.074352	cytosolic	cyt_notsig
ENSG00000133731.5	IMPA1	-0.4122662	cytosolic	cyt_notsig
ENSG00000133740.6	E2F5	-0.1720442	cytosolic	cyt_notsig
ENSG00000133773.7	CCDC59	-0.2215535	cytosolic	cyt_notsig
ENSG00000133818.8	RRAS2	-0.1202833	cytosolic	cyt_notsig
ENSG00000133835.10	HSD17B4	-1.27602	cytosolic	MitoCarta
ENSG00000133872.9	TMEM66	1.809567	membrane	SignalP-TM
ENSG00000133874.1	RNF122	3.612871	membrane	TMhelix-only
ENSG00000133884.5	DPF2	-0.3171144	cytosolic	cyt_notsig
ENSG00000133935.6	C14orf1	2.240059	membrane	TMhelix-only
ENSG00000133943.16	C14orf159	0.0243118	cytosolic	MitoCarta
ENSG00000133961.15	NUMB	-0.4575768	cytosolic	cyt_notsig
ENSG00000133983.10	COX16	0.419016	cytosolic	TMhelix-only
ENSG00000133997.7	MED6	-0.5157759	cytosolic	cyt_notsig
ENSG00000134001.8	EIF2S1	-1.061118	cytosolic	cyt_notsig
ENSG00000134014.12	ELP3	-0.6599175	cytosolic	cyt_notsig
ENSG00000134030.9	CTIF	-0.03162294	cytosolic	cyt_notsig
ENSG00000134046.7	MBD2	-0.3446534	cytosolic	cyt_notsig
ENSG00000134049.3	IER3IP1	0.1072421	cytosolic	SignalP-TM
ENSG00000134056.7	MRPS36	-0.2703927	cytosolic	MitoCarta
ENSG00000134057.10	CCNB1	-0.4296449	cytosolic	cyt_notsig
ENSG00000134058.6	CDK7	-0.8106294	cytosolic	cyt_notsig
ENSG00000134072.6	CAMK1	0.1576426	cytosolic	cyt_notsig
ENSG00000134077.11	THUMPD3	-0.6802555	cytosolic	cyt_notsig
ENSG00000134086.7	VHL	-0.1259858	cytosolic	cyt_notsig
ENSG00000134108.8	ARL8B	0.3961766	cytosolic	cyt_notsig
ENSG00000134109.6	EDEM1	1.709821	membrane	TMhelix-only
ENSG00000134138.15	MEIS2	-0.1833805	cytosolic	cyt_notsig
ENSG00000134146.7	DPH6	-0.295981	cytosolic	cyt_notsig
ENSG00000134152.6	KATNBL1	-0.08248259	cytosolic	cyt_notsig
ENSG00000134153.5	EMC7	3.451778	membrane	SignalP-TM
ENSG00000134186.7	PRPF38B	-0.2692721	cytosolic	cyt_notsig
ENSG00000134202.6	GSTM3	0.06253214	cytosolic	cyt_notsig
ENSG00000134222.12	PSRC1	-0.2362685	cytosolic	cyt_notsig
ENSG00000134243.7	SORT1	3.299973	membrane	SignalP-TM
ENSG00000134247.9	PTGFRN	2.939963	membrane	SignalP-TM
ENSG00000134248.9	LAMTOR5	-0.2062741	cytosolic	cyt_notsig
ENSG00000134250.13	NOTCH2	3.712085	membrane	SignalP-TM
ENSG00000134255.9	CEPT1	2.766068	membrane	TMhelix-only
ENSG00000134265.8	NAPG	-0.313401	cytosolic	cyt_notsig
ENSG00000134278.10	SPIRE1	-0.3517545	cytosolic	cyt_notsig
ENSG00000134283.13	PPHLN1	-0.7525481	cytosolic	cyt_notsig
ENSG00000134285.6	FKBP11	2.270858	membrane	SignalP-TM
ENSG00000134287.5	ARF3	-0.3122089	cytosolic	cyt_notsig
ENSG00000134294.9	SLC38A2	2.934039	membrane	TMhelix-only
ENSG00000134308.9	YWHAQ	-0.108247	cytosolic	cyt_notsig
ENSG00000134330.14	IAH1	0.005276038	cytosolic	SignalP-noTM-only
ENSG00000134333.9	LDHA	-0.7593619	cytosolic	cyt_notsig
ENSG00000134371.9	CDC73	-0.5391616	cytosolic	cyt_notsig
ENSG00000134375.6	TIMM17A	-0.5035537	cytosolic	TMhelix-only
ENSG00000134419.11	RPS15A	-0.4862487	cytosolic	MitoCarta
ENSG00000134440.7	NARS	-1.3725	cytosolic	cyt_notsig
ENSG00000134444.9	KIAA1468	-0.4427376	cytosolic	cyt_notsig
ENSG00000134452.15	FBXO18	0.02185283	cytosolic	cyt_notsig
ENSG00000134453.11	RBM17	-0.3239397	cytosolic	cyt_notsig
ENSG00000134480.9	CCNH	0.2644654	cytosolic	cyt_notsig
ENSG00000134508.8	CABLES1	-0.1713496	cytosolic	cyt_notsig
ENSG00000134574.7	DDB2	-0.4069609	cytosolic	cyt_notsig
ENSG00000134590.9	FAM127A	0.09465865	cytosolic	cyt_notsig
ENSG00000134597.9	RBMX2	-0.7698638	cytosolic	cyt_notsig
ENSG00000134602.11	MST4	-0.7550016	cytosolic	cyt_notsig
ENSG00000134644.11	PUM1	-0.551256	cytosolic	cyt_notsig
ENSG00000134684.6	YARS	-0.4753804	cytosolic	cyt_notsig
ENSG00000134686.12	PHC2	0.1588603	cytosolic	cyt_notsig
ENSG00000134690.6	CDCA8	-0.4758376	cytosolic	cyt_notsig
ENSG00000134697.8	GNL2	-1.098864	cytosolic	cyt_notsig
ENSG00000134709.6	HOOK1	-0.8440397	cytosolic	cyt_notsig
ENSG00000134717.13	BTF3L4	-0.4370388	cytosolic	cyt_notsig
ENSG00000134744.9	ZCCHC11	0.353171	cytosolic	cyt_notsig
ENSG00000134748.12	PRPF38A	-0.6215961	cytosolic	cyt_notsig
