gene_id	Symbol	baseMean.tumor.KO.WT	log2FoldChange.tumor.KO.WT	reg_tumor	localization_cat
ENSG00000135956.4	TMEM127	388.144986277275	0.114417652817529	unchanged_tumor	membrane
ENSG00000135966.8	TGFBRAP1	155.559654477125	0.665332465688064	not_quantified	cytosolic
ENSG00000135968.15	GCC2	658.005700762654	0.655138010691893	not_quantified	cytosolic
ENSG00000135972.4	MRPS9	213.277726238503	0.303658885047466	not_quantified	cytosolic
ENSG00000135974.5	C2orf49	142.459229031675	0.215445929958302	unchanged_tumor	cytosolic
ENSG00000135999.7	EPC2	126.447375220975	0.18183214395708	unchanged_tumor	cytosolic
ENSG00000136003.11	ISCU	408.129029257032	-0.00233681643921208	unchanged_tumor	cytosolic
ENSG00000136021.13	SCYL2	375.077307811065	-0.783905661375805	not_quantified	cytosolic
ENSG00000136026.9	CKAP4	919.777040414329	-0.201530718482283	unchanged_tumor	membrane
ENSG00000136044.7	APPL2	627.739655596864	-0.809416857509666	not_quantified	cytosolic
ENSG00000136045.7	PWP1	551.201451910738	0.110217072031027	unchanged_tumor	cytosolic
ENSG00000136048.9	DRAM1	147.798437402581	0.497724705331494	not_quantified	membrane
ENSG00000136051.9	KIAA1033	523.689567873018	-0.0949869874303762	unchanged_tumor	cytosolic
ENSG00000136052.5	SLC41A2	269.590102276593	-1.31929917466564	down_tumor	membrane
ENSG00000136098.12	NEK3	152.230653586787	-0.311260854144057	unchanged_tumor	cytosolic
ENSG00000136100.8	VPS36	372.108538799298	-0.13762397274926	unchanged_tumor	cytosolic
ENSG00000136104.14	RNASEH2B	158.068327223506	-0.206562659148394	unchanged_tumor	cytosolic
ENSG00000136108.10	CKAP2	190.770156753024	-0.342339857501326	unchanged_tumor	cytosolic
ENSG00000136111.8	TBC1D4	220.373940102158	-1.10030591576629	down_tumor	cytosolic
ENSG00000136122.11	BORA	67.2123534328169	-0.266351797399476	unchanged_tumor	cytosolic
ENSG00000136141.10	LRCH1	160.83075528999	-0.349759457536836	not_quantified	cytosolic
ENSG00000136143.9	SUCLA2	242.562648640546	-0.573614546073565	not_quantified	cytosolic
ENSG00000136144.7	RCBTB1	151.842644020983	-0.598543746675152	not_quantified	cytosolic
ENSG00000136146.10	MED4	256.417528145093	-0.537576413181835	not_quantified	cytosolic
ENSG00000136147.12	PHF11	151.75781259675	-0.528205006907004	not_quantified	cytosolic
ENSG00000136152.10	COG3	195.582231614191	-0.929940391391116	not_quantified	cytosolic
ENSG00000136153.15	LMO7	1188.42735074331	-0.00818893815725431	unchanged_tumor	cytosolic
ENSG00000136156.8	ITM2B	1629.75448830536	-1.36472205353738	down_tumor	membrane
ENSG00000136158.6	SPRY2	83.4194798920952	-0.849404634020552	not_quantified	cytosolic
ENSG00000136159.3	NUDT15	239.969753016851	-0.35484381277386	not_quantified	cytosolic
ENSG00000136161.8	RCBTB2	44.2404293226416	0.664788767506672	not_quantified	cytosolic
ENSG00000136167.9	LCP1	61.5964581327411	2.32908703772849	up_tumor	cytosolic
ENSG00000136169.12	SETDB2	99.5561121036731	0.970559756110464	not_quantified	cytosolic
ENSG00000136193.12	SCRN1	612.833534925152	-0.421492057006586	not_quantified	cytosolic
ENSG00000136213.7	CHST12	70.0198053177157	-0.118415524799207	unchanged_tumor	membrane
ENSG00000136231.9	IGF2BP3	429.705626621792	-0.686952803930891	not_quantified	cytosolic
ENSG00000136238.13	RAC1	3652.22809176218	-0.322808809474483	not_quantified	cytosolic
ENSG00000136240.5	KDELR2	2036.26312666227	-1.11564191627373	down_tumor	membrane
ENSG00000136243.12	NUPL2	190.467268592991	-0.749796144583572	not_quantified	cytosolic
ENSG00000136247.10	ZDHHC4	268.428686158254	-0.664286646297124	not_quantified	NA
ENSG00000136261.10	BZW2	645.523684927948	-0.485865776853455	not_quantified	cytosolic
ENSG00000136270.9	TBRG4	482.542766141124	0.0980262458307197	unchanged_tumor	cytosolic
ENSG00000136271.6	DDX56	614.680415816978	-0.107199867203019	unchanged_tumor	cytosolic
ENSG00000136273.7	HUS1	89.632956053363	0.120443947254675	unchanged_tumor	cytosolic
ENSG00000136279.14	DBNL	619.096249437244	-0.303689658765057	not_quantified	cytosolic
ENSG00000136280.11	CCM2	309.328522268	-0.41834469277866	not_quantified	cytosolic
ENSG00000136295.10	TTYH3	736.692585694018	-1.27177421084174	down_tumor	membrane
ENSG00000136319.7	TTC5	150.678627555446	0.0346234158683104	unchanged_tumor	cytosolic
ENSG00000136371.5	MTHFS	252.825840867934	-0.359938371679484	not_quantified	cytosolic
ENSG00000136379.7	ABHD17C	524.203630718307	-0.761771176505057	not_quantified	cytosolic
ENSG00000136381.8	IREB2	793.857151835221	0.0292428244964691	unchanged_tumor	cytosolic
ENSG00000136425.8	CIB2	70.2214503764361	0.966760419656689	not_quantified	cytosolic
ENSG00000136436.10	CALCOCO2	696.054337240291	-0.0494308970534008	unchanged_tumor	cytosolic
ENSG00000136444.5	RSAD1	307.570419813116	0.138029580995557	unchanged_tumor	cytosolic
ENSG00000136448.7	NMT1	1168.0130449295	0.718707520314105	not_quantified	cytosolic
ENSG00000136450.8	SRSF1	2204.07650017422	-0.14867485702271	unchanged_tumor	cytosolic
ENSG00000136451.4	VEZF1	589.30568209698	-0.477879700944429	not_quantified	cytosolic
ENSG00000136463.7	TACO1	243.284563618116	0.149458882693602	unchanged_tumor	cytosolic
ENSG00000136478.3	TEX2	149.875078046735	-0.104576640655739	unchanged_tumor	membrane
ENSG00000136485.10	DCAF7	905.963565484376	0.310027740557738	unchanged_tumor	cytosolic
ENSG00000136490.4	LIMD2	62.4154921803674	1.21658477959208	up_tumor	cytosolic
ENSG00000136492.4	BRIP1	246.165448653761	0.812298151973929	not_quantified	cytosolic
ENSG00000136504.7	KAT7	233.471318988516	-0.150943765147014	unchanged_tumor	cytosolic
ENSG00000136518.12	ACTL6A	306.954408461654	-0.338139626043624	not_quantified	cytosolic
ENSG00000136521.8	NDUFB5	555.82276142505	-0.658151109633673	not_quantified	cytosolic
ENSG00000136522.9	MRPL47	208.498829393159	-0.356592829872929	not_quantified	cytosolic
ENSG00000136527.13	TRA2B	1114.63392772517	0.102798283812744	unchanged_tumor	cytosolic
ENSG00000136536.10	MARCH7	419.078413206968	-0.646104066261003	not_quantified	cytosolic
ENSG00000136560.9	TANK	214.560242674329	-0.502285160728308	not_quantified	cytosolic
ENSG00000136603.9	SKIL	816.43324352867	-0.368620194878997	not_quantified	cytosolic
ENSG00000136628.13	EPRS	773.872244787507	0.244536177666361	not_quantified	cytosolic
ENSG00000136630.11	HLX	16.4718402241958	0.553559254828868	unchanged_tumor	cytosolic
ENSG00000136631.8	VPS45	209.595232409036	-0.232592993096706	unchanged_tumor	cytosolic
ENSG00000136636.8	KCTD3	878.296594872548	-0.902764766876533	not_quantified	cytosolic
ENSG00000136643.7	RPS6KC1	156.34846162639	-0.615331315023824	not_quantified	cytosolic
ENSG00000136682.10	CBWD2	300.414081282812	-0.310819914574498	unchanged_tumor	cytosolic
ENSG00000136699.15	SMPD4	359.680823209997	0.156747966707249	unchanged_tumor	cytosolic
ENSG00000136709.7	WDR33	399.100632191138	0.152747036627846	not_quantified	cytosolic
ENSG00000136710.5	CCDC115	166.885132975363	-0.267253764418966	unchanged_tumor	cytosolic
ENSG00000136715.13	SAP130	114.339039661888	0.115108477851861	unchanged_tumor	cytosolic
ENSG00000136718.5	IMP4	428.992428830043	0.269186210306035	not_quantified	cytosolic
ENSG00000136720.6	HS6ST1	87.7580872333748	0.173578354928302	unchanged_tumor	membrane
ENSG00000136731.8	UGGT1	816.950371018149	0.426246222911814	not_quantified	membrane
ENSG00000136738.10	STAM	154.85429176533	-0.352187711496703	not_quantified	cytosolic
ENSG00000136754.12	ABI1	435.466379520175	-0.255189091478983	unchanged_tumor	cytosolic
ENSG00000136758.14	YME1L1	960.055275616087	-0.198034026578501	unchanged_tumor	cytosolic
ENSG00000136770.6	DNAJC1	434.881345969677	0.455183356019231	not_quantified	membrane
ENSG00000136783.9	NIPSNAP3A	138.673842338954	-1.24102880069344	down_tumor	cytosolic
ENSG00000136802.7	LRRC8A	355.806108061566	-0.334508495891609	unchanged_tumor	membrane
ENSG00000136807.7	CDK9	325.859431562255	-0.213033765398711	not_quantified	cytosolic
ENSG00000136810.8	TXN	2873.78052835899	-0.607394447405355	not_quantified	cytosolic
ENSG00000136811.12	ODF2	224.780687555418	0.0854588826014997	unchanged_tumor	cytosolic
ENSG00000136813.10	KIAA0368	556.916591215723	-0.0468122007848078	unchanged_tumor	cytosolic
ENSG00000136816.11	TOR1B	161.059695381225	-0.726993896818763	not_quantified	membrane
ENSG00000136819.10	C9orf78	756.267566422854	1.24017820180883	up_tumor	cytosolic
ENSG00000136824.14	SMC2	390.197997752462	1.06363983348377	up_tumor	cytosolic
ENSG00000136826.10	KLF4	435.799410268439	-1.30021248245478	down_tumor	cytosolic
ENSG00000136827.11	TOR1A	231.803929160485	-0.620889454411251	not_quantified	membrane
ENSG00000136830.7	FAM129B	1496.21840294021	-0.377263969366928	not_quantified	cytosolic
ENSG00000136840.14	ST6GALNAC4	70.490806666918	-0.436858968997932	unchanged_tumor	NA
ENSG00000136848.12	DAB2IP	163.8545823754	-0.711792961373639	not_quantified	cytosolic
ENSG00000136854.13	STXBP1	106.876191514064	0.0511912242849814	unchanged_tumor	cytosolic
ENSG00000136856.13	SLC2A8	54.937670833371	0.193002657997057	unchanged_tumor	membrane
ENSG00000136861.13	CDK5RAP2	271.293957901409	0.328450793899523	unchanged_tumor	cytosolic
ENSG00000136868.9	SLC31A1	361.358350412278	0.518014298600322	not_quantified	membrane
ENSG00000136870.6	ZNF189	154.306391886586	-0.841894785890687	not_quantified	cytosolic
ENSG00000136874.6	STX17	86.8127969604619	0.0638830828726991	unchanged_tumor	cytosolic
ENSG00000136875.8	PRPF4	296.328251269367	0.460102447554914	not_quantified	cytosolic
ENSG00000136877.10	FPGS	501.238609335494	-0.616956455744066	not_quantified	cytosolic
ENSG00000136878.8	USP20	121.114070143662	-0.282139661968444	unchanged_tumor	cytosolic
ENSG00000136888.6	ATP6V1G1	668.352770626091	-0.266557820729227	unchanged_tumor	cytosolic
ENSG00000136891.9	TEX10	146.651399305343	0.586414303518092	not_quantified	cytosolic
ENSG00000136897.6	MRPL50	371.270115320771	-0.599624278793622	not_quantified	cytosolic
ENSG00000136908.13	DPM2	205.748611399313	-0.843715276436399	not_quantified	NA
ENSG00000136925.10	TSTD2	176.707085224488	-0.611216674430494	not_quantified	cytosolic
ENSG00000136930.8	PSMB7	684.787118739705	-0.0405886428582425	unchanged_tumor	cytosolic
ENSG00000136932.9	C9orf156	65.8145455801475	-1.02234709084007	down_tumor	cytosolic
ENSG00000136933.12	RABEPK	161.6808617546	0.48101213423444	not_quantified	cytosolic
ENSG00000136936.6	XPA	133.983378479106	0.175356941049826	unchanged_tumor	cytosolic
ENSG00000136937.8	NCBP1	319.950050724068	0.370290219525257	not_quantified	cytosolic
ENSG00000136938.8	ANP32B	2860.97347901497	0.862557546677935	not_quantified	cytosolic
ENSG00000136940.9	PDCL	131.259756415085	-0.378668309011264	not_quantified	cytosolic
ENSG00000136942.10	RPL35	3698.99685923899	-0.152519371112215	unchanged_tumor	cytosolic
ENSG00000136943.6	CTSV	63.8215131137766	-0.531085732647278	unchanged_tumor	membrane
ENSG00000136950.9	ARPC5L	310.077195386708	0.00954837922777655	unchanged_tumor	cytosolic
ENSG00000136982.5	DSCC1	91.6052096926199	0.104704829007759	unchanged_tumor	cytosolic
ENSG00000136986.5	DERL1	533.330683295845	-0.470464489154633	not_quantified	membrane
ENSG00000136997.10	MYC	460.16182001128	-0.299148768222694	not_quantified	cytosolic
ENSG00000137038.7	TMEM261	370.151751118088	-0.744490541154616	not_quantified	cytosolic
ENSG00000137054.11	POLR1E	202.810548264657	-0.0023081469620037	unchanged_tumor	cytosolic
ENSG00000137055.10	PLAA	292.47106626135	-0.309265735270129	not_quantified	cytosolic
ENSG00000137070.13	IL11RA	84.297552483599	0.264323167571902	unchanged_tumor	NA
ENSG00000137073.16	UBAP2	615.049873478426	0.860158161612677	not_quantified	cytosolic
ENSG00000137074.14	APTX	344.254747900788	-0.503395512180199	not_quantified	cytosolic
ENSG00000137076.14	TLN1	1357.32706239486	0.559040990876361	not_quantified	cytosolic
ENSG00000137100.11	DCTN3	353.801887106568	-0.554622489448984	not_quantified	cytosolic
ENSG00000137106.13	GRHPR	823.891874696937	-0.451523988152194	not_quantified	cytosolic
ENSG00000137124.6	ALDH1B1	219.635720960876	0.00813043549176056	unchanged_tumor	cytosolic
ENSG00000137133.6	HINT2	240.136416185734	-0.145244141244572	unchanged_tumor	cytosolic
ENSG00000137135.13	ARHGEF39	150.95700207721	0.511415702112644	not_quantified	cytosolic
ENSG00000137145.16	DENND4C	644.991645173674	-0.413234161478095	unchanged_tumor	cytosolic
ENSG00000137154.8	RPS6	18627.7616538561	-0.588261244283195	not_quantified	cytosolic
ENSG00000137161.12	CNPY3	235.864336104549	-0.694072207408708	not_quantified	membrane
ENSG00000137166.10	FOXP4	275.796323373377	-0.868469585159216	not_quantified	cytosolic
ENSG00000137168.7	PPIL1	313.791897334243	-0.0943294362386253	unchanged_tumor	cytosolic
ENSG00000137171.10	KLC4	308.922937363452	-0.48251991589671	not_quantified	cytosolic
ENSG00000137177.14	KIF13A	233.804465316916	0.216951563242547	unchanged_tumor	cytosolic
ENSG00000137185.7	ZSCAN9	105.249405879095	-0.340978902848581	unchanged_tumor	cytosolic
ENSG00000137193.9	PIM1	159.952020501357	0.687558548033543	not_quantified	cytosolic
ENSG00000137200.8	CMTR1	183.863607523934	0.0238492494955703	unchanged_tumor	cytosolic
ENSG00000137203.6	TFAP2A	307.798540823658	0.032403486694065	unchanged_tumor	cytosolic
ENSG00000137207.7	YIPF3	397.20754274509	-1.10541220954398	down_tumor	membrane
ENSG00000137210.9	TMEM14B	582.948674291132	-0.0636375381637534	unchanged_tumor	cytosolic
ENSG00000137216.14	TMEM63B	170.225101599552	-0.546075384711607	not_quantified	membrane
ENSG00000137221.10	TJAP1	191.750378761001	0.0208344253967818	unchanged_tumor	cytosolic
ENSG00000137266.10	SLC22A23	231.58005425205	-0.951084215922755	not_quantified	membrane
ENSG00000137267.5	TUBB2A	246.500027547692	0.521263785435012	unchanged_tumor	cytosolic
ENSG00000137269.10	LRRC1	142.129273377745	-0.511831390458821	not_quantified	cytosolic
ENSG00000137274.8	BPHL	192.697240470254	0.00363884863493085	unchanged_tumor	cytosolic
ENSG00000137275.9	RIPK1	216.560590604789	-0.725455688488276	not_quantified	cytosolic
ENSG00000137285.9	TUBB2B	38.4818933368208	1.50857112371406	up_tumor	cytosolic
ENSG00000137288.5	UQCC2	227.040310123768	0.368178127965762	not_quantified	cytosolic
ENSG00000137309.15	HMGA1	2336.86972244574	0.202669933269536	unchanged_tumor	cytosolic
ENSG00000137310.7	TCF19	102.996689435909	0.0687576374835311	unchanged_tumor	cytosolic
ENSG00000137312.10	FLOT1	723.425728355683	-0.356684355236804	not_quantified	cytosolic
ENSG00000137337.10	MDC1	214.45508447901	0.0590096654784058	unchanged_tumor	cytosolic
ENSG00000137343.13	ATAT1	58.0894270577618	-1.17326187757306	down_tumor	cytosolic
ENSG00000137364.4	TPMT	194.185149933302	0.852739942128893	not_quantified	cytosolic
ENSG00000137404.10	NRM	98.1282527580186	-0.683407825680613	not_quantified	membrane
ENSG00000137409.14	MTCH1	903.834102154087	-0.0775862817106141	unchanged_tumor	cytosolic
ENSG00000137411.12	VARS2	241.015016735396	-0.0560067140245308	unchanged_tumor	cytosolic
ENSG00000137413.11	TAF8	169.013646245385	0.467175995044456	not_quantified	cytosolic
ENSG00000137414.5	FAM8A1	260.749949799554	-1.32387770726777	down_tumor	membrane
ENSG00000137449.11	CPEB2	379.31677434097	-0.818150815833864	not_quantified	cytosolic
ENSG00000137478.10	FCHSD2	131.238672015255	0.10613277705731	unchanged_tumor	cytosolic
ENSG00000137486.12	ARRB1	229.266990411943	-0.145620758055074	unchanged_tumor	cytosolic
ENSG00000137492.3	PRKRIR	481.458126163736	-0.316321249352196	not_quantified	cytosolic
ENSG00000137494.9	ANKRD42	127.600037448924	0.106113988792756	unchanged_tumor	cytosolic
ENSG00000137497.13	NUMA1	875.080318626645	-0.475418740151809	not_quantified	cytosolic
ENSG00000137500.5	CCDC90B	367.523262228219	-0.126358574642083	unchanged_tumor	cytosolic
ENSG00000137504.9	CREBZF	884.911971799656	-0.962006575534205	not_quantified	cytosolic
ENSG00000137509.6	PRCP	379.521125834501	-0.655079314735538	not_quantified	membrane
ENSG00000137513.5	NARS2	126.559730328167	-0.369033855957865	not_quantified	cytosolic
ENSG00000137522.13	RNF121	178.816849069016	-0.223495911247749	unchanged_tumor	membrane
ENSG00000137547.4	MRPL15	516.371498698784	-0.570355745815954	not_quantified	cytosolic
ENSG00000137563.7	GGH	310.40053373159	-0.253014159808557	unchanged_tumor	membrane
ENSG00000137574.6	TGS1	173.151808267146	0.783719992108373	not_quantified	cytosolic
ENSG00000137575.7	SDCBP	1176.20058588078	-0.246317426529776	not_quantified	cytosolic
ENSG00000137601.11	NEK1	101.838063849908	1.35618331873921	up_tumor	cytosolic
ENSG00000137642.8	SORL1	181.064520703295	0.0137909592484466	unchanged_tumor	membrane
ENSG00000137656.7	BUD13	89.9517128174101	-0.212237973099076	unchanged_tumor	cytosolic
ENSG00000137692.7	DCUN1D5	260.140540605792	-0.144063751172938	unchanged_tumor	cytosolic
ENSG00000137693.9	YAP1	640.059070956524	-0.086571570799489	unchanged_tumor	cytosolic
ENSG00000137700.12	SLC37A4	209.782653775816	-0.359458774643723	unchanged_tumor	membrane
ENSG00000137710.10	RDX	1577.77728752004	0.606763370739992	not_quantified	cytosolic
ENSG00000137713.11	PPP2R1B	253.95827868885	-0.341860426896937	not_quantified	cytosolic
ENSG00000137714.2	FDX1	204.018091509919	-0.257338002279266	unchanged_tumor	cytosolic
ENSG00000137720.3	C11orf1	169.493688167595	0.745376362625589	not_quantified	cytosolic
ENSG00000137764.15	MAP2K5	141.16508030522	-0.922633004180721	not_quantified	cytosolic
ENSG00000137767.9	SQRDL	484.153829342844	-0.443007018120137	not_quantified	cytosolic
ENSG00000137770.9	CTDSPL2	191.794096871211	-0.205607610744032	unchanged_tumor	cytosolic
ENSG00000137776.12	SLTM	2151.52971558521	1.12000052274993	up_tumor	cytosolic
ENSG00000137802.9	MAPKBP1	101.444492543947	0.925952284543387	not_quantified	cytosolic
ENSG00000137804.8	NUSAP1	269.008866331609	-0.189654260942447	unchanged_tumor	cytosolic
ENSG00000137806.4	NDUFAF1	98.944431880206	-0.255023588723079	unchanged_tumor	cytosolic
ENSG00000137807.9	KIF23	464.585396815339	0.0152618156038622	unchanged_tumor	cytosolic
ENSG00000137812.15	CASC5	127.750454436478	0.669780469747809	not_quantified	cytosolic
ENSG00000137814.5	HAUS2	202.031239070163	0.547359147820613	not_quantified	cytosolic
ENSG00000137815.10	RTF1	656.336014008125	0.628259604625507	not_quantified	cytosolic
ENSG00000137818.7	RPLP1	15414.3002679878	0.188116557588858	unchanged_tumor	cytosolic
ENSG00000137819.9	PAQR5	735.44201110802	2.37270834977434	up_tumor	NA
ENSG00000137821.7	LRRC49	46.9168787921165	-0.173182488810374	unchanged_tumor	cytosolic
ENSG00000137822.8	TUBGCP4	197.573125989373	0.786038805707052	not_quantified	cytosolic
ENSG00000137824.11	RMDN3	204.863500570985	-0.610752779765572	not_quantified	membrane
ENSG00000137842.2	TMEM62	144.630786980163	-0.579627706563705	not_quantified	membrane
ENSG00000137845.10	ADAM10	885.057693821933	-0.87132315847749	not_quantified	membrane
ENSG00000137871.15	ZNF280D	499.558855092651	-0.654297032245416	not_quantified	cytosolic
ENSG00000137876.5	RSL24D1	1397.90736391602	-0.663059427052001	not_quantified	cytosolic
ENSG00000137880.4	GCHFR	101.18595401426	-0.740802209007182	not_quantified	cytosolic
ENSG00000137936.12	BCAR3	191.696662278192	-0.584498974631107	not_quantified	cytosolic
ENSG00000137941.12	TTLL7	89.8660985287781	1.01432630751924	up_tumor	cytosolic
ENSG00000137942.12	FNBP1L	573.902804235846	-1.07297137172295	down_tumor	cytosolic
ENSG00000137944.12	CCBL2	154.953617963884	-1.41594628834434	down_tumor	cytosolic
ENSG00000137947.7	GTF2B	104.968655576546	-0.0956923963675416	unchanged_tumor	cytosolic
ENSG00000137955.11	RABGGTB	677.05155389968	-0.228561034668834	unchanged_tumor	cytosolic
ENSG00000137962.8	ARHGAP29	402.423852339776	0.460602005243581	not_quantified	cytosolic
ENSG00000137996.8	RTCA	245.572973871085	-0.460304223344504	not_quantified	cytosolic
ENSG00000138002.10	IFT172	220.802150370401	-0.184344524799769	unchanged_tumor	cytosolic
ENSG00000138018.13	EPT1	418.408772058904	-0.194122152969288	unchanged_tumor	membrane
ENSG00000138028.10	CGREF1	79.1139542707682	-0.180268932606786	unchanged_tumor	membrane
ENSG00000138029.9	HADHB	612.512027328166	-0.269412490931393	not_quantified	cytosolic
ENSG00000138030.8	KHK	72.688082548378	0.294193939776421	unchanged_tumor	cytosolic
ENSG00000138031.10	ADCY3	198.388920516846	0.22235258670368	unchanged_tumor	membrane
ENSG00000138032.16	PPM1B	486.591976397563	-0.00547295171582552	unchanged_tumor	cytosolic
ENSG00000138035.10	PNPT1	629.170251409764	1.24033454784618	up_tumor	cytosolic
ENSG00000138036.14	DYNC2LI1	166.44769524741	0.804085715036401	not_quantified	cytosolic
ENSG00000138041.11	SMEK2	795.072236797891	-0.33401055876978	not_quantified	cytosolic
ENSG00000138050.10	THUMPD2	182.019975660223	0.621296402202982	not_quantified	cytosolic
ENSG00000138069.12	RAB1A	1677.35708930838	-0.344004803934505	unchanged_tumor	cytosolic
ENSG00000138071.9	ACTR2	2173.52767672039	-0.272811159267497	unchanged_tumor	cytosolic
ENSG00000138073.9	PREB	503.069345012743	0.13252442107917	unchanged_tumor	cytosolic
ENSG00000138074.10	SLC5A6	332.801950436389	0.429069854039675	not_quantified	membrane
ENSG00000138078.11	PREPL	317.921775030039	-0.16755324956787	unchanged_tumor	cytosolic
ENSG00000138081.15	FBXO11	547.35067266859	0.0368528697877502	unchanged_tumor	cytosolic
ENSG00000138085.12	ATRAID	708.6207319663	-0.362966081831917	not_quantified	membrane
ENSG00000138092.6	CENPO	197.436068500823	0.371807744097631	unchanged_tumor	cytosolic
ENSG00000138095.14	LRPPRC	1166.60609049105	-0.00337681877047414	unchanged_tumor	cytosolic
ENSG00000138101.14	DTNB	97.7185535804192	-0.468018668602044	not_quantified	cytosolic
ENSG00000138107.7	ACTR1A	662.25222076533	-0.522326671824089	not_quantified	cytosolic
ENSG00000138111.10	TMEM180	106.625542155302	1.88678939312984	up_tumor	membrane
ENSG00000138134.7	STAMBPL1	163.944527578333	-0.064687839401825	unchanged_tumor	cytosolic
ENSG00000138138.9	ATAD1	417.531716541729	-0.666020428995428	not_quantified	membrane
ENSG00000138160.4	KIF11	391.48649920237	0.359099093707305	unchanged_tumor	cytosolic
ENSG00000138162.13	TACC2	1232.76786744801	-0.305337143120718	unchanged_tumor	cytosolic
ENSG00000138166.5	DUSP5	274.363979217698	0.914939738852731	not_quantified	cytosolic
ENSG00000138175.8	ARL3	178.105974653391	-0.192101983052336	unchanged_tumor	cytosolic
ENSG00000138180.11	CEP55	340.600021818595	0.167245729196234	unchanged_tumor	cytosolic
ENSG00000138182.10	KIF20B	409.159360048164	1.32861461522746	up_tumor	cytosolic
ENSG00000138190.12	EXOC6	270.268995309746	-0.491270365321974	not_quantified	cytosolic
ENSG00000138193.10	PLCE1	175.809254013516	1.35759570562064	up_tumor	cytosolic
ENSG00000138231.8	DBR1	96.1084742364775	-0.211336696914593	unchanged_tumor	cytosolic
ENSG00000138246.11	DNAJC13	276.802939307553	-0.0204470815464538	unchanged_tumor	cytosolic
ENSG00000138279.11	ANXA7	680.734813432582	-0.46117721857002	not_quantified	cytosolic
ENSG00000138286.10	FAM149B1	172.542654588343	-0.849288357497781	not_quantified	cytosolic
ENSG00000138293.15	NCOA4	808.008610506046	-1.00496755107035	down_tumor	cytosolic
ENSG00000138297.9	TIMM23	565.679920920104	-0.141553533104294	unchanged_tumor	cytosolic
ENSG00000138303.13	ASCC1	334.899166373886	-0.497607935430407	not_quantified	cytosolic
ENSG00000138326.14	RPS24	9460.7041346312	-0.463676134801806	not_quantified	cytosolic
ENSG00000138346.10	DNA2	168.524662637958	-0.110542347185949	unchanged_tumor	cytosolic
ENSG00000138363.10	ATIC	662.224496869659	-0.0852635550950023	unchanged_tumor	cytosolic
ENSG00000138375.8	SMARCAL1	103.170483458691	0.429510010361485	not_quantified	cytosolic
ENSG00000138376.6	BARD1	61.1135626492919	0.272120337587206	unchanged_tumor	cytosolic
ENSG00000138381.5	ASNSD1	233.006159040372	-0.281905540941429	not_quantified	cytosolic
ENSG00000138382.9	METTL5	245.003280395942	0.154059240547483	unchanged_tumor	cytosolic
ENSG00000138385.11	SSB	784.773250596929	0.380846983555025	not_quantified	cytosolic
ENSG00000138386.12	NAB1	643.844359423289	-0.632342063581196	not_quantified	cytosolic
ENSG00000138398.11	PPIG	1089.31102367758	0.7931207998218	not_quantified	cytosolic
ENSG00000138399.13	FASTKD1	214.313731925176	-0.216504376103419	unchanged_tumor	cytosolic
ENSG00000138413.9	IDH1	1378.04503116413	-0.877941801750964	not_quantified	cytosolic
ENSG00000138430.11	OLA1	672.669360241616	-0.212559457280425	unchanged_tumor	cytosolic
ENSG00000138433.11	CIR1	445.842306300636	0.299820799841711	unchanged_tumor	cytosolic
ENSG00000138442.5	WDR12	309.213548769062	0.586768223456382	not_quantified	cytosolic
ENSG00000138443.11	ABI2	355.325781917248	1.23447700534405	up_tumor	cytosolic
ENSG00000138448.7	ITGAV	1255.08888190416	-1.06226986574285	down_tumor	membrane
ENSG00000138449.6	SLC40A1	186.542395831404	-2.41285215153679	down_tumor	NA
ENSG00000138459.4	SLC35A5	198.476538053166	-0.790308082512225	not_quantified	NA
ENSG00000138463.8	DIRC2	99.3798697543613	-0.547192177682202	not_quantified	membrane
ENSG00000138495.2	COX17	503.82602222534	0.353705735048985	unchanged_tumor	cytosolic
ENSG00000138496.12	PARP9	357.858933322472	0.250734943568226	unchanged_tumor	cytosolic
ENSG00000138587.5	MNS1	125.25751578288	1.30530031527639	up_tumor	cytosolic
ENSG00000138592.9	USP8	887.590005206182	1.0149991302826	up_tumor	cytosolic
ENSG00000138593.4	SECISBP2L	232.240895007622	-0.109637509448237	unchanged_tumor	cytosolic
ENSG00000138594.8	TMOD3	1021.02059427865	-0.598632546069345	not_quantified	cytosolic
ENSG00000138600.5	SPPL2A	383.818500665976	-0.645141175321541	not_quantified	membrane
ENSG00000138604.5	GLCE	296.573194247028	-1.4019771160492	down_tumor	membrane
ENSG00000138613.9	APH1B	152.355070423837	-1.19605569313188	down_tumor	membrane
ENSG00000138614.10	VWA9	384.990508816409	-0.754702990419684	not_quantified	cytosolic
ENSG00000138617.10	PARP16	102.491144078839	-1.22581257937302	down_tumor	cytosolic
ENSG00000138621.7	PPCDC	77.44258714184	-0.00207644670030879	unchanged_tumor	cytosolic
ENSG00000138629.11	UBL7	141.223848456303	-0.14838085459298	unchanged_tumor	cytosolic
ENSG00000138640.10	FAM13A	687.063682675026	-1.92720481605137	down_tumor	cytosolic
ENSG00000138642.10	HERC6	110.169912815854	0.056408364733494	unchanged_tumor	cytosolic
ENSG00000138660.7	AP1AR	223.002237732968	-0.866098685443402	not_quantified	cytosolic
ENSG00000138663.4	COPS4	192.675682846203	0.0198316831986839	unchanged_tumor	cytosolic
ENSG00000138668.14	HNRNPD	1743.5279640995	-0.448498130948458	not_quantified	cytosolic
