pos_from_stop	region	localization	sample	scaled_tc_rpm
-684	utr3	mem	frac.tc_num1	0
-683	utr3	mem	frac.tc_num1	8.63718220567722e-06
-682	utr3	mem	frac.tc_num1	0.00061713822459257
-681	utr3	mem	frac.tc_num1	5.53019937342611e-05
-680	utr3	mem	frac.tc_num1	0.00115893267365979
-679	utr3	mem	frac.tc_num1	0.000197126295505011
-678	utr3	mem	frac.tc_num1	0
-677	utr3	mem	frac.tc_num1	0.000441014332965821
-676	utr3	mem	frac.tc_num1	1.99762709696368e-05
-675	utr3	mem	frac.tc_num1	0.000367511944138185
-674	utr3	mem	frac.tc_num1	0.000649646071649339
-673	utr3	mem	frac.tc_num1	0.000281818541141511
-672	utr3	mem	frac.tc_num1	9.60059252280039e-05
-671	utr3	mem	frac.tc_num1	0.000626906425426412
-670	utr3	mem	frac.tc_num1	0.00024500796275879
-669	utr3	mem	frac.tc_num1	0.00018965835014346
-668	utr3	mem	frac.tc_num1	3.42775860647403e-06
-667	utr3	mem	frac.tc_num1	0.0002068048695712
-666	utr3	mem	frac.tc_num1	9.14745700695207e-05
-665	utr3	mem	frac.tc_num1	0
-664	utr3	mem	frac.tc_num1	0
-663	utr3	mem	frac.tc_num1	3.84406753599542e-05
-662	utr3	mem	frac.tc_num1	0.000180106221543557
-661	utr3	mem	frac.tc_num1	0.000146018261659794
-660	utr3	mem	frac.tc_num1	0.000196323397927324
-659	utr3	mem	frac.tc_num1	0.000591251294625042
-658	utr3	mem	frac.tc_num1	0
-657	utr3	mem	frac.tc_num1	3.39411648274636e-06
-656	utr3	mem	frac.tc_num1	0
-655	utr3	mem	frac.tc_num1	0
-654	utr3	mem	frac.tc_num1	0.000798838053740015
-653	utr3	mem	frac.tc_num1	0.000121036068748487
-652	utr3	mem	frac.tc_num1	0
-651	utr3	mem	frac.tc_num1	0
-650	utr3	mem	frac.tc_num1	0.000542299349240781
-649	utr3	mem	frac.tc_num1	3.38203463203463e-05
-648	utr3	mem	frac.tc_num1	0
-647	utr3	mem	frac.tc_num1	0
-646	utr3	mem	frac.tc_num1	0
-645	utr3	mem	frac.tc_num1	0
-644	utr3	mem	frac.tc_num1	4.42024777504616e-05
-643	utr3	mem	frac.tc_num1	9.56689435919571e-05
-642	utr3	mem	frac.tc_num1	0
-641	utr3	mem	frac.tc_num1	9.03419965408124e-06
-640	utr3	mem	frac.tc_num1	0.000107296137339056
-639	utr3	mem	frac.tc_num1	2.82055621368534e-05
-638	utr3	mem	frac.tc_num1	0.000308888560227173
-637	utr3	mem	frac.tc_num1	0
-636	utr3	mem	frac.tc_num1	0.000334629273579437
-635	utr3	mem	frac.tc_num1	0
-634	utr3	mem	frac.tc_num1	0
-633	utr3	mem	frac.tc_num1	0.000100431670208093
-632	utr3	mem	frac.tc_num1	0
-631	utr3	mem	frac.tc_num1	1.31333722579813e-05
-630	utr3	mem	frac.tc_num1	0.000451104629392178
-629	utr3	mem	frac.tc_num1	0.000150347165272538
-628	utr3	mem	frac.tc_num1	0.000118455342335939
-627	utr3	mem	frac.tc_num1	0.000147932193360878
-626	utr3	mem	frac.tc_num1	5.67296480405924e-05
-625	utr3	mem	frac.tc_num1	0
-624	utr3	mem	frac.tc_num1	0.000147304697312687
-623	utr3	mem	frac.tc_num1	0.000105820105820106
-622	utr3	mem	frac.tc_num1	0.000282147455863264
-621	utr3	mem	frac.tc_num1	0
-620	utr3	mem	frac.tc_num1	0.00105708245243129
-619	utr3	mem	frac.tc_num1	0
-618	utr3	mem	frac.tc_num1	0
-617	utr3	mem	frac.tc_num1	0
-616	utr3	mem	frac.tc_num1	0.00105708245243129
-615	utr3	mem	frac.tc_num1	0
-614	utr3	mem	frac.tc_num1	0
-613	utr3	mem	frac.tc_num1	0
-612	utr3	mem	frac.tc_num1	0.000910210502521248
-611	utr3	mem	frac.tc_num1	0.000200958055847646
-610	utr3	mem	frac.tc_num1	0.000156134297374129
-609	utr3	mem	frac.tc_num1	3.89044506691566e-05
-608	utr3	mem	frac.tc_num1	3.86397040961053e-05
-607	utr3	mem	frac.tc_num1	0.000107494495158355
-606	utr3	mem	frac.tc_num1	2.62017831948491e-05
-605	utr3	mem	frac.tc_num1	0.000494493887852563
-604	utr3	mem	frac.tc_num1	2.01158673962021e-05
-603	utr3	mem	frac.tc_num1	0.0014782627126322
-602	utr3	mem	frac.tc_num1	0.000643077156797849
-601	utr3	mem	frac.tc_num1	0.000104493207941484
-600	utr3	mem	frac.tc_num1	4.01058795219379e-05
-599	utr3	mem	frac.tc_num1	0.000652754452230351
-598	utr3	mem	frac.tc_num1	0.000920187026793294
-597	utr3	mem	frac.tc_num1	0.000480967515015881
-596	utr3	mem	frac.tc_num1	8.34202294056309e-05
-595	utr3	mem	frac.tc_num1	0.000806159420289855
-594	utr3	mem	frac.tc_num1	0.000602677510212257
-593	utr3	mem	frac.tc_num1	1.28187185476339e-05
-592	utr3	mem	frac.tc_num1	0.000454574647198596
-591	utr3	mem	frac.tc_num1	0.000565362870658821
-590	utr3	mem	frac.tc_num1	0.000194466108100988
-589	utr3	mem	frac.tc_num1	0.000946555935911169
-588	utr3	mem	frac.tc_num1	0.000611386683930515
-587	utr3	mem	frac.tc_num1	0.00175889756988074
-586	utr3	mem	frac.tc_num1	0.000933922899983755
-585	utr3	mem	frac.tc_num1	0.00049571896510381
-584	utr3	mem	frac.tc_num1	0.00020788081035557
-583	utr3	mem	frac.tc_num1	0.000104043709335634
-582	utr3	mem	frac.tc_num1	0.000275513025337875
-581	utr3	mem	frac.tc_num1	0
-580	utr3	mem	frac.tc_num1	0.000554400554400554
-579	utr3	mem	frac.tc_num1	0.000348517419239851
-578	utr3	mem	frac.tc_num1	3.99808092115784e-05
-577	utr3	mem	frac.tc_num1	0.00010382762686557
-576	utr3	mem	frac.tc_num1	0
-575	utr3	mem	frac.tc_num1	0.000690072539744427
-574	utr3	mem	frac.tc_num1	4.59547304017208e-05
-573	utr3	mem	frac.tc_num1	1.86329038448997e-05
-572	utr3	mem	frac.tc_num1	0.000206369462686366
-571	utr3	mem	frac.tc_num1	0.000274914089347079
-570	utr3	mem	frac.tc_num1	0.000171821305841924
-569	utr3	mem	frac.tc_num1	0
-568	utr3	mem	frac.tc_num1	3.67809327644549e-05
-567	utr3	mem	frac.tc_num1	0.000166798938494971
-566	utr3	mem	frac.tc_num1	6.95952885625172e-05
-565	utr3	mem	frac.tc_num1	0.000293944738389183
-564	utr3	mem	frac.tc_num1	0.000126576879632267
-563	utr3	mem	frac.tc_num1	5.07429105054265e-05
-562	utr3	mem	frac.tc_num1	0.000372985280271708
-561	utr3	mem	frac.tc_num1	0
-560	utr3	mem	frac.tc_num1	6.41683778234086e-05
-559	utr3	mem	frac.tc_num1	0.000192505133470226
-558	utr3	mem	frac.tc_num1	0.000445507236903935
-557	utr3	mem	frac.tc_num1	7.44289603956781e-05
-556	utr3	mem	frac.tc_num1	0
-555	utr3	mem	frac.tc_num1	0.00138146374583865
-554	utr3	mem	frac.tc_num1	0.000233013105635324
-553	utr3	mem	frac.tc_num1	0.000145475705557172
-552	utr3	mem	frac.tc_num1	0
-551	utr3	mem	frac.tc_num1	0.00030126074712833
-550	utr3	mem	frac.tc_num1	0
-549	utr3	mem	frac.tc_num1	0.000246806039488966
-548	utr3	mem	frac.tc_num1	0.00141957548665473
-547	utr3	mem	frac.tc_num1	0.000812894346923123
-546	utr3	mem	frac.tc_num1	0.000218541327645218
-545	utr3	mem	frac.tc_num1	0.00125976630155049
-544	utr3	mem	frac.tc_num1	0.00131049201600256
-543	utr3	mem	frac.tc_num1	0.000328108292483451
-542	utr3	mem	frac.tc_num1	0.000775079624230375
-541	utr3	mem	frac.tc_num1	0.00245963673057518
-540	utr3	mem	frac.tc_num1	0.0006504746054073
-539	utr3	mem	frac.tc_num1	0.000304521725697126
-538	utr3	mem	frac.tc_num1	0.000394805284677482
-537	utr3	mem	frac.tc_num1	0.000186078172465653
-536	utr3	mem	frac.tc_num1	0.000473237792680783
-535	utr3	mem	frac.tc_num1	0.00118051034801454
-534	utr3	mem	frac.tc_num1	0.00025782334924337
-533	utr3	mem	frac.tc_num1	0.000581802189842391
-532	utr3	mem	frac.tc_num1	0.000893224125776979
-531	utr3	mem	frac.tc_num1	0.00171062595482534
-530	utr3	mem	frac.tc_num1	0.000798359414287793
-529	utr3	mem	frac.tc_num1	0
-528	utr3	mem	frac.tc_num1	0.000331894368546485
-527	utr3	mem	frac.tc_num1	0.000392744851946482
-526	utr3	mem	frac.tc_num1	0.00049310083758229
-525	utr3	mem	frac.tc_num1	5.98312977311691e-05
-524	utr3	mem	frac.tc_num1	0.000773150255264135
-523	utr3	mem	frac.tc_num1	0.000595901988071628
-522	utr3	mem	frac.tc_num1	0
-521	utr3	mem	frac.tc_num1	0.00043308658502641
-520	utr3	mem	frac.tc_num1	0.000386555322661818
-519	utr3	mem	frac.tc_num1	0.000208171684865919
-518	utr3	mem	frac.tc_num1	7.17248532536613e-05
-517	utr3	mem	frac.tc_num1	0.000593584905660377
-516	utr3	mem	frac.tc_num1	0.0012748969188337
-515	utr3	mem	frac.tc_num1	2.5e-05
-514	utr3	mem	frac.tc_num1	0
-513	utr3	mem	frac.tc_num1	0
-512	utr3	mem	frac.tc_num1	0.00116422437645189
-511	utr3	mem	frac.tc_num1	6.50786093919222e-05
-510	utr3	mem	frac.tc_num1	0.000110558319513543
-509	utr3	mem	frac.tc_num1	0.000852930396579176
-508	utr3	mem	frac.tc_num1	0.00099502487562189
-507	utr3	mem	frac.tc_num1	0.00138165927639612
-506	utr3	mem	frac.tc_num1	0.000313906037459454
-505	utr3	mem	frac.tc_num1	0.000813765000563351
-504	utr3	mem	frac.tc_num1	0.000454128322354069
-503	utr3	mem	frac.tc_num1	0.00079511733337212
-502	utr3	mem	frac.tc_num1	0.000331345261762757
-501	utr3	mem	frac.tc_num1	0.000595825224761397
-500	utr3	mem	frac.tc_num1	0.000313747662347913
-499	utr3	mem	frac.tc_num1	0.0014470116744863
-498	utr3	mem	frac.tc_num1	0
-497	utr3	mem	frac.tc_num1	0.000520612520742339
-496	utr3	mem	frac.tc_num1	6.19425173439049e-05
-495	utr3	mem	frac.tc_num1	0.000237120959695362
-494	utr3	mem	frac.tc_num1	0.00117441978265152
-493	utr3	mem	frac.tc_num1	2.53119700306275e-05
-492	utr3	mem	frac.tc_num1	0
-491	utr3	mem	frac.tc_num1	8.73908049134003e-05
-490	utr3	mem	frac.tc_num1	0.000652307788125872
-489	utr3	mem	frac.tc_num1	0.00068762278978389
-488	utr3	mem	frac.tc_num1	0.000293179655036269
-487	utr3	mem	frac.tc_num1	0.000492956041310884
-486	utr3	mem	frac.tc_num1	1.70814050861099e-05
-485	utr3	mem	frac.tc_num1	0.000157148926792211
-484	utr3	mem	frac.tc_num1	0.000409356570429855
-483	utr3	mem	frac.tc_num1	3.62651369520486e-05
-482	utr3	mem	frac.tc_num1	0.000245579567779961
-481	utr3	mem	frac.tc_num1	0
-480	utr3	mem	frac.tc_num1	5.23829755974036e-05
-479	utr3	mem	frac.tc_num1	0.000175266362833699
-478	utr3	mem	frac.tc_num1	0.000591067465533307
-477	utr3	mem	frac.tc_num1	0.000412647187966809
-476	utr3	mem	frac.tc_num1	0.00101349435921187
-475	utr3	mem	frac.tc_num1	0.000528324609367676
-474	utr3	mem	frac.tc_num1	0.00026088977083247
-473	utr3	mem	frac.tc_num1	0.000203677902589244
-472	utr3	mem	frac.tc_num1	0
-471	utr3	mem	frac.tc_num1	0.000270964782307708
-470	utr3	mem	frac.tc_num1	0.000738301598839099
-469	utr3	mem	frac.tc_num1	0.000651041666666667
-468	utr3	mem	frac.tc_num1	0.000361992767482391
-467	utr3	mem	frac.tc_num1	0.000633829986588525
-466	utr3	mem	frac.tc_num1	0.000945125297025258
-465	utr3	mem	frac.tc_num1	0.000340837904481043
-464	utr3	mem	frac.tc_num1	8.05646428236469e-05
-463	utr3	mem	frac.tc_num1	0
-462	utr3	mem	frac.tc_num1	6.47158606288311e-05
-461	utr3	mem	frac.tc_num1	3.58078655840791e-05
-460	utr3	mem	frac.tc_num1	0.00120275365685947
-459	utr3	mem	frac.tc_num1	0.000344648598637715
-458	utr3	mem	frac.tc_num1	0.00116166505324298
-457	utr3	mem	frac.tc_num1	0.000475935861882596
-456	utr3	mem	frac.tc_num1	0.000137638980940874
-455	utr3	mem	frac.tc_num1	0
-454	utr3	mem	frac.tc_num1	0
-453	utr3	mem	frac.tc_num1	0.000241813339669783
-452	utr3	mem	frac.tc_num1	4.1153956952961e-05
-451	utr3	mem	frac.tc_num1	0.00049643176169043
-450	utr3	mem	frac.tc_num1	0.000151862061849696
-449	utr3	mem	frac.tc_num1	0.000237371114902455
-448	utr3	mem	frac.tc_num1	0.0007666566473189
-447	utr3	mem	frac.tc_num1	0.000120618300935359
-446	utr3	mem	frac.tc_num1	0.00102172819791949
-445	utr3	mem	frac.tc_num1	0.000518905874384792
-444	utr3	mem	frac.tc_num1	0.000822738751694643
-443	utr3	mem	frac.tc_num1	0.000119600608731044
-442	utr3	mem	frac.tc_num1	0.000519361788479122
-441	utr3	mem	frac.tc_num1	0.00141535075708698
-440	utr3	mem	frac.tc_num1	0.000316819282336524
-439	utr3	mem	frac.tc_num1	0.000273896739272823
-438	utr3	mem	frac.tc_num1	0.00169803745558617
-437	utr3	mem	frac.tc_num1	0.000830432379597696
-436	utr3	mem	frac.tc_num1	0.00041640883927623
-435	utr3	mem	frac.tc_num1	0.00140718317772046
-434	utr3	mem	frac.tc_num1	0.000804767336030985
-433	utr3	mem	frac.tc_num1	3.22717407804223e-05
-432	utr3	mem	frac.tc_num1	0.000714877255249926
-431	utr3	mem	frac.tc_num1	0.000740097157889521
-430	utr3	mem	frac.tc_num1	0.000955375326317004
-429	utr3	mem	frac.tc_num1	1.65450717199428e-05
-428	utr3	mem	frac.tc_num1	0.00120125443803508
-427	utr3	mem	frac.tc_num1	0.000448738223169672
-426	utr3	mem	frac.tc_num1	0.000996098707184396
-425	utr3	mem	frac.tc_num1	0.00113952630807104
-424	utr3	mem	frac.tc_num1	0.000528080442982856
-423	utr3	mem	frac.tc_num1	8.71480130056494e-06
-422	utr3	mem	frac.tc_num1	9.51811399909923e-05
-421	utr3	mem	frac.tc_num1	0.00010820996176574
-420	utr3	mem	frac.tc_num1	2.13109508654066e-05
-419	utr3	mem	frac.tc_num1	0.000181962734312318
-418	utr3	mem	frac.tc_num1	6.75222774017163e-05
-417	utr3	mem	frac.tc_num1	0.000227172335457815
-416	utr3	mem	frac.tc_num1	4.19624403196072e-05
-415	utr3	mem	frac.tc_num1	3.48611042655198e-05
-414	utr3	mem	frac.tc_num1	0.000915880559124466
-413	utr3	mem	frac.tc_num1	0.000275091172266152
-412	utr3	mem	frac.tc_num1	6.98093014452906e-05
-411	utr3	mem	frac.tc_num1	0.00059094691912264
-410	utr3	mem	frac.tc_num1	0.000281009133089927
-409	utr3	mem	frac.tc_num1	6.7258541834813e-05
-408	utr3	mem	frac.tc_num1	1.15875421899515e-05
-407	utr3	mem	frac.tc_num1	0.000336674901077583
-406	utr3	mem	frac.tc_num1	4.18439023526027e-05
-405	utr3	mem	frac.tc_num1	0.000653379665783334
-404	utr3	mem	frac.tc_num1	0.000180765611060263
-403	utr3	mem	frac.tc_num1	0
-402	utr3	mem	frac.tc_num1	0.000159207556211302
-401	utr3	mem	frac.tc_num1	0.00041910398217037
-400	utr3	mem	frac.tc_num1	0
-399	utr3	mem	frac.tc_num1	0.000140176639598252
-398	utr3	mem	frac.tc_num1	7.76021993827461e-05
-397	utr3	mem	frac.tc_num1	0.000405456567950474
-396	utr3	mem	frac.tc_num1	0.000311200391963397
-395	utr3	mem	frac.tc_num1	6.21803511638956e-05
-394	utr3	mem	frac.tc_num1	0.000124360702327791
-393	utr3	mem	frac.tc_num1	0.000169606512890095
-392	utr3	mem	frac.tc_num1	0.000155327741534638
-391	utr3	mem	frac.tc_num1	0.000110128586738783
-390	utr3	mem	frac.tc_num1	0
-389	utr3	mem	frac.tc_num1	0.000244496717907653
-388	utr3	mem	frac.tc_num1	0.000613621199123058
-387	utr3	mem	frac.tc_num1	0.000555653401063843
-386	utr3	mem	frac.tc_num1	4.23639146751245e-05
-385	utr3	mem	frac.tc_num1	0.000163229176700855
-384	utr3	mem	frac.tc_num1	7.14818442502397e-05
-383	utr3	mem	frac.tc_num1	0.00127661020936083
-382	utr3	mem	frac.tc_num1	0
-381	utr3	mem	frac.tc_num1	1.13442994895065e-05
-380	utr3	mem	frac.tc_num1	8.75390464976583e-05
-379	utr3	mem	frac.tc_num1	0.00036733578709482
-378	utr3	mem	frac.tc_num1	0.000243978414358519
-377	utr3	mem	frac.tc_num1	0.00017891591643546
-376	utr3	mem	frac.tc_num1	6.2006824602508e-05
-375	utr3	mem	frac.tc_num1	2.58434101517887e-05
-374	utr3	mem	frac.tc_num1	5.46687076317516e-05
-373	utr3	mem	frac.tc_num1	7.42115027829314e-05
-372	utr3	mem	frac.tc_num1	0.000356836011443636
-371	utr3	mem	frac.tc_num1	0.000267627008582727
-370	utr3	mem	frac.tc_num1	0.000598985376583687
-369	utr3	mem	frac.tc_num1	0.000231481481481481
-368	utr3	mem	frac.tc_num1	0
-367	utr3	mem	frac.tc_num1	0.000180790497356486
-366	utr3	mem	frac.tc_num1	0
-365	utr3	mem	frac.tc_num1	0.000376280834544162
-364	utr3	mem	frac.tc_num1	0.0003465965772729
-363	utr3	mem	frac.tc_num1	7.11591830925781e-05
-362	utr3	mem	frac.tc_num1	0
-361	utr3	mem	frac.tc_num1	9.23361034164358e-05
-360	utr3	mem	frac.tc_num1	0
-359	utr3	mem	frac.tc_num1	0
-358	utr3	mem	frac.tc_num1	0.000464608920491273
-357	utr3	mem	frac.tc_num1	0
-356	utr3	mem	frac.tc_num1	3.18597086160239e-05
-355	utr3	mem	frac.tc_num1	0.000131061598951507
-354	utr3	mem	frac.tc_num1	0.000366584801728851
-353	utr3	mem	frac.tc_num1	0
-352	utr3	mem	frac.tc_num1	2.86474556849857e-05
-351	utr3	mem	frac.tc_num1	4.50880957950696e-05
-350	utr3	mem	frac.tc_num1	0
-349	utr3	mem	frac.tc_num1	0
-348	utr3	mem	frac.tc_num1	0.000500505249306945
-347	utr3	mem	frac.tc_num1	1.86887941989983e-05
-346	utr3	mem	frac.tc_num1	0.000915750915750916
-345	utr3	mem	frac.tc_num1	0.000457456541628545
-344	utr3	mem	frac.tc_num1	0.000439339885442514
-343	utr3	mem	frac.tc_num1	0.000228969774009666
-342	utr3	mem	frac.tc_num1	4.97304970799466e-05
-341	utr3	mem	frac.tc_num1	0.00049619849012436
-340	utr3	mem	frac.tc_num1	0.000686464377481624
-339	utr3	mem	frac.tc_num1	0
-338	utr3	mem	frac.tc_num1	0
-337	utr3	mem	frac.tc_num1	0.000241869931304386
-336	utr3	mem	frac.tc_num1	0.000612145325280147
-335	utr3	mem	frac.tc_num1	0
-334	utr3	mem	frac.tc_num1	0.000196852283966622
-333	utr3	mem	frac.tc_num1	3.70384088299567e-05
-332	utr3	mem	frac.tc_num1	0.000302206104563312
-331	utr3	mem	frac.tc_num1	5.91458176110879e-05
-330	utr3	mem	frac.tc_num1	0.000734884986264422
-329	utr3	mem	frac.tc_num1	0.000398991205595955
-328	utr3	mem	frac.tc_num1	0.000681511848988803
-327	utr3	mem	frac.tc_num1	0.000421986489650823
-326	utr3	mem	frac.tc_num1	1.57081033221859e-05
-325	utr3	mem	frac.tc_num1	0.000713533608506074
-324	utr3	mem	frac.tc_num1	0.000990990990990991
-323	utr3	mem	frac.tc_num1	0
-322	utr3	mem	frac.tc_num1	0.000179856115107914
-321	utr3	mem	frac.tc_num1	0.000105578277585254
-320	utr3	mem	frac.tc_num1	0
-319	utr3	mem	frac.tc_num1	0
-318	utr3	mem	frac.tc_num1	0.000460664344827688
-317	utr3	mem	frac.tc_num1	9.93838203140529e-05
-316	utr3	mem	frac.tc_num1	0
-315	utr3	mem	frac.tc_num1	8.93655049151028e-05
-314	utr3	mem	frac.tc_num1	4.06206840523194e-05
-313	utr3	mem	frac.tc_num1	0
-312	utr3	mem	frac.tc_num1	2.98348046864511e-05
-311	utr3	mem	frac.tc_num1	0.000597631041444683
-310	utr3	mem	frac.tc_num1	0
-309	utr3	mem	frac.tc_num1	3.56774325322191e-05
-308	utr3	mem	frac.tc_num1	0
-307	utr3	mem	frac.tc_num1	0
-306	utr3	mem	frac.tc_num1	0.000208199578003494
-305	utr3	mem	frac.tc_num1	0.000321154570923304
-304	utr3	mem	frac.tc_num1	0.000460953204741969
-303	utr3	mem	frac.tc_num1	0.00103636848187231
-302	utr3	mem	frac.tc_num1	5.89366370006154e-05
-301	utr3	mem	frac.tc_num1	0.000353332163730643
-300	utr3	mem	frac.tc_num1	7.36811081638668e-05
-299	utr3	mem	frac.tc_num1	0.000352995603429988
-298	utr3	mem	frac.tc_num1	0.000376528643658654
-297	utr3	mem	frac.tc_num1	8.60205658119707e-06
-296	utr3	mem	frac.tc_num1	0.000314984874299012
-295	utr3	mem	frac.tc_num1	0.000167968421936676
-294	utr3	mem	frac.tc_num1	0.000117457861581843
-293	utr3	mem	frac.tc_num1	0.000384232869465767
-292	utr3	mem	frac.tc_num1	8.80447087671404e-05
-291	utr3	mem	frac.tc_num1	0.000879507475813544
-290	utr3	mem	frac.tc_num1	2.69425905544082e-05
-289	utr3	mem	frac.tc_num1	0
-288	utr3	mem	frac.tc_num1	0.000324110019594024
-287	utr3	mem	frac.tc_num1	0.000920954418747678
-286	utr3	mem	frac.tc_num1	5.51549323226881e-05
-285	utr3	mem	frac.tc_num1	0.000226294288118425
-284	utr3	mem	frac.tc_num1	3.50432697043512e-05
-283	utr3	mem	frac.tc_num1	5.21754086262167e-05
-282	utr3	mem	frac.tc_num1	0.000473514681036676
-281	utr3	mem	frac.tc_num1	0.000172075988735877
-280	utr3	mem	frac.tc_num1	0.00065670252752539
-279	utr3	mem	frac.tc_num1	0.000175131348511384
-278	utr3	mem	frac.tc_num1	8.74768194851655e-05
-277	utr3	mem	frac.tc_num1	0.000218273072859178
-276	utr3	mem	frac.tc_num1	0.000809725722417918
-275	utr3	mem	frac.tc_num1	2.68726906281491e-05
-274	utr3	mem	frac.tc_num1	0.000291120815138282
-273	utr3	mem	frac.tc_num1	0.000159295992758307
-272	utr3	mem	frac.tc_num1	0.000278949620705267
-271	utr3	mem	frac.tc_num1	0
-270	utr3	mem	frac.tc_num1	0.000842059106665137
-269	utr3	mem	frac.tc_num1	0.000248663434042024
-268	utr3	mem	frac.tc_num1	0.000656633772754103
-267	utr3	mem	frac.tc_num1	0.00113421014042145
-266	utr3	mem	frac.tc_num1	0.000423513030955962
-265	utr3	mem	frac.tc_num1	0.000502553962761575
-264	utr3	mem	frac.tc_num1	0.000578407493334676
-263	utr3	mem	frac.tc_num1	0.000356344242679558
-262	utr3	mem	frac.tc_num1	0.000494264306540352
-261	utr3	mem	frac.tc_num1	0.000359866138771669
-260	utr3	mem	frac.tc_num1	0.000214092072239262
-259	utr3	mem	frac.tc_num1	0
-258	utr3	mem	frac.tc_num1	0.000289550981978472
-257	utr3	mem	frac.tc_num1	0.000228690517785148
-256	utr3	mem	frac.tc_num1	0
-255	utr3	mem	frac.tc_num1	6.25254465232825e-05
-254	utr3	mem	frac.tc_num1	0
-253	utr3	mem	frac.tc_num1	0.000337506136475209
-252	utr3	mem	frac.tc_num1	7.63543372825843e-05
-251	utr3	mem	frac.tc_num1	0.000300783029569227
-250	utr3	mem	frac.tc_num1	0.000986314554236233
-249	utr3	mem	frac.tc_num1	0.000750055813457345
-248	utr3	mem	frac.tc_num1	0.00128587797823362
-247	utr3	mem	frac.tc_num1	0.000507384583790916
-246	utr3	mem	frac.tc_num1	0.000520501089849992
-245	utr3	mem	frac.tc_num1	0.000185747131843187
-244	utr3	mem	frac.tc_num1	0.00010348593527509
-243	utr3	mem	frac.tc_num1	0.0012016082597169
-242	utr3	mem	frac.tc_num1	0.000610802573248154
-241	utr3	mem	frac.tc_num1	0.00105143506678034
-240	utr3	mem	frac.tc_num1	0.00109666381025312
-239	utr3	mem	frac.tc_num1	0.000568263737832021
-238	utr3	mem	frac.tc_num1	0.000230673367093997
-237	utr3	mem	frac.tc_num1	0.000453837184324739
-236	utr3	mem	frac.tc_num1	0.000170873753880363
-235	utr3	mem	frac.tc_num1	0.00102122895207334
-234	utr3	mem	frac.tc_num1	0.000972573763318129
-233	utr3	mem	frac.tc_num1	0.000470338933883353
-232	utr3	mem	frac.tc_num1	0.000849617672047579
-231	utr3	mem	frac.tc_num1	0.00111175658693439
-230	utr3	mem	frac.tc_num1	0.000169779286926995
-229	utr3	mem	frac.tc_num1	0.000120457077533654
-228	utr3	mem	frac.tc_num1	0
-227	utr3	mem	frac.tc_num1	0.000678446172495634
-226	utr3	mem	frac.tc_num1	0
-225	utr3	mem	frac.tc_num1	0.000900423728813559
-224	utr3	mem	frac.tc_num1	0.000724350896685456
-223	utr3	mem	frac.tc_num1	0.00018141890287567
-222	utr3	mem	frac.tc_num1	0
-221	utr3	mem	frac.tc_num1	0.000846740050804403
-220	utr3	mem	frac.tc_num1	0
-219	utr3	mem	frac.tc_num1	0.000211505922165821
-218	utr3	mem	frac.tc_num1	0.000705118424192204
-217	utr3	mem	frac.tc_num1	0
-216	utr3	mem	frac.tc_num1	0.000823585209039877
-215	utr3	mem	frac.tc_num1	0.00151761217316387
-214	utr3	mem	frac.tc_num1	0.000308351005711341
-213	utr3	mem	frac.tc_num1	8.35517451201021e-05
-212	utr3	mem	frac.tc_num1	0.00136447311758723
-211	utr3	mem	frac.tc_num1	0.000699203001170457
-210	utr3	mem	frac.tc_num1	0.000827754182321564
-209	utr3	mem	frac.tc_num1	9.31358852565894e-05
-208	utr3	mem	frac.tc_num1	7.00366361401645e-06
-207	utr3	mem	frac.tc_num1	0
-206	utr3	mem	frac.tc_num1	0
-205	utr3	mem	frac.tc_num1	0.000148250956792207
-204	utr3	mem	frac.tc_num1	0
-203	utr3	mem	frac.tc_num1	0.000478686233403215
-202	utr3	mem	frac.tc_num1	0.00138888888888889
-201	utr3	mem	frac.tc_num1	0.000810974401135154
-200	utr3	mem	frac.tc_num1	0.000223431722761726
-199	utr3	mem	frac.tc_num1	0.000694444444444444
-198	utr3	mem	frac.tc_num1	0.000749925230821814
-197	utr3	mem	frac.tc_num1	7.41254783961035e-05
-196	utr3	mem	frac.tc_num1	0
-195	utr3	mem	frac.tc_num1	0
-194	utr3	mem	frac.tc_num1	0.000184851182605924
-193	utr3	mem	frac.tc_num1	0.000231128668162836
-192	utr3	mem	frac.tc_num1	0.000464528570879736
-191	utr3	mem	frac.tc_num1	0.000158164405709927
-190	utr3	mem	frac.tc_num1	0.000207986688851913
-189	utr3	mem	frac.tc_num1	0.000700613330436386
-188	utr3	mem	frac.tc_num1	0.000526108687489003
-187	utr3	mem	frac.tc_num1	0.000166643140576232
-186	utr3	mem	frac.tc_num1	0.00169704826172885
-185	utr3	mem	frac.tc_num1	0.000277315585135885
-184	utr3	mem	frac.tc_num1	0
-183	utr3	mem	frac.tc_num1	0.00106023948909728
-182	utr3	mem	frac.tc_num1	0.00069101002625713
-181	utr3	mem	frac.tc_num1	0.000483741007764726
-180	utr3	mem	frac.tc_num1	0.000626690105818974
-179	utr3	mem	frac.tc_num1	0.00147167034584253
-178	utr3	mem	frac.tc_num1	8.28384462895974e-05
-177	utr3	mem	frac.tc_num1	0
-176	utr3	mem	frac.tc_num1	0.000455350156268943
-175	utr3	mem	frac.tc_num1	0.000295464851192669
-174	utr3	mem	frac.tc_num1	0.000441608956789222
-173	utr3	mem	frac.tc_num1	0.000852021326214146
-172	utr3	mem	frac.tc_num1	0.000207125103562552
