gene_id	Symbol	gene_biotype	tc_CDS_norm_cat	target_loc	mean_memb_4h
ENSG00000149084.7	HSD17B12	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.154863323062185
ENSG00000133835.10	HSD17B4	protein_coding	tc<0.27	cyto_target	0.104642747600501
ENSG00000080824.14	HSP90AA1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0300374346611463
ENSG00000096384.15	HSP90AB1	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0158399045594542
ENSG00000166598.8	HSP90B1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0437296794381309
ENSG00000155304.4	HSPA13	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0341172574717247
ENSG00000204388.5	HSPA1B	protein_coding	nontarget	nontarget	-0.644646003404839
ENSG00000044574.7	HSPA5	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.313282671354046
ENSG00000113013.8	HSPA9	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0939269531966007
ENSG00000144381.12	HSPD1	protein_coding	tc<0.27	cyto_target	-0.0512679352677135
ENSG00000115541.6	HSPE1	protein_coding	nontarget	nontarget	-0.0702830200536342
ENSG00000102241.7	HTATSF1	protein_coding	tc<0.27	cyto_target	0.132042341037171
ENSG00000149428.14	HYOU1	protein_coding	nontarget	nontarget	-0.224211049039472
ENSG00000196305.13	IARS	protein_coding	nontarget	cyto_target	0.131696051706599
ENSG00000067704.8	IARS2	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.096365775834765
ENSG00000167862.5	ICT1	protein_coding	nontarget	nontarget	0.133092143400775
ENSG00000119912.11	IDE	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.29606870319741
ENSG00000182054.5	IDH2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.253841324329884
ENSG00000166411.9	IDH3A	protein_coding	nontarget	nontarget	0.100165265931251
ENSG00000101365.16	IDH3B	protein_coding	nontarget	cyto_target	-0.262439047405197
ENSG00000067829.14	IDH3G	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.184939559271168
ENSG00000159217.5	IGF2BP1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0866748908044315
ENSG00000197081.8	IGF2R	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.257290765843775
ENSG00000113141.11	IK	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.107444949208548
ENSG00000143621.12	ILF2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0267984446070649
ENSG00000129351.13	ILF3	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0506561410001404
ENSG00000132323.4	ILKAP	protein_coding	tc<0.27	cyto_target	0.061218113100302
ENSG00000105135.11	ILVBL	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0999184730134752
ENSG00000178035.7	IMPDH2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0592580451039605
ENSG00000164880.11	INTS1	protein_coding	nontarget	nontarget	0.0802005110495092
ENSG00000143624.9	INTS3	protein_coding	tc<0.27	cyto_target	0.0514662409206216
ENSG00000140575.8	IQGAP1	protein_coding	nontarget	nontarget	0.0469150731201005
ENSG00000145703.11	IQGAP2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0240561809569573
ENSG00000184216.7	IRAK1	protein_coding	tc<0.27	cyto_target	0.415727542023039
ENSG00000168264.6	IRF2BP2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0377243291144139
ENSG00000135070.9	ISCA1	protein_coding	nontarget	nontarget	0.232865314231674
ENSG00000136003.11	ISCU	protein_coding	nontarget	nontarget	-0.070920491993994
ENSG00000150093.14	ITGB1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.156668613262497
ENSG00000128928.4	IVD	protein_coding	nontarget	cyto_target	-0.111935342402474
ENSG00000173801.12	JUP	protein_coding	nontarget	nontarget	-0.0143735589954508
ENSG00000065427.10	KARS	protein_coding	tc<0.27	cyto_target	0.118773609253351
ENSG00000178695.4	KCTD12	protein_coding	nontarget	cyto_target	0.475809013356544
ENSG00000153885.10	KCTD15	protein_coding	nontarget	nontarget	0.0884660401558726
ENSG00000136636.8	KCTD3	protein_coding	tc<0.27	cyto_target	0.0820069478470091
ENSG00000167977.4	KCTD5	protein_coding	nontarget	nontarget	0.0806493297242842
ENSG00000134901.8	KDELC1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0704659685507573
ENSG00000178202.8	KDELC2	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.139744630768783
ENSG00000004487.11	KDM1A	protein_coding	tc<0.27	cyto_target	0.110909670761347
ENSG00000121774.13	KHDRBS1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0306464575739915
ENSG00000088247.11	KHSRP	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.056758578603141
ENSG00000166803.6	KIAA0101	protein_coding	tc<0.27	cyto_target	0.0650046420767936
ENSG00000166398.8	KIAA0355	protein_coding	nontarget	nontarget	0.0168648656142045
ENSG00000116685.11	KIAA2013	protein_coding	tc>0.27 & tc<1.04	mem_target	0.112691323997237
ENSG00000112984.7	KIF20A	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.00947518601611475
ENSG00000079616.8	KIF22	protein_coding	tc<0.27	cyto_target	0.0129621454963841
ENSG00000137807.9	KIF23	protein_coding	nontarget	nontarget	-0.0421949814515993
ENSG00000142945.8	KIF2C	protein_coding	nontarget	cyto_target	-0.242206046132428
ENSG00000090889.10	KIF4A	protein_coding	nontarget	nontarget	0.0544588148934868
ENSG00000170759.10	KIF5B	protein_coding	tc<0.27	cyto_target	-0.0304333785719262
ENSG00000237649.3	KIFC1	protein_coding	nontarget	nontarget	-0.0422052265265948
ENSG00000182481.4	KPNA2	protein_coding	nontarget	nontarget	-0.114365525464962
ENSG00000102753.5	KPNA3	protein_coding	nontarget	cyto_target	0.290121291263403
ENSG00000025800.9	KPNA6	protein_coding	nontarget	nontarget	0.0600575111642474
ENSG00000108424.5	KPNB1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0628711006536296
ENSG00000126777.13	KTN1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.120113085460996
ENSG00000091136.9	LAMB1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.363817696088151
ENSG00000135862.5	LAMC1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.430210036973095
ENSG00000185896.9	LAMP1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.119457938195298
ENSG00000005893.11	LAMP2	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0221655804882632
ENSG00000134248.9	LAMTOR5	protein_coding	nontarget	nontarget	0.16071401623604
ENSG00000002549.8	LAP3	protein_coding	nontarget	nontarget	0.15155064919015
ENSG00000155506.12	LARP1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.184296643066266
ENSG00000133706.13	LARS	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0362292685907746
ENSG00000001497.12	LAS1L	protein_coding	nontarget	cyto_target	0.223153445379285
ENSG00000143815.10	LBR	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.222524423331503
ENSG00000136167.9	LCP1	protein_coding	tc<0.27	cyto_target	0.00842146395069692
ENSG00000134333.9	LDHA	protein_coding	tc<0.27	cyto_target	0.114757384728948
ENSG00000111716.8	LDHB	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0385618259033551
ENSG00000166477.8	LEO1	protein_coding	nontarget	nontarget	-0.222512788035381
ENSG00000168924.10	LETM1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0652017377478439
ENSG00000108679.8	LGALS3BP	protein_coding	tc>0.27 & tc<1.04	mem_target	-0.455692194342902
ENSG00000100600.10	LGMN	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0942198733261289
ENSG00000005156.7	LIG3	protein_coding	tc<0.27	cyto_target	-0.061112841893443
ENSG00000148943.7	LIN7C	protein_coding	nontarget	cyto_target	-0.126778195080084
ENSG00000169223.10	LMAN2	protein_coding	tc>1.04 & tc<65.26	mem_target	0.147641562564092
ENSG00000113368.7	LMNB1	protein_coding	tc<0.27	cyto_target	0.271326445217528
ENSG00000176619.6	LMNB2	protein_coding	nontarget	cyto_target	0.183541699577657
ENSG00000196365.7	LONP1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.014953583169732
ENSG00000102910.9	LONP2	protein_coding	nontarget	nontarget	0.229468753885134
ENSG00000111684.6	LPCAT3	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.075064733919782
ENSG00000123684.8	LPGAT1	protein_coding	tc>1.04 & tc<65.26	NA	0.15079665817313
ENSG00000163956.6	LRPAP1	protein_coding	tc>0.27 & tc<1.04	mem_target	0.096531355895809
ENSG00000138095.14	LRPPRC	protein_coding	tc<0.27	cyto_target	-0.0585051659178131
ENSG00000132128.12	LRRC41	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.14470510504645
ENSG00000130764.5	LRRC47	protein_coding	tc<0.27	cyto_target	0.0750211709353917
ENSG00000108829.9	LRRC59	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0424445343366094
ENSG00000161036.6	LRWD1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.318564712754542
ENSG00000130520.6	LSM4	protein_coding	tc<0.27	cyto_target	0.209591245013537
ENSG00000105699.12	LSR	protein_coding	tc>1.04 & tc<65.26	mem_target	0.185700434283998
ENSG00000198862.9	LTN1	protein_coding	nontarget	nontarget	0.303454585652393
ENSG00000269955.2	LUC7L2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0161658295772123
ENSG00000108848.11	LUC7L3	protein_coding	nontarget	nontarget	-0.100134690132628
ENSG00000143353.7	LYPLAL1	protein_coding	nontarget	nontarget	0.321004467202815
ENSG00000111196.5	MAGOHB	protein_coding	nontarget	nontarget	-0.119536436700676
ENSG00000102158.15	MAGT1	protein_coding	nontarget	nontarget	-0.464391596527311
ENSG00000112893.5	MAN2A1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0256988155144391
ENSG00000104774.8	MAN2B1	protein_coding	tc>1.04 & tc<65.26	NA	-0.235065764661361
ENSG00000145050.11	MANF	protein_coding	nontarget	nontarget	0.238223362371857
ENSG00000140941.8	MAP1LC3B	protein_coding	nontarget	nontarget	0.153642073463817
ENSG00000100030.10	MAPK1	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.186869226631776
ENSG00000101367.8	MAPRE1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.284478720229607
ENSG00000186205.8	MARC1	protein_coding	tc>0.27 & tc<1.04	mem_target	0.170990130904426
ENSG00000198060.5	MARCH5	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0297775300233845
ENSG00000155130.5	MARCKS	protein_coding	nontarget	cyto_target	0.119024049435609
ENSG00000175130.6	MARCKSL1	protein_coding	nontarget	nontarget	0.167980573999385
ENSG00000166986.8	MARS	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0106245190757794
ENSG00000015479.13	MATR3	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0135308134117263
ENSG00000071655.13	MBD3	protein_coding	nontarget	nontarget	-0.0357056196663945
ENSG00000131844.11	MCCC2	protein_coding	nontarget	cyto_target	0.160270282766821
ENSG00000180398.7	MCFD2	protein_coding	nontarget	mem_target	-0.135023923603277
ENSG00000143384.8	MCL1	protein_coding	nontarget	nontarget	0.0082723822114122
ENSG00000073111.9	MCM2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.00610630162315497
ENSG00000112118.13	MCM3	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0206576107986725
ENSG00000104738.12	MCM4	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.135623542736121
ENSG00000100297.11	MCM5	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0187467092629915
ENSG00000076003.4	MCM6	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.0242263732597772
ENSG00000166508.13	MCM7	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.128595061276469
ENSG00000197771.8	MCMBP	protein_coding	tc<0.27	cyto_target	0.401404938817539
ENSG00000137337.10	MDC1	protein_coding	nontarget	nontarget	0.0436671211750496
ENSG00000146701.7	MDH2	protein_coding	tc<0.27	cyto_target	0.134326567978131
ENSG00000112159.7	MDN1	protein_coding	nontarget	nontarget	0.0118186819722844
ENSG00000082212.7	ME2	protein_coding	tc<0.27	cyto_target	0.151903756295656
ENSG00000184634.11	MED12	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.113756115443497
ENSG00000136146.10	MED4	protein_coding	nontarget	cyto_target	0.0652821418477348
ENSG00000146834.9	MEPCE	protein_coding	nontarget	nontarget	-0.108750107099083
ENSG00000117899.6	MESDC2	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.166777265978563
ENSG00000111142.9	METAP2	protein_coding	tc<0.27	cyto_target	-0.0452339950335725
ENSG00000165055.11	METTL2B	protein_coding	nontarget	nontarget	0.689431254525164
ENSG00000185432.10	METTL7A	protein_coding	nontarget	mem_target	0.342718574690485
ENSG00000140545.10	MFGE8	protein_coding	tc>1.04 & tc<65.26	mem_target	0.656985405526645
ENSG00000171109.14	MFN1	protein_coding	nontarget	nontarget	0.00394213299482592
ENSG00000116688.12	MFN2	protein_coding	nontarget	nontarget	0.0756217183197646
ENSG00000008394.8	MGST1	protein_coding	tc<0.27	mem_target	0.162632922979051
ENSG00000154305.12	MIA3	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.225127117787063
ENSG00000165487.9	MICU2	protein_coding	tc<0.27	cyto_target	0.0497721047911745
ENSG00000110917.3	MLEC	protein_coding	tc>0.27 & tc<1.04	mem_target	0.0635520895991441
ENSG00000089693.6	MLF2	protein_coding	tc<0.27	cyto_target	-0.0383813436948272
ENSG00000169446.4	MMGT1	protein_coding	tc>0.27 & tc<1.04	mem_target	0.228226068872447
ENSG00000115275.7	MOGS	protein_coding	nontarget	mem_target	0.0791692901591459
ENSG00000185787.10	MORF4L1	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0806319623267696
ENSG00000123562.12	MORF4L2	protein_coding	nontarget	nontarget	0.0860226746607644
ENSG00000197965.7	MPZL1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.683370979463388
ENSG00000020922.8	MRE11A	protein_coding	tc<0.27	cyto_target	0.232468105668507
ENSG00000179010.10	MRFAP1	protein_coding	nontarget	cyto_target	-0.0070783246760953
ENSG00000159111.8	MRPL10	protein_coding	tc<0.27	cyto_target	-0.0257020045792075
ENSG00000174547.9	MRPL11	protein_coding	tc<0.27	cyto_target	0.0900248252966264
ENSG00000180992.5	MRPL14	protein_coding	nontarget	nontarget	0.0185877763614146
ENSG00000137547.4	MRPL15	protein_coding	nontarget	nontarget	0.204346945809562
ENSG00000166902.4	MRPL16	protein_coding	nontarget	cyto_target	0.229417029063398
ENSG00000158042.8	MRPL17	protein_coding	nontarget	nontarget	0.107543697101756
ENSG00000112110.5	MRPL18	protein_coding	nontarget	nontarget	-0.0900303328421903
ENSG00000115364.9	MRPL19	protein_coding	tc<0.27	cyto_target	-0.0946656114996641
ENSG00000242485.1	MRPL20	protein_coding	nontarget	nontarget	0.0581910429103206
ENSG00000197345.8	MRPL21	protein_coding	nontarget	nontarget	0.0393572993364693
ENSG00000214026.6	MRPL23	protein_coding	tc<0.27	cyto_target	0.0869646085430446
ENSG00000143314.8	MRPL24	protein_coding	nontarget	nontarget	0.095427570749652
ENSG00000108826.11	MRPL27	protein_coding	nontarget	nontarget	-0.00905010227923365
ENSG00000086504.11	MRPL28	protein_coding	tc<0.27	cyto_target	-0.18170841984625
ENSG00000114686.4	MRPL3	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.107585246143552
ENSG00000243147.3	MRPL33	protein_coding	nontarget	nontarget	-0.196976175082737
ENSG00000116221.11	MRPL37	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0555836777844265
ENSG00000204316.8	MRPL38	protein_coding	tc<0.27	cyto_target	-0.034691078065097
ENSG00000154719.9	MRPL39	protein_coding	tc<0.27	cyto_target	0.105168337310531
ENSG00000105364.9	MRPL4	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.134095842458051
ENSG00000185608.4	MRPL40	protein_coding	tc<0.27	cyto_target	0.124269502823322
ENSG00000182154.7	MRPL41	protein_coding	nontarget	cyto_target	0.0942807094398821
ENSG00000055950.12	MRPL43	protein_coding	nontarget	nontarget	-0.010646546725953
ENSG00000135900.3	MRPL44	protein_coding	nontarget	nontarget	-0.110653306598388
ENSG00000174100.5	MRPL45	protein_coding	tc<0.27	cyto_target	0.0365576674185127
ENSG00000259494.1	MRPL46	protein_coding	nontarget	nontarget	0.106124955016848
ENSG00000136522.9	MRPL47	protein_coding	nontarget	cyto_target	-0.0529095711308182
ENSG00000175581.9	MRPL48	protein_coding	nontarget	nontarget	-0.0372871272141259
ENSG00000149792.4	MRPL49	protein_coding	nontarget	nontarget	0.138256897552916
ENSG00000136897.6	MRPL50	protein_coding	nontarget	nontarget	0.077762526399989
ENSG00000204822.6	MRPL53	protein_coding	nontarget	nontarget	0.0275525084362271
ENSG00000162910.14	MRPL55	protein_coding	nontarget	nontarget	0.050337061420733
ENSG00000048544.5	MRPS10	protein_coding	nontarget	nontarget	0.0484546520090897
ENSG00000128626.7	MRPS12	protein_coding	nontarget	nontarget	-0.410694923910987
ENSG00000120333.4	MRPS14	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0345546900827859
ENSG00000182180.9	MRPS16	protein_coding	tc<0.27	cyto_target	0.101335188375651
ENSG00000096080.7	MRPS18A	protein_coding	nontarget	nontarget	0.0192626110385299
ENSG00000204568.7	MRPS18B	protein_coding	nontarget	nontarget	0.129941059857287
ENSG00000122140.6	MRPS2	protein_coding	tc<0.27	cyto_target	-0.0947807512941262
ENSG00000175110.7	MRPS22	protein_coding	nontarget	nontarget	-0.052376983045158
ENSG00000181610.8	MRPS23	protein_coding	tc<0.27	cyto_target	-0.0343483478553838
ENSG00000062582.9	MRPS24	protein_coding	nontarget	nontarget	0.0593181098698835
ENSG00000125901.5	MRPS26	protein_coding	nontarget	nontarget	-0.0193668655535483
ENSG00000113048.12	MRPS27	protein_coding	tc<0.27	cyto_target	-0.13750236207054
ENSG00000112996.5	MRPS30	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0519245545457288
ENSG00000102738.6	MRPS31	protein_coding	nontarget	cyto_target	-0.0427062712809738
ENSG00000090263.11	MRPS33	protein_coding	nontarget	nontarget	0.0268742382768495
ENSG00000074071.9	MRPS34	protein_coding	tc<0.27	cyto_target	-0.0132271901320968
ENSG00000061794.8	MRPS35	protein_coding	nontarget	cyto_target	0.0289342852570562
ENSG00000125445.6	MRPS7	protein_coding	nontarget	nontarget	0.0928232930838268
ENSG00000135972.4	MRPS9	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0435428878844874
ENSG00000053372.4	MRTO4	protein_coding	tc<0.27	cyto_target	-0.137351860245025
ENSG00000095002.8	MSH2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.09191014497652
ENSG00000116062.10	MSH6	protein_coding	nontarget	nontarget	0.29989281018637
ENSG00000147065.12	MSN	protein_coding	tc<0.27	cyto_target	-0.232591035932859
ENSG00000198712.1	MT-CO2	protein_coding	nontarget	nontarget	-0.0849848794465176
ENSG00000182979.13	MTA1	protein_coding	nontarget	nontarget	0.230053762648931
ENSG00000149480.2	MTA2	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.019065270013771
ENSG00000147649.5	MTDH	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0650248996993387
ENSG00000120254.11	MTHFD1L	protein_coding	nontarget	nontarget	-0.110998949701641
ENSG00000065911.7	MTHFD2	protein_coding	tc<0.27	cyto_target	-0.123515366531478
ENSG00000107951.8	MTPAP	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.196526618573503
ENSG00000173171.10	MTX1	protein_coding	nontarget	nontarget	0.0561978219625025
ENSG00000146085.7	MUT	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.132860928099278
ENSG00000182534.9	MXRA7	protein_coding	nontarget	mem_target	0.126919196948271
ENSG00000132382.10	MYBBP1A	protein_coding	tc<0.27	cyto_target	0.0518239990336469
ENSG00000133026.8	MYH10	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0313853230523691
ENSG00000100345.16	MYH9	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0953354464858661
ENSG00000101608.8	MYL12A	protein_coding	nontarget	nontarget	-0.199852873233121
ENSG00000152082.9	MZT2B	protein_coding	nontarget	nontarget	0.0512465728734806
ENSG00000102030.11	NAA10	protein_coding	nontarget	nontarget	0.520413175669963
ENSG00000111300.5	NAA25	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.136810538232094
ENSG00000196531.6	NACA	protein_coding	nontarget	cyto_target	-0.0005932855166283
ENSG00000160877.5	NACC1	protein_coding	nontarget	nontarget	-0.118244479882815
ENSG00000145414.4	NAF1	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0488307269654935
ENSG00000187109.9	NAP1L1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0203747070297696
ENSG00000105402.3	NAPA	protein_coding	nontarget	cyto_target	0.112635087385795
ENSG00000135372.4	NAT10	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0897981782094615
ENSG00000010292.8	NCAPD2	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0333644401721798
ENSG00000151503.8	NCAPD3	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0352380752266155
ENSG00000146918.15	NCAPG2	protein_coding	nontarget	nontarget	0.051874493255258
ENSG00000061676.10	NCKAP1	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.126609060991999
ENSG00000115053.11	NCL	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.0367788233142861
ENSG00000162736.11	NCSTN	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.343705909036058
ENSG00000130414.7	NDUFA10	protein_coding	tc<0.27	cyto_target	0.267373412590807
ENSG00000174886.8	NDUFA11	protein_coding	nontarget	cyto_target	0.62151207318515
ENSG00000184752.8	NDUFA12	protein_coding	nontarget	cyto_target	0.120611394246256
ENSG00000186010.14	NDUFA13	protein_coding	nontarget	nontarget	0.20494187999338
ENSG00000131495.4	NDUFA2	protein_coding	nontarget	cyto_target	0.121898943802644
ENSG00000189043.5	NDUFA4	protein_coding	nontarget	nontarget	0.111776318000066
ENSG00000128609.10	NDUFA5	protein_coding	nontarget	cyto_target	-0.0273015233188842
ENSG00000184983.5	NDUFA6	protein_coding	nontarget	nontarget	0.255767492068747
ENSG00000267855.1	NDUFA7	protein_coding	nontarget	nontarget	0.206347971990543
ENSG00000167774.2	NDUFA7	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.206347971990543
ENSG00000119421.5	NDUFA8	protein_coding	nontarget	nontarget	0.112808355500406
ENSG00000139180.6	NDUFA9	protein_coding	nontarget	nontarget	0.147614099440947
ENSG00000004779.5	NDUFAB1	protein_coding	tc<0.27	cyto_target	0.208578285481826
ENSG00000164182.6	NDUFAF2	protein_coding	nontarget	nontarget	0.108608436720276
ENSG00000178057.10	NDUFAF3	protein_coding	tc<0.27	cyto_target	-0.105055461903402
ENSG00000123545.5	NDUFAF4	protein_coding	nontarget	cyto_target	0.0216650243520108
ENSG00000183648.5	NDUFB1	protein_coding	nontarget	nontarget	0.326455215476806
ENSG00000140990.10	NDUFB10	protein_coding	nontarget	cyto_target	-0.00110934555889816
ENSG00000147123.10	NDUFB11	protein_coding	tc>1.04 & tc<65.26	NA	0.350305099465038
ENSG00000119013.4	NDUFB3	protein_coding	nontarget	cyto_target	0.245609395154671
ENSG00000065518.7	NDUFB4	protein_coding	tc<0.27	cyto_target	0.236910296145235
ENSG00000136521.8	NDUFB5	protein_coding	tc<0.27	cyto_target	0.033297022659395
ENSG00000099795.2	NDUFB7	protein_coding	tc<0.27	cyto_target	0.184356733018851
ENSG00000166136.11	NDUFB8	protein_coding	nontarget	nontarget	0.138274071889273
ENSG00000151366.8	NDUFC2	protein_coding	nontarget	nontarget	0.630407103821781
ENSG00000023228.9	NDUFS1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.253716043088845
ENSG00000158864.8	NDUFS2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0666708580891739
ENSG00000213619.5	NDUFS3	protein_coding	tc<0.27	cyto_target	0.0238645660285621
ENSG00000164258.7	NDUFS4	protein_coding	nontarget	nontarget	0.0249886591607777
ENSG00000168653.6	NDUFS5	protein_coding	nontarget	cyto_target	0.124331853606196
ENSG00000145494.7	NDUFS6	protein_coding	nontarget	nontarget	0.107478869817682
ENSG00000115286.15	NDUFS7	protein_coding	tc<0.27	cyto_target	0.160132842024154
ENSG00000110717.6	NDUFS8	protein_coding	tc<0.27	cyto_target	0.0841788489288132
ENSG00000167792.7	NDUFV1	protein_coding	tc<0.27	cyto_target	0.104780864428834
ENSG00000178127.8	NDUFV2	protein_coding	nontarget	nontarget	0.0924084933805097
ENSG00000139350.7	NEDD1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0162050726823368
ENSG00000129559.8	NEDD8	protein_coding	nontarget	nontarget	0.0035632493176475
ENSG00000185049.8	NELFA	protein_coding	nontarget	nontarget	-0.0162214920886634
ENSG00000101158.8	NELFCD	protein_coding	tc<0.27	cyto_target	-0.00308134202384582
ENSG00000204386.6	NEU1	protein_coding	nontarget	nontarget	0.373673180538808
ENSG00000244005.8	NFS1	protein_coding	nontarget	nontarget	0.0936184129397157
ENSG00000145912.4	NHP2	protein_coding	tc<0.27	cyto_target	0.0966949720548995
ENSG00000100138.9	NHP2L1	protein_coding	tc<0.27	cyto_target	-0.116956458971631
ENSG00000196290.10	NIF3L1	protein_coding	nontarget	nontarget	0.496234060900107
ENSG00000184117.7	NIPSNAP1	protein_coding	nontarget	cyto_target	0.220380376498098
ENSG00000123213.18	NLN	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0793786263373897
ENSG00000243678.7	NME1-NME2	protein_coding	nontarget	nontarget	0.0848173542527231
ENSG00000136448.7	NMT1	protein_coding	nontarget	nontarget	0.100653061175786
ENSG00000112992.12	NNT	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0672049718188439
ENSG00000188976.6	NOC2L	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0593429337347744
ENSG00000184967.2	NOC4L	protein_coding	nontarget	cyto_target	0.145029663810405
ENSG00000130935.5	NOL11	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.00894279897929811
ENSG00000166197.12	NOLC1	protein_coding	tc<0.27	cyto_target	0.0512586479544295
ENSG00000103512.10	NOMO1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.161458398522337
ENSG00000147140.11	NONO	protein_coding	tc<0.27	cyto_target	-0.0347336212299528
ENSG00000101361.10	NOP56	protein_coding	tc<0.27	cyto_target	-0.300906877915841
ENSG00000055044.6	NOP58	protein_coding	nontarget	cyto_target	-0.051677324943745
ENSG00000142546.9	NOSIP	protein_coding	nontarget	nontarget	-0.0336464403245431
ENSG00000119655.4	NPC2	protein_coding	tc>0.27 & tc<1.04	NA	0.0120446330819686
ENSG00000182446.9	NPLOC4	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0726125492630482
ENSG00000181163.9	NPM1	protein_coding	nontarget	cyto_target	-0.108834087737039
ENSG00000107833.6	NPM3	protein_coding	nontarget	nontarget	0.0904986785241148
ENSG00000156642.12	NPTN	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.126103537017819
