gene_id	Symbol	trans.norm.tc.mean.exp	utr3_vs_cds.norm.mean	localization_cat	tc_transcript_norm	tc_transcript_norm_cat
ENSG00000137944.12	CCBL2	0.19703858242103	NA	cytosolic	0.226808800181447	tc<0.3
ENSG00000137955.11	RABGGTB	0.0461459210609966	NA	cytosolic	0.18060129607989	tc<0.3
ENSG00000137996.8	RTCA	0.41487254531725	NA	cytosolic	0.143266475644699	tc<0.3
ENSG00000138018.13	EPT1	13.1078414655002	0.00387032929345656	membrane	1.54093097913323	tc>1.12 & tc<132.32
ENSG00000138029.9	HADHB	0.339529615643951	NA	cytosolic	1.23762376237624	tc>1.12 & tc<132.32
ENSG00000138069.12	RAB1A	0.272609414786759	NA	cytosolic	0.24983706278514	tc<0.3
ENSG00000138071.9	ACTR2	0.511984155640683	2.17182510236441	cytosolic	0.267356619232428	tc<0.3
ENSG00000138074.10	SLC5A6	2.94273175310535	NA	membrane	6.26977279263733	tc>1.12 & tc<132.32
ENSG00000138078.11	PREPL	0.453060291991824	NA	cytosolic	3.52020860495437	tc>1.12 & tc<132.32
ENSG00000138085.12	ATRAID	3.59014394280853	0.356590485291041	membrane	3.41515474919957	tc>1.12 & tc<132.32
ENSG00000138095.14	LRPPRC	1.37132003105382	0.194486164789875	cytosolic	0.202949533216074	tc<0.3
ENSG00000138107.7	ACTR1A	0.738009506823917	3.18393184038384	cytosolic	1.02363199797801	tc>0.3 & tc<1.12
ENSG00000138138.9	ATAD1	8.42735224701955	NA	membrane	4.48686770428016	tc>1.12 & tc<132.32
ENSG00000138160.4	KIF11	2.62393470401147	1.36195552280931	cytosolic	0.978615440376948	tc>0.3 & tc<1.12
ENSG00000138175.8	ARL3	2.84247711243498	0.0143658996247582	cytosolic	0.292041859333171	tc<0.3
ENSG00000138279.11	ANXA7	0.0831651455001265	NA	cytosolic	0.440359946390963	tc>0.3 & tc<1.12
ENSG00000138326.14	RPS24	0.00353125677600906	NA	cytosolic	0.00701802587411752	tc<0.3
ENSG00000138363.10	ATIC	0.166789753125941	NA	cytosolic	0.293753419923394	tc<0.3
ENSG00000138443.11	ABI2	0.609430452398682	0.903441188331924	cytosolic	0.280603297088741	tc<0.3
ENSG00000138594.8	TMOD3	2.13567256041126	NA	cytosolic	0.599216409310901	tc>0.3 & tc<1.12
ENSG00000138600.5	SPPL2A	6.83308058938779	0.116870211809747	membrane	5.15789473684211	tc>1.12 & tc<132.32
ENSG00000138604.5	GLCE	0.664352584957841	NA	membrane	1.52529761904762	tc>1.12 & tc<132.32
ENSG00000138617.10	PARP16	0.363035148305191	NA	cytosolic	0.835770998746344	tc>0.3 & tc<1.12
ENSG00000138629.11	UBL7	0.249466286112945	11.506907047453	cytosolic	0.228032836728489	tc<0.3
ENSG00000138668.14	HNRNPD	0.148844225353917	5.22928954773364	cytosolic	0.322933893532383	tc>0.3 & tc<1.12
ENSG00000138686.5	BBS7	1.46418296016171	NA	cytosolic	0.758437618505878	tc>0.3 & tc<1.12
ENSG00000138744.10	NAAA	0.783951731396129	NA	membrane	4.83757062146893	tc>1.12 & tc<132.32
ENSG00000138757.10	G3BP2	0.284678244640411	NA	cytosolic	0.109229929000546	tc<0.3
ENSG00000138758.7	SEPT11	0.486309398731707	0.479593036868603	cytosolic	1.83609493954322	tc>1.12 & tc<132.32
ENSG00000138760.4	SCARB2	27.6831771843949	0.00437458228152611	membrane	6.42042158189905	tc>1.12 & tc<132.32
ENSG00000138796.11	HADH	0.120946615543465	NA	cytosolic	0.0674698795180723	tc<0.3
ENSG00000138821.8	SLC39A8	9.08583916769872	NA	membrane	11.0875556497774	tc>1.12 & tc<132.32
ENSG00000138829.6	FBN2	40.4790879096127	NA	membrane	15.642118076689	tc>1.12 & tc<132.32
ENSG00000139044.6	B4GALNT3	4.66920220122183	0.0543409730716602	membrane	3.41106186163037	tc>1.12 & tc<132.32
ENSG00000139163.11	ETNK1	2.30512957344724	0.377650609846234	cytosolic	1.6532721010333	tc>1.12 & tc<132.32
ENSG00000139168.3	ZCRB1	0.506394240171163	NA	cytosolic	0.31000357696435	tc>0.3 & tc<1.12
ENSG00000139218.13	SCAF11	0.146450288249211	NA	cytosolic	0.775455158462576	tc>0.3 & tc<1.12
ENSG00000139219.13	COL2A1	124.108980906797	0.251808764832198	membrane	46.6870095902354	tc>1.12 & tc<132.32
ENSG00000139233.2	LLPH	0.0950069017819687	NA	cytosolic	0.109361329833771	tc<0.3
ENSG00000139263.7	LRIG3	0.962631117931901	NA	membrane	1.4052583862194	tc>1.12 & tc<132.32
ENSG00000139291.9	TMEM19	10.0953184681739	0.377366560230176	membrane	2.53884046987495	tc>1.12 & tc<132.32
ENSG00000139292.8	LGR5	17.8099190977774	0.0398770903487842	membrane	5.01567398119122	tc>1.12 & tc<132.32
ENSG00000139324.7	TMTC3	90.8827389023076	0.00792582187569859	membrane	29.7177419354839	tc>1.12 & tc<132.32
ENSG00000139343.6	SNRPF	0.655574454944565	NA	cytosolic	0.477334614768541	tc>0.3 & tc<1.12
ENSG00000139350.7	NEDD1	0.373669584050286	NA	cytosolic	0.950202357909555	tc>0.3 & tc<1.12
ENSG00000139370.6	SLC15A4	20.2358626607109	0.315618667082771	membrane	20.0235109717868	tc>1.12 & tc<132.32
ENSG00000139496.11	NUPL1	0.393096429816435	0.265537329078023	cytosolic	0.938914027149321	tc>0.3 & tc<1.12
ENSG00000139514.8	SLC7A1	159.082696182915	0.00816985174503571	membrane	31.931330472103	tc>1.12 & tc<132.32
ENSG00000139579.8	NABP2	0.403477796002402	3.1694924921223	cytosolic	0.286861732644865	tc<0.3
ENSG00000139613.7	SMARCC2	2.43846407625876	NA	cytosolic	1.23474311666194	tc>1.12 & tc<132.32
ENSG00000139624.8	CERS5	2.15113266964726	NA	membrane	9.08404154863078	tc>1.12 & tc<132.32
ENSG00000139629.11	GALNT6	9.40734381140111	NA	membrane	1.66281755196305	tc>1.12 & tc<132.32
ENSG00000139641.8	ESYT1	7.26180122367478	0.252326322880018	membrane	5.44482255712202	tc>1.12 & tc<132.32
ENSG00000139644.8	TMBIM6	9.16085701201439	0.71520678026582	membrane	8.15205685978893	tc>1.12 & tc<132.32
ENSG00000139645.9	ANKRD52	11.6505312193761	2.57691783954487	cytosolic	1.93892389723703	tc>1.12 & tc<132.32
ENSG00000139684.9	ESD	0.327348438161669	NA	cytosolic	0.363348087467794	tc>0.3 & tc<1.12
ENSG00000139687.9	RB1	8.07491719672633	NA	cytosolic	2.93700627911687	tc>1.12 & tc<132.32
ENSG00000139746.11	RBM26	1.67000452679343	NA	cytosolic	1.64359861591695	tc>1.12 & tc<132.32
ENSG00000139842.10	CUL4A	0.193808911760315	NA	cytosolic	0.136898786164096	tc<0.3
ENSG00000139921.8	TMX1	12.6696268888764	0.0179735904185659	membrane	3.68020304568528	tc>1.12 & tc<132.32
ENSG00000140105.13	WARS	0.726233645410867	0.079208575734553	cytosolic	0.217704498159116	tc<0.3
ENSG00000140259.6	MFAP1	1.75181010247189	NA	cytosolic	0.350587750051557	tc>0.3 & tc<1.12
ENSG00000140263.9	SORD	0.0954662758125628	NA	cytosolic	0.175824175824176	tc<0.3
ENSG00000140284.6	SLC27A2	10.8223604971436	NA	membrane	2.81973816717019	tc>1.12 & tc<132.32
ENSG00000140307.6	GTF2A2	0.287247142179105	0.599677815286297	cytosolic	0.679393599101628	tc>0.3 & tc<1.12
ENSG00000140319.6	SRP14	0.145689013207169	5.67386329489616	cytosolic	0.0237420930350874	tc<0.3
ENSG00000140350.11	ANP32A	0.573447457534947	5.99669157251459	cytosolic	0.0547608775015764	tc<0.3
ENSG00000140391.10	TSPAN3	1.96625832604547	0.444520028957364	membrane	3.19063503829998	tc>1.12 & tc<132.32
ENSG00000140497.12	SCAMP2	8.40222943674772	0.470634235286393	membrane	10.1666829125646	tc>1.12 & tc<132.32
ENSG00000140511.7	HAPLN3	1.51639391910072	NA	membrane	2.55277368679431	tc>1.12 & tc<132.32
ENSG00000140525.13	FANCI	0.150525101694049	NA	cytosolic	0.347531634289788	tc>0.3 & tc<1.12
ENSG00000140545.10	MFGE8	2.61191092128038	NA	membrane	1.62352941176471	tc>1.12 & tc<132.32
ENSG00000140564.6	FURIN	4.09025231648592	0.255977479938724	membrane	0.317341795781221	tc>0.3 & tc<1.12
ENSG00000140632.12	GLYR1	0.992696018562076	NA	cytosolic	1.45935357492654	tc>1.12 & tc<132.32
ENSG00000140688.12	C16orf58	2.34631515125939	NA	membrane	3.29753156208781	tc>1.12 & tc<132.32
ENSG00000140694.12	PARN	0.322593059745385	NA	cytosolic	0.38989974006684	tc>0.3 & tc<1.12
ENSG00000140740.6	UQCRC2	0.023681153329544	NA	cytosolic	0.109036390895461	tc<0.3
ENSG00000140848.12	CPNE2	2.03725352404029	26.294424524025	cytosolic	6.7001675041876	tc>1.12 & tc<132.32
ENSG00000140943.12	MBTPS1	1.69971132035573	NA	membrane	0.612479265024882	tc>0.3 & tc<1.12
ENSG00000140983.9	RHOT2	0.131191355156523	NA	cytosolic	0.12409147314306	tc<0.3
ENSG00000140988.11	RPS2	0.00884575932257055	NA	cytosolic	0.051021756073075	tc<0.3
ENSG00000141002.14	TCF25	0.0757999397866087	NA	cytosolic	0.296658232265945	tc<0.3
ENSG00000141030.8	COPS3	0.0560968010779919	NA	cytosolic	0.380976979950279	tc>0.3 & tc<1.12
ENSG00000141101.8	NOB1	0.0694716601274948	NA	cytosolic	0.0479808076769292	tc<0.3
ENSG00000141141.10	DDX52	0.221787875898474	NA	cytosolic	0.944600459535359	tc>0.3 & tc<1.12
ENSG00000141150.3	RASL10B	4.78068897175191	1.34156260990217	cytosolic	0.511964385086255	tc>0.3 & tc<1.12
ENSG00000141198.9	TOM1L1	0.170108304267539	NA	cytosolic	1.28255335813589	tc>1.12 & tc<132.32
ENSG00000141279.11	NPEPPS	0.599838340598831	0.416321124331915	cytosolic	1.07931316434996	tc>0.3 & tc<1.12
ENSG00000141349.4	G6PC3	4.19080249043656	NA	membrane	0.250912408759124	tc<0.3
ENSG00000141367.7	CLTC	10.8413977283687	0.101043519452836	cytosolic	3.6482396049068	tc>1.12 & tc<132.32
ENSG00000141376.16	BCAS3	2.01792284771406	0.725402336360346	cytosolic	0.252699287847462	tc<0.3
ENSG00000141401.7	IMPA2	0.502737747669927	NA	cytosolic	0.733901515151515	tc>0.3 & tc<1.12
ENSG00000141404.11	GNAL	0.484486925198244	NA	cytosolic	0.656370656370656	tc>0.3 & tc<1.12
ENSG00000141424.8	SLC39A6	17.1643403307279	0.0269877622031395	membrane	18.0126910873954	tc>1.12 & tc<132.32
ENSG00000141429.9	GALNT1	3.32677071684235	0.755388377416024	membrane	3.99343544857768	tc>1.12 & tc<132.32
ENSG00000141456.10	PELP1	0.310437530454621	NA	cytosolic	1.07895009855794	tc>0.3 & tc<1.12
ENSG00000141458.8	NPC1	14.2225790938147	NA	membrane	15.4320987654321	tc>1.12 & tc<132.32
ENSG00000141480.13	ARRB2	1.05267543568004	1.13750635864468	cytosolic	1.16394903790699	tc>1.12 & tc<132.32
ENSG00000141510.11	TP53	0.575056863650272	NA	cytosolic	3.44294003868472	tc>1.12 & tc<132.32
ENSG00000141522.7	ARHGDIA	0.125433787724698	5.72415642415686	cytosolic	0.0148509337524597	tc<0.3
ENSG00000141543.5	EIF4A3	0.5245169443349	4.27092108061817	cytosolic	0.949558153575937	tc>0.3 & tc<1.12
ENSG00000141556.16	TBCD	0.264240812105908	NA	cytosolic	0.380861699595334	tc>0.3 & tc<1.12
ENSG00000141576.10	RNF157	1.88439471078259	NA	cytosolic	0.605856613934702	tc>0.3 & tc<1.12
ENSG00000141627.9	DYM	1.05446163930318	NA	cytosolic	0.514072741292893	tc>0.3 & tc<1.12
ENSG00000141644.13	MBD1	0.987289566619854	NA	cytosolic	0.221616092737811	tc<0.3
ENSG00000141646.9	SMAD4	0.167516989952627	NA	cytosolic	0.578480524489009	tc>0.3 & tc<1.12
ENSG00000141696.8	LEPREL4	4.23781378583463	NA	membrane	2.62785208497246	tc>1.12 & tc<132.32
ENSG00000141699.6	FAM134C	1.37630980966788	NA	membrane	1.40455416045967	tc>1.12 & tc<132.32
ENSG00000141720.7	PIP4K2B	4.16898272351302	4.23567168908192	cytosolic	0.489596083231334	tc>0.3 & tc<1.12
ENSG00000141736.9	ERBB2	0.8531727079738	NA	membrane	1.9887061134299	tc>1.12 & tc<132.32
ENSG00000141756.14	FKBP10	8.36630653509516	0.20222959105764	membrane	4.94312026002167	tc>1.12 & tc<132.32
ENSG00000141858.7	SAMD1	1.12632744047445	1.74405646197409	cytosolic	0.247957992998833	tc<0.3
ENSG00000141867.13	BRD4	2.56350425870456	1.64978801306326	cytosolic	0.590163934426229	tc>0.3 & tc<1.12
ENSG00000141873.6	SLC39A3	5.07199554273466	NA	membrane	1.76145693387073	tc>1.12 & tc<132.32
ENSG00000142002.12	DPP9	0.739738424002896	NA	cytosolic	0.810159842347274	tc>0.3 & tc<1.12
ENSG00000142039.3	CCDC97	0.593219591551404	NA	cytosolic	0.192049164586134	tc<0.3
ENSG00000142156.10	COL6A1	51.738151276836	0.066031777604057	membrane	10.7887384483129	tc>1.12 & tc<132.32
ENSG00000142166.8	IFNAR1	6.70010856838061	NA	membrane	3.004403004403	tc>1.12 & tc<132.32
ENSG00000142168.10	SOD1	0.0845777011055657	NA	cytosolic	0.107092039242118	tc<0.3
ENSG00000142192.16	APP	7.07229180658805	0.0816055122541055	membrane	17.218126550435	tc>1.12 & tc<132.32
ENSG00000142208.11	AKT1	0.0432705638239937	NA	cytosolic	0.0747123574239179	tc<0.3
ENSG00000142227.6	EMP3	2.91063386342544	NA	membrane	5.10787626722121	tc>1.12 & tc<132.32
ENSG00000142230.7	SAE1	0.22425797633106	0.0756234938204594	cytosolic	0.415915257266332	tc>0.3 & tc<1.12
ENSG00000142327.7	RNPEPL1	0.232222162495141	NA	cytosolic	0.45442395081529	tc>0.3 & tc<1.12
ENSG00000142453.7	CARM1	0.558149201410212	NA	cytosolic	0.773213205136825	tc>0.3 & tc<1.12
ENSG00000142494.9	SLC47A1	4.14219293788902	NA	membrane	7.41222366710013	tc>1.12 & tc<132.32
ENSG00000142507.5	PSMB6	0.0846686915739313	NA	cytosolic	0.0178678751847701	tc<0.3
ENSG00000142534.2	RPS11	0.0242277166524623	6.35314297166468	cytosolic	0.0427889875431311	tc<0.3
ENSG00000142541.12	RPL13A	0.0498584280701477	38.857118611819	cytosolic	0.0744928440591584	tc<0.3
ENSG00000142599.13	RERE	0.208331681029813	NA	cytosolic	0.335731414868105	tc>0.3 & tc<1.12
ENSG00000142627.9	EPHA2	9.99075661482444	NA	membrane	1.5390534821085	tc>1.12 & tc<132.32
ENSG00000142657.16	PGD	0.861113419315444	2.75165316174901	cytosolic	0.998238402818556	tc>0.3 & tc<1.12
ENSG00000142676.8	RPL11	0.0539164323890705	7.22331476025707	cytosolic	0.0509991191061245	tc<0.3
ENSG00000142687.13	KIAA0319L	0.298742472453343	NA	membrane	0.292297111416781	tc<0.3
ENSG00000142751.10	GPN2	9.21412463417661	NA	cytosolic	6.21134713632697	tc>1.12 & tc<132.32
ENSG00000142864.10	SERBP1	1.13776389969698	1.63369033832443	cytosolic	0.846207689615519	tc>0.3 & tc<1.12
ENSG00000142892.10	PIGK	5.71071724366049	NA	membrane	9.59082616627574	tc>1.12 & tc<132.32
ENSG00000142937.7	RPS8	0.00900967043730381	NA	cytosolic	0.0298929906612784	tc<0.3
ENSG00000142945.8	KIF2C	0.53119873942506	NA	cytosolic	0.494159928122192	tc>0.3 & tc<1.12
ENSG00000142949.12	PTPRF	5.8616964436487	0.0850150594463477	membrane	14.6644664466447	tc>1.12 & tc<132.32
ENSG00000143061.13	IGSF3	29.530018835969	NA	membrane	19.4518125552608	tc>1.12 & tc<132.32
ENSG00000143106.8	PSMA5	0.139810170217747	NA	cytosolic	0.0991029908774426	tc<0.3
ENSG00000143126.7	CELSR2	134.908009370788	0.233975713791781	membrane	11.864406779661	tc>1.12 & tc<132.32
ENSG00000143147.10	GPR161	0.344739329323144	NA	membrane	1.50793650793651	tc>1.12 & tc<132.32
ENSG00000143149.8	ALDH9A1	1.5090625472776	0.397449264640636	cytosolic	1.61788765678967	tc>1.12 & tc<132.32
ENSG00000143153.8	ATP1B1	2.54608270694427	0.0728901528612629	membrane	3.12355391022675	tc>1.12 & tc<132.32
ENSG00000143155.8	TIPRL	3.52345914290796	0.789937026917791	cytosolic	0.910507751620048	tc>0.3 & tc<1.12
ENSG00000143162.7	CREG1	10.7516000680574	0.0368623186487283	membrane	0.282100282100282	tc<0.3
ENSG00000143179.8	UCK2	0.547679220876766	NA	cytosolic	0.428219676694144	tc>0.3 & tc<1.12
ENSG00000143183.12	TMCO1	7.78589402758292	0.518460502310525	membrane	8.12533979142984	tc>1.12 & tc<132.32
ENSG00000143222.7	UFC1	0.118526515671634	4.53490126314278	cytosolic	0.04977931171805	tc<0.3
ENSG00000143228.8	NUF2	0.199940876845644	NA	cytosolic	0.253164556962025	tc<0.3
ENSG00000143252.10	SDHC	0.674262319090635	NA	cytosolic	0.537567195899487	tc>0.3 & tc<1.12
ENSG00000143256.4	PFDN2	0.753959305310051	NA	cytosolic	0.628460272332785	tc>0.3 & tc<1.12
ENSG00000143258.11	USP21	0.184165739086879	NA	cytosolic	0.340692286726629	tc>0.3 & tc<1.12
ENSG00000143315.5	PIGM	69.6683405504311	0.00713682978930116	membrane	8.79354290569244	tc>1.12 & tc<132.32
ENSG00000143320.4	CRABP2	0.78648115733952	2.77432529017456	cytosolic	0.356811732644059	tc>0.3 & tc<1.12
ENSG00000143321.14	HDGF	0.94242945987697	NA	cytosolic	0.0717083126482431	tc<0.3
ENSG00000143324.9	XPR1	78.7002640307015	0.713079334761977	membrane	21.8613669413476	tc>1.12 & tc<132.32
ENSG00000143337.14	TOR1AIP1	6.90421269012549	NA	membrane	9.23217550274223	tc>1.12 & tc<132.32
ENSG00000143374.10	TARS2	0.0929037653613861	NA	cytosolic	0.406373649877018	tc>0.3 & tc<1.12
ENSG00000143390.13	RFX5	0.221750952723588	NA	cytosolic	0.118571216837113	tc<0.3
ENSG00000143398.15	PIP5K1A	1.38607916830183	19.8964714049919	cytosolic	0.593940305240208	tc>0.3 & tc<1.12
ENSG00000143418.15	CERS2	6.54035535921357	0.119575418952685	membrane	9.53903704597562	tc>1.12 & tc<132.32
ENSG00000143420.13	ENSA	0.154773588479851	NA	cytosolic	0.325074679318222	tc>0.3 & tc<1.12
ENSG00000143436.6	MRPL9	0.130313511963012	3.25969450555843	cytosolic	0.135000293478899	tc<0.3
ENSG00000143442.17	POGZ	0.442333559009329	NA	cytosolic	2.62219959266802	tc>1.12 & tc<132.32
ENSG00000143476.13	DTL	10.2199852348381	NA	cytosolic	3.32362514990577	tc>1.12 & tc<132.32
ENSG00000143493.8	INTS7	1.44412972928388	NA	cytosolic	2.0069330414158	tc>1.12 & tc<132.32
ENSG00000143514.12	TP53BP2	0.158906733106699	NA	cytosolic	0.603621730382294	tc>0.3 & tc<1.12
ENSG00000143515.12	ATP8B2	2.12853081806659	0.269526960347319	membrane	0.835282325425994	tc>0.3 & tc<1.12
ENSG00000143537.9	ADAM15	0.0819028103982579	NA	membrane	1.46129914207599	tc>1.12 & tc<132.32
ENSG00000143549.15	TPM3	0.0555936290461383	NA	cytosolic	0.283703071672355	tc<0.3
ENSG00000143569.14	UBAP2L	1.96042043330841	NA	cytosolic	0.368919484273381	tc>0.3 & tc<1.12
ENSG00000143570.13	SLC39A1	3.57286886940371	0.376779291884355	membrane	6.52333251893477	tc>1.12 & tc<132.32
ENSG00000143575.10	HAX1	0.159250618790095	NA	cytosolic	0.306810616805117	tc>0.3 & tc<1.12
ENSG00000143614.7	GATAD2B	34.435184754663	2.51059841940443	cytosolic	1.34373645426961	tc>1.12 & tc<132.32
ENSG00000143621.12	ILF2	3.29722203529323	4.15045905943623	cytosolic	0.978903451224367	tc>0.3 & tc<1.12
ENSG00000143624.9	INTS3	0.184917647912797	NA	cytosolic	0.170285227756492	tc<0.3
ENSG00000143641.8	GALNT2	5.01043227771689	0.0922823680850346	membrane	4.32909530314175	tc>1.12 & tc<132.32
ENSG00000143643.8	TTC13	0.866962571043076	NA	membrane	3.03574636249326	tc>1.12 & tc<132.32
ENSG00000143727.11	ACP1	0.254502156113761	NA	cytosolic	0.0732386113959279	tc<0.3
ENSG00000143742.8	SRP9	0.149618291021302	NA	cytosolic	0.114246009740976	tc<0.3
ENSG00000143753.8	DEGS1	8.28108220690731	0.0114261320782903	membrane	7.41602206956239	tc>1.12 & tc<132.32
ENSG00000143761.9	ARF1	1.74572924575244	16.8576682367206	cytosolic	1.81483146067416	tc>1.12 & tc<132.32
ENSG00000143771.7	CNIH4	5.39605491848503	NA	membrane	6.9060936120106	tc>1.12 & tc<132.32
ENSG00000143799.8	PARP1	13.6991509030341	20.6979993707947	cytosolic	3.73894670944518	tc>1.12 & tc<132.32
ENSG00000143801.12	PSEN2	1.16272264765065	NA	membrane	1.79499291450165	tc>1.12 & tc<132.32
ENSG00000143815.10	LBR	53.2767025198486	0.171087311766858	membrane	21.1511996649315	tc>1.12 & tc<132.32
ENSG00000143819.8	EPHX1	27.1832379017112	0.056057281752941	membrane	11.8225936910218	tc>1.12 & tc<132.32
ENSG00000143870.8	PDIA6	6.04261279430353	0.014871776647561	membrane	5.74626133054092	tc>1.12 & tc<132.32
ENSG00000143924.14	EML4	1.6736343081918	NA	cytosolic	1.08083764917811	tc>0.3 & tc<1.12
ENSG00000143933.12	CALM2	0.160996241582197	NA	cytosolic	0.0166791760487032	tc<0.3
ENSG00000144021.2	CIAO1	0.198573717967489	NA	cytosolic	0.0929059658902382	tc<0.3
ENSG00000144028.10	SNRNP200	3.76951960459907	NA	cytosolic	1.79039301310044	tc>1.12 & tc<132.32
ENSG00000144136.6	SLC20A1	5.27658951656729	0.111531898413986	membrane	1.2614857498832	tc>1.12 & tc<132.32
ENSG00000144283.17	PKP4	0.764568158213948	NA	cytosolic	0.101543460601137	tc<0.3
ENSG00000144320.9	KIAA1715	3.46667154409628	0.314750016048251	membrane	0.486344930789375	tc>0.3 & tc<1.12
ENSG00000144366.11	GULP1	0.366713005442939	NA	cytosolic	0.802026171380329	tc>0.3 & tc<1.12
ENSG00000144381.12	HSPD1	0.0865023508806454	NA	cytosolic	0.183212187593349	tc<0.3
ENSG00000144554.6	FANCD2	0.384442750080714	NA	cytosolic	0.418709150326797	tc>0.3 & tc<1.12
ENSG00000144580.9	RQCD1	0.426376986451201	0.436803196761036	cytosolic	0.355828220858896	tc>0.3 & tc<1.12
ENSG00000144597.9	EAF1	28.4363855080997	NA	cytosolic	0.417863671977018	tc>0.3 & tc<1.12
ENSG00000144711.9	IQSEC1	3.24730905462272	NA	cytosolic	0.546677880571909	tc>0.3 & tc<1.12
ENSG00000144724.14	PTPRG	9.65271250769193	0.0365295853108678	membrane	4.69924812030075	tc>1.12 & tc<132.32
ENSG00000144746.6	ARL6IP5	4.01112348111587	0.0734578526811442	membrane	3.62601138747378	tc>1.12 & tc<132.32
ENSG00000144749.9	LRIG1	0.986867224667143	NA	membrane	0.511182108626198	tc>0.3 & tc<1.12
ENSG00000144827.4	ABHD10	0.335211404286941	NA	cytosolic	0.85240726124704	tc>0.3 & tc<1.12
ENSG00000144867.7	SRPRB	2.12511659357881	0.12658333723098	membrane	2.0289229440967	tc>1.12 & tc<132.32
ENSG00000145147.15	SLIT2	23.155807290637	NA	membrane	20.5089408528198	tc>1.12 & tc<132.32
ENSG00000145216.11	FIP1L1	0.148426979308786	NA	cytosolic	1.72561079788143	tc>1.12 & tc<132.32
ENSG00000145284.7	SCD5	161.453065708309	0.0102231078707777	membrane	32.827493862977	tc>1.12 & tc<132.32
ENSG00000145337.4	PYURF	0.403753575473736	0.380656047095461	cytosolic	0.144590756519494	tc<0.3
ENSG00000145354.5	CISD2	1.13191399480726	NA	membrane	0.256099204744575	tc<0.3
ENSG00000145386.5	CCNA2	1.17536668389226	NA	cytosolic	0.399964447604657	tc>0.3 & tc<1.12
ENSG00000145391.9	SETD7	6.16836368154395	0.970368948994042	cytosolic	1.42639786991251	tc>1.12 & tc<132.32
ENSG00000145414.4	NAF1	1.38355974291867	NA	cytosolic	18.3020948180816	tc>1.12 & tc<132.32
ENSG00000145495.10	MARCH6	22.3470390302815	0.0617086425940584	membrane	28.5243974132863	tc>1.12 & tc<132.32
ENSG00000145569.5	FAM105A	8.0410540609656	0.0261741805647181	membrane	3.52438590245639	tc>1.12 & tc<132.32
ENSG00000145592.9	RPL37	0.0253409090547875	NA	cytosolic	0.0316287043143134	tc<0.3
ENSG00000145604.11	SKP2	1.89554822471911	0.0238994797336125	cytosolic	1.32397369824063	tc>1.12 & tc<132.32
ENSG00000145740.14	SLC30A5	3.43712542672079	NA	membrane	0.815529519871353	tc>0.3 & tc<1.12
ENSG00000145741.11	BTF3	0.061756347783455	NA	cytosolic	0.170147426520174	tc<0.3
ENSG00000145781.4	COMMD10	0.693787933237212	NA	cytosolic	0.208671458381637	tc<0.3
ENSG00000145833.11	DDX46	0.194785450648951	NA	cytosolic	0.269058295964126	tc<0.3
ENSG00000145860.7	RNF145	0.253640337013512	NA	membrane	1.05103028626746	tc>0.3 & tc<1.12
ENSG00000145882.6	PCYOX1L	3.1349991936844	NA	membrane	1.76423416198877	tc>1.12 & tc<132.32
ENSG00000145907.10	G3BP1	0.29746948672382	0.937633273737683	cytosolic	0.696241059199513	tc>0.3 & tc<1.12
ENSG00000145912.4	NHP2	0.118510483805489	2.02459418332525	cytosolic	0.0937207122774133	tc<0.3
ENSG00000146007.6	ZMAT2	0.598573186434569	7.64066132023037	cytosolic	0.097911227154047	tc<0.3
ENSG00000146066.2	HIGD2A	1.62070499011901	2.12734060161023	cytosolic	0.0984113594826374	tc<0.3
ENSG00000146083.7	RNF44	1.24791547057092	1.92259078583207	cytosolic	0.129282482223659	tc<0.3
ENSG00000146085.7	MUT	1.12078897431356	NA	cytosolic	0.290275761973875	tc<0.3
ENSG00000146242.5	TPBG	9.88648639052095	NA	membrane	6.78840809845177	tc>1.12 & tc<132.32
ENSG00000146247.13	PHIP	10.2956973584305	0.815568464452241	cytosolic	1.72849915682968	tc>1.12 & tc<132.32
ENSG00000146263.7	MMS22L	3.43792509938948	0.184841965236105	cytosolic	1.5184980673661	tc>1.12 & tc<132.32
ENSG00000146278.10	PNRC1	8.18267606845313	0.230968244150044	cytosolic	2.64755890211319	tc>1.12 & tc<132.32
ENSG00000146281.5	PM20D2	4.93862053542221	0.190535353898197	cytosolic	0.206226063046254	tc<0.3
ENSG00000146386.7	ABRACL	0.540586708257771	1.09603623030609	cytosolic	0.107341205021702	tc<0.3
ENSG00000146409.6	SLC18B1	7.03506313035465	NA	membrane	2.59175508784136	tc>1.12 & tc<132.32
ENSG00000146416.12	AIG1	0.904293549728648	NA	membrane	2.04744635841644	tc>1.12 & tc<132.32
ENSG00000146425.6	DYNLT1	0.79211404834119	NA	cytosolic	0.776351700228664	tc>0.3 & tc<1.12
ENSG00000146433.8	TMEM181	69.1488887209891	0.0246055929176166	membrane	15.8022690437601	tc>1.12 & tc<132.32
ENSG00000146463.7	ZMYM4	0.281034968927985	NA	cytosolic	0.716685330347144	tc>0.3 & tc<1.12
ENSG00000146670.5	CDCA5	0.401424118633701	NA	cytosolic	0.285171102661597	tc<0.3
ENSG00000146701.7	MDH2	2.75221746777457	0.0543585178213545	cytosolic	0.420837691120076	tc>0.3 & tc<1.12
ENSG00000146729.5	GBAS	0.121562038745445	NA	cytosolic	0.286853704610649	tc<0.3
ENSG00000146731.6	CCT6A	0.150108691167399	NA	cytosolic	0.0922509225092251	tc<0.3
