codon	localization	variable	value
191	sp	guide1_2	3.17210379260027
192	sp	guide1_2	2.65541945800925
193	sp	guide1_2	1.6651997556636
194	sp	guide1_2	2.25843000095737
195	sp	guide1_2	4.13764194646021
196	sp	guide1_2	2.84551869208902
197	sp	guide1_2	2.33347911505653
198	sp	guide1_2	2.57484946044553
199	sp	guide1_2	3.61470293355684
200	sp	guide1_2	4.03239506801003
201	sp	guide1_2	2.95626473883561
202	sp	guide1_2	4.48914684804733
203	sp	guide1_2	2.74812526671326
204	sp	guide1_2	3.22128304155229
205	sp	guide1_2	3.15255841910809
206	sp	guide1_2	2.60471587256924
207	sp	guide1_2	4.0814997400904
208	sp	guide1_2	1.78027838410951
209	sp	guide1_2	2.48047518015511
210	sp	guide1_2	2.14944088123131
211	sp	guide1_2	2.7267246881023
212	sp	guide1_2	1.63666309983398
213	sp	guide1_2	3.10491560283858
214	sp	guide1_2	2.86586289551892
215	sp	guide1_2	1.65820511035978
216	sp	guide1_2	2.68929535832998
217	sp	guide1_2	1.71431683612568
218	sp	guide1_2	5.39810431856838
219	sp	guide1_2	3.20207436121391
220	sp	guide1_2	1.86161312544704
221	sp	guide1_2	1.88621008560713
222	sp	guide1_2	3.34910607503057
223	sp	guide1_2	3.67156377376147
224	sp	guide1_2	1.20669247527519
225	sp	guide1_2	2.22581106293577
226	sp	guide1_2	2.1358373507382
227	sp	guide1_2	3.16725329590914
228	sp	guide1_2	1.60274962266164
229	sp	guide1_2	3.43666429819788
230	sp	guide1_2	2.08167568131041
231	sp	guide1_2	2.82594736998659
232	sp	guide1_2	4.41348964067479
233	sp	guide1_2	2.34441002237187
234	sp	guide1_2	1.51305647808292
235	sp	guide1_2	3.37732908561182
236	sp	guide1_2	2.56486101503829
237	sp	guide1_2	1.27004709503572
238	sp	guide1_2	1.52938029261688
239	sp	guide1_2	3.43346125422408
240	sp	guide1_2	2.2317960018426
241	sp	guide1_2	1.6490189319049
242	sp	guide1_2	2.28437512459477
243	sp	guide1_2	4.2401811428738
244	sp	guide1_2	3.28853783426083
245	sp	guide1_2	3.0800835832544
246	sp	guide1_2	2.3141727127671
247	sp	guide1_2	2.77019943197284
248	sp	guide1_2	2.09164763067079
249	sp	guide1_2	2.05768275639809
250	sp	guide1_2	3.07861963077919
251	sp	guide1_2	2.19254260219865
252	sp	guide1_2	1.48862683316576
253	sp	guide1_2	2.50375797769792
254	sp	guide1_2	2.0200012000352
255	sp	guide1_2	2.6805293177924
256	sp	guide1_2	1.92271510921332
257	sp	guide1_2	1.83491091049224
258	sp	guide1_2	2.38413048093289
259	sp	guide1_2	1.76662990709156
260	sp	guide1_2	1.85455317912053
261	sp	guide1_2	1.13358602304774
262	sp	guide1_2	2.45878785662057
263	sp	guide1_2	2.30971269750239
264	sp	guide1_2	1.35169557951429
265	sp	guide1_2	1.80135793560016
266	sp	guide1_2	1.87420669464559
267	sp	guide1_2	1.39257713653729
268	sp	guide1_2	1.74549316344618
269	sp	guide1_2	1.29348928354623
270	sp	guide1_2	1.24015744651442
271	sp	guide1_2	1.86799769977404
272	sp	guide1_2	2.08862811605971
273	sp	guide1_2	2.8171342756461
274	sp	guide1_2	1.49374891666609
275	sp	guide1_2	2.11368804159295
276	sp	guide1_2	1.25931548330967
277	sp	guide1_2	2.10616673544595
278	sp	guide1_2	1.71603710736877
279	sp	guide1_2	1.38432186084228
280	sp	guide1_2	2.21052416622159
281	sp	guide1_2	3.98550030697694
282	sp	guide1_2	1.9020666949767
283	sp	guide1_2	3.13828282491972
284	sp	guide1_2	1.78634326750003
285	sp	guide1_2	3.03429805616767
286	sp	guide1_2	1.93040074109242
287	sp	guide1_2	1.1244215841412
288	sp	guide1_2	1.88250492644473
289	sp	guide1_2	3.09940803062689
290	sp	guide1_2	2.12518371796442
291	sp	guide1_2	1.21367548322737
292	sp	guide1_2	1.63983647964762
293	sp	guide1_2	1.97031525918134
294	sp	guide1_2	1.46836178794083
295	sp	guide1_2	1.11210016644026
296	sp	guide1_2	2.45455734166671
297	sp	guide1_2	1.42460169063456
298	sp	guide1_2	1.37334609706713
299	sp	guide1_2	1.22099313634662
300	sp	guide1_2	1.82780995861858
301	sp	guide1_2	1.81262328490252
302	sp	guide1_2	1.33680547884846
303	sp	guide1_2	2.50732225512022
304	sp	guide1_2	1.06430868248738
305	sp	guide1_2	1.66511302290308
306	sp	guide1_2	2.06265043452235
307	sp	guide1_2	1.77885534315611
308	sp	guide1_2	1.08205383560703
309	sp	guide1_2	2.30757256563398
310	sp	guide1_2	1.60285338823445
311	sp	guide1_2	1.49004401497518
312	sp	guide1_2	1.44583146600422
313	sp	guide1_2	1.36192851506647
314	sp	guide1_2	1.23074282360388
315	sp	guide1_2	1.44782696115767
316	sp	guide1_2	3.42971558205832
317	sp	guide1_2	2.31401077916643
318	sp	guide1_2	1.14534228753301
319	sp	guide1_2	1.81244438515748
320	sp	guide1_2	2.0114954465128
321	sp	guide1_2	2.64420810225833
322	sp	guide1_2	1.99622448648234
323	sp	guide1_2	1.40517052683437
324	sp	guide1_2	2.18013594372631
325	sp	guide1_2	3.60087316253194
326	sp	guide1_2	1.46031814627692
327	sp	guide1_2	1.67884644536552
328	sp	guide1_2	1.40941097996884
329	sp	guide1_2	1.56209895917237
330	sp	guide1_2	1.69723638275002
331	sp	guide1_2	2.56813145423854
332	sp	guide1_2	1.52836698951138
333	sp	guide1_2	1.4432870264412
334	sp	guide1_2	1.77848736192582
335	sp	guide1_2	1.65255678409673
336	sp	guide1_2	1.61344377015395
337	sp	guide1_2	1.24656062890391
338	sp	guide1_2	1.70559155615613
339	sp	guide1_2	2.13881120544548
340	sp	guide1_2	1.11205854884077
341	sp	guide1_2	1.23168908255215
342	sp	guide1_2	2.82349794182606
343	sp	guide1_2	1.71016372834157
344	sp	guide1_2	2.7238546872796
345	sp	guide1_2	2.1484395068477
346	sp	guide1_2	2.3943243085203
347	sp	guide1_2	1.64550498635212
348	sp	guide1_2	2.54135261247873
349	sp	guide1_2	3.18663333717176
350	sp	guide1_2	1.9339841137024
351	sp	guide1_2	2.44481993932663
352	sp	guide1_2	3.19918244220496
353	sp	guide1_2	1.08334076737827
354	sp	guide1_2	1.31034130204324
355	sp	guide1_2	1.57246588958989
356	sp	guide1_2	1.1833833009859
357	sp	guide1_2	1.75182240057876
358	sp	guide1_2	2.08567397769286
359	sp	guide1_2	1.26756351106171
360	sp	guide1_2	1.19431232691267
361	sp	guide1_2	1.74283286038914
362	sp	guide1_2	1.30937941926791
363	sp	guide1_2	2.05144378689449
364	sp	guide1_2	1.95421444413281
365	sp	guide1_2	0.980753914935975
366	sp	guide1_2	1.61809364888747
367	sp	guide1_2	1.62850511852025
368	sp	guide1_2	1.5943228962609
369	sp	guide1_2	0.875133019982656
370	sp	guide1_2	1.5157836266795
371	sp	guide1_2	1.75012871298973
372	sp	guide1_2	2.42694683523542
373	sp	guide1_2	3.49136523748473
374	sp	guide1_2	1.65283369302663
375	sp	guide1_2	1.8124826103371
376	sp	guide1_2	2.2788291465121
377	sp	guide1_2	2.49256965999617
378	sp	guide1_2	1.72110420157719
379	sp	guide1_2	1.78192867941751
380	sp	guide1_2	1.35422675890538
381	sp	guide1_2	1.21649576968801
382	sp	guide1_2	2.87060509944449
383	sp	guide1_2	2.49784009523496
384	sp	guide1_2	2.35679573598043
385	sp	guide1_2	1.30057585185663
386	sp	guide1_2	1.87397733263477
387	sp	guide1_2	1.81420439823694
388	sp	guide1_2	1.03541502882253
389	sp	guide1_2	2.15524194418187
390	sp	guide1_2	1.93864703890109
391	sp	guide1_2	1.57154640099202
392	sp	guide1_2	1.91457423946032
393	sp	guide1_2	1.56603800218489
394	sp	guide1_2	2.1243798180678
395	sp	guide1_2	1.15163648770158
396	sp	guide1_2	1.27987681006725
397	sp	guide1_2	1.5473607540645
398	sp	guide1_2	3.84042549658626
399	sp	guide1_2	2.28284905254727
400	sp	guide1_2	0.975744517531814
401	sp	guide1_2	1.23410425201026
402	sp	guide1_2	1.61050100015545
403	sp	guide1_2	2.61492814555598
404	sp	guide1_2	1.23813854249379
405	sp	guide1_2	2.45256666102823
406	sp	guide1_2	1.67717538268324
407	sp	guide1_2	2.29752971119376
408	sp	guide1_2	2.34576025322884
409	sp	guide1_2	4.56732261123461
410	sp	guide1_2	1.51874394850463
411	sp	guide1_2	4.50098506327047
412	sp	guide1_2	2.47360167014762
413	sp	guide1_2	2.40848321386551
414	sp	guide1_2	0.944077640086633
415	sp	guide1_2	1.2590419343677
416	sp	guide1_2	1.38344836084281
417	sp	guide1_2	3.4462299932566
418	sp	guide1_2	3.90474564802237
419	sp	guide1_2	1.793773806312
420	sp	guide1_2	2.11816157707062
421	sp	guide1_2	1.185565003175
422	sp	guide1_2	1.74363948688332
423	sp	guide1_2	1.55119701175609
424	sp	guide1_2	1.80134428107334
425	sp	guide1_2	2.58063653468815
426	sp	guide1_2	1.6785547593021
427	sp	guide1_2	1.32933481931002
428	sp	guide1_2	2.35835962351438
429	sp	guide1_2	1.60438317137704
430	sp	guide1_2	1.4735711430347
431	sp	guide1_2	1.4439469404227
432	sp	guide1_2	1.61358697878638
433	sp	guide1_2	3.35963384450566
434	sp	guide1_2	2.09258721233639
435	sp	guide1_2	2.74621661840818
436	sp	guide1_2	2.61645850262736
437	sp	guide1_2	1.35672571614382
438	sp	guide1_2	3.08983593114764
439	sp	guide1_2	4.60656176917022
440	sp	guide1_2	2.81955795532843
441	sp	guide1_2	3.07974591345787
442	sp	guide1_2	1.77485716459512
443	sp	guide1_2	3.61298839645836
444	sp	guide1_2	1.54166644117053
445	sp	guide1_2	1.74020560153584
446	sp	guide1_2	1.93414994217481
447	sp	guide1_2	2.31881854336818
448	sp	guide1_2	1.49842426701704
449	sp	guide1_2	3.042789880997
450	sp	guide1_2	1.98536690726976
451	sp	guide1_2	1.70273840070119
452	sp	guide1_2	1.42167923528704
453	sp	guide1_2	2.63938573845986
454	sp	guide1_2	3.30454780418361
455	sp	guide1_2	0.969200755954453
456	sp	guide1_2	1.55256986775196
457	sp	guide1_2	2.27502351412567
458	sp	guide1_2	1.00359825347241
459	sp	guide1_2	1.1015924097315
460	sp	guide1_2	2.02956167579467
461	sp	guide1_2	1.28591554630335
462	sp	guide1_2	1.23908917309537
463	sp	guide1_2	1.89657453197026
464	sp	guide1_2	2.84750017765013
465	sp	guide1_2	2.97635133270429
466	sp	guide1_2	3.07169462968383
467	sp	guide1_2	3.27010588316738
468	sp	guide1_2	0.669485537934709
469	sp	guide1_2	1.36957015225244
470	sp	guide1_2	2.31408667730498
471	sp	guide1_2	1.23487500646114
472	sp	guide1_2	1.0774287269746
473	sp	guide1_2	0.955013187794389
474	sp	guide1_2	2.20239368598581
475	sp	guide1_2	0.738673646987486
476	sp	guide1_2	2.69075751422908
477	sp	guide1_2	2.24340024107682
478	sp	guide1_2	2.38258977981534
479	sp	guide1_2	1.63248082482596
480	sp	guide1_2	0.817796331253036
481	sp	guide1_2	0.981860184107896
482	sp	guide1_2	3.52236962571317
483	sp	guide1_2	1.71508111053153
484	sp	guide1_2	0.855638660250575
485	sp	guide1_2	2.09521007063066
486	sp	guide1_2	1.87283718397617
487	sp	guide1_2	1.31671801294277
488	sp	guide1_2	1.34392424790074
489	sp	guide1_2	0.968820236605455
490	sp	guide1_2	2.03446760270647
491	sp	guide1_2	1.42978243881508
492	sp	guide1_2	2.83617885884871
493	sp	guide1_2	1.72538814120767
494	sp	guide1_2	2.49005437828987
495	sp	guide1_2	1.59464833122427
496	sp	guide1_2	1.38572670312734
497	sp	guide1_2	1.92145246545198
498	sp	guide1_2	1.64287374189817
499	sp	guide1_2	0.856425670542192
500	sp	guide1_2	2.41218579662552
-100	tm	guide1_2	0.683897743651649
-99	tm	guide1_2	0.871516990563522
-98	tm	guide1_2	3.63610116023777
-97	tm	guide1_2	0.655613554002877
-96	tm	guide1_2	0.52765788812505
-95	tm	guide1_2	0.569616756344445
-94	tm	guide1_2	0.592635556444592
-93	tm	guide1_2	0.828770090648265
-92	tm	guide1_2	0.648355355833274
-91	tm	guide1_2	1.02738654831279
-90	tm	guide1_2	1.16058754538589
-89	tm	guide1_2	0.483147923094183
-88	tm	guide1_2	0.578605605385139
-87	tm	guide1_2	1.19871024412951
-86	tm	guide1_2	1.0749921505362
-85	tm	guide1_2	3.33115755313083
-84	tm	guide1_2	0.750744286395117
-83	tm	guide1_2	0.726977555028542
-82	tm	guide1_2	0.558790486766055
-81	tm	guide1_2	1.2713676896006
-80	tm	guide1_2	1.54035574784441
-79	tm	guide1_2	0.998081780997534
-78	tm	guide1_2	0.823446026692122
-77	tm	guide1_2	0.998011501096608
-76	tm	guide1_2	0.738291481140121
-75	tm	guide1_2	0.425950318946649
-74	tm	guide1_2	0.646888770584539
-73	tm	guide1_2	4.68277507804788
-72	tm	guide1_2	0.395417090875123
-71	tm	guide1_2	0.484706045824868
-70	tm	guide1_2	0.804826330125092
-69	tm	guide1_2	0.392697488928181
-68	tm	guide1_2	0.740698878866175
-67	tm	guide1_2	2.49764518816322
-66	tm	guide1_2	0.791123894705955
-65	tm	guide1_2	0.476470787621285
-64	tm	guide1_2	0.42066704901765
-63	tm	guide1_2	1.34399508868913
-62	tm	guide1_2	0.79051848890541
-61	tm	guide1_2	0.255301443583809
-60	tm	guide1_2	0.78131023093588
-59	tm	guide1_2	0.621812765790709
-58	tm	guide1_2	0.462353185601771
-57	tm	guide1_2	0.809097967320202
-56	tm	guide1_2	1.36439999038723
-55	tm	guide1_2	1.90001333312117
-54	tm	guide1_2	0.814582439973121
-53	tm	guide1_2	0.813028324270075
-52	tm	guide1_2	0.687484303287806
-51	tm	guide1_2	0.68377614354302
-50	tm	guide1_2	0.899270555762013
-49	tm	guide1_2	0.712362390921044
-48	tm	guide1_2	1.07602471813951
-47	tm	guide1_2	0.678817108523991
-46	tm	guide1_2	0.930289085737933
-45	tm	guide1_2	0.885595425112357
-44	tm	guide1_2	1.01061780475707
-43	tm	guide1_2	1.1195453801515
-42	tm	guide1_2	0.565603049338543
-41	tm	guide1_2	1.58689795045831
-40	tm	guide1_2	1.31765466528484
-39	tm	guide1_2	0.987000363557595
-38	tm	guide1_2	1.1382937299033
-37	tm	guide1_2	1.0028105697519
-36	tm	guide1_2	3.51505292792455
-35	tm	guide1_2	1.04123773266009
-34	tm	guide1_2	0.888993639613441
-33	tm	guide1_2	1.87639804843101
-32	tm	guide1_2	1.79194910179943
-31	tm	guide1_2	0.682632813402437
-30	tm	guide1_2	0.815183814463976
-29	tm	guide1_2	0.770583654850125
-28	tm	guide1_2	0.776431161059847
-27	tm	guide1_2	0.742796687047836
-26	tm	guide1_2	1.68555672006862
-25	tm	guide1_2	1.03490788303463
-24	tm	guide1_2	1.21930979957737
-23	tm	guide1_2	0.64506990370545
-22	tm	guide1_2	0.710175099345181
-21	tm	guide1_2	0.706143292563577
-20	tm	guide1_2	0.917919571694603
-19	tm	guide1_2	2.5486629811971
-18	tm	guide1_2	1.50930880449535
-17	tm	guide1_2	1.25985350002328
-16	tm	guide1_2	0.813682872321043
-15	tm	guide1_2	0.87893281948111
-14	tm	guide1_2	0.809399005549907
-13	tm	guide1_2	1.25275645582187
-12	tm	guide1_2	0.964045051141352
-11	tm	guide1_2	1.62599371113627
-10	tm	guide1_2	1.36783336912222
-9	tm	guide1_2	1.15425285066269
-8	tm	guide1_2	1.04969147972183
-7	tm	guide1_2	0.770671390349129
-6	tm	guide1_2	0.834192810925005
-5	tm	guide1_2	0.889794760572207
-4	tm	guide1_2	1.72059488372159
-3	tm	guide1_2	1.36612513353798
-2	tm	guide1_2	0.87173942946553
-1	tm	guide1_2	0.489132532348365
0	tm	guide1_2	0.712427303436509
1	tm	guide1_2	0.605834111146567
2	tm	guide1_2	0.860918769157698
3	tm	guide1_2	0.62380018594613
4	tm	guide1_2	0.435176481820908
5	tm	guide1_2	0.456190481836728
6	tm	guide1_2	0.56986427978157
7	tm	guide1_2	0.477760531223401
8	tm	guide1_2	0.72827399809275
9	tm	guide1_2	0.492711331552067
10	tm	guide1_2	0.335243783058583
11	tm	guide1_2	0.565125407890766
12	tm	guide1_2	0.505135582699928
13	tm	guide1_2	0.805969162655279
14	tm	guide1_2	0.594959026826378
15	tm	guide1_2	0.4167630086106
16	tm	guide1_2	0.438459498050478
17	tm	guide1_2	0.753241973683067
18	tm	guide1_2	0.76869283176898
19	tm	guide1_2	0.962991931959078
20	tm	guide1_2	0.926898551131589
21	tm	guide1_2	0.925685330062995
22	tm	guide1_2	1.14555217090285
23	tm	guide1_2	1.09132747513481
24	tm	guide1_2	1.04966950990192
25	tm	guide1_2	0.817324633885799
26	tm	guide1_2	1.19585120641803
27	tm	guide1_2	0.683297272947401
28	tm	guide1_2	1.09836392679812
29	tm	guide1_2	1.14869093246741
30	tm	guide1_2	1.00079832862699
31	tm	guide1_2	0.769159806318327
32	tm	guide1_2	1.05614925923106
33	tm	guide1_2	1.03830440778193
34	tm	guide1_2	0.969728811207725
35	tm	guide1_2	1.01569988279067
36	tm	guide1_2	0.878999042771046
37	tm	guide1_2	1.14606047633126
38	tm	guide1_2	1.01639337634174
39	tm	guide1_2	1.07558353121027
40	tm	guide1_2	0.950462067738062
41	tm	guide1_2	1.13545245667239
42	tm	guide1_2	1.19286526756497
43	tm	guide1_2	0.766534130920284
44	tm	guide1_2	1.12280653582541
45	tm	guide1_2	1.23088130579071
46	tm	guide1_2	1.1194363660635
47	tm	guide1_2	1.03849462033988
48	tm	guide1_2	2.04582811495435
49	tm	guide1_2	3.30517642010101
50	tm	guide1_2	1.12575182850192
51	tm	guide1_2	1.19573474425196
52	tm	guide1_2	1.70426291786607
53	tm	guide1_2	1.06709585376353
54	tm	guide1_2	1.50048138303048
55	tm	guide1_2	1.65802914731282
56	tm	guide1_2	1.49629160633666
57	tm	guide1_2	2.07271601229595
58	tm	guide1_2	2.51829595397898
59	tm	guide1_2	1.91352512516257
60	tm	guide1_2	1.57088787021464
61	tm	guide1_2	0.836471447780946
62	tm	guide1_2	1.45091266096014
63	tm	guide1_2	1.31174308746539
64	tm	guide1_2	1.77184878659603
65	tm	guide1_2	1.51414617290558
66	tm	guide1_2	1.37878534260197
67	tm	guide1_2	1.50198430274078
68	tm	guide1_2	2.04380831651128
69	tm	guide1_2	1.15223883446849
70	tm	guide1_2	1.31129535093411
71	tm	guide1_2	1.72029926054438
72	tm	guide1_2	1.2076515147518
73	tm	guide1_2	1.14034761259121
74	tm	guide1_2	1.65552234389149
75	tm	guide1_2	1.82790425531974
76	tm	guide1_2	1.72196931124322
77	tm	guide1_2	0.914988127285084
78	tm	guide1_2	1.38716354242841
79	tm	guide1_2	1.27218840094958
80	tm	guide1_2	1.50997213852496
81	tm	guide1_2	1.17862052580904
82	tm	guide1_2	1.80366882949836
83	tm	guide1_2	1.13759155987167
84	tm	guide1_2	1.34176769358732
85	tm	guide1_2	1.49757537185126
86	tm	guide1_2	1.17001433560184
87	tm	guide1_2	1.28046323426294
88	tm	guide1_2	2.43276295885097
89	tm	guide1_2	1.46747843811433
90	tm	guide1_2	1.42076372829753
91	tm	guide1_2	1.58557980301849
92	tm	guide1_2	2.31494211500107
93	tm	guide1_2	1.64662118336913
94	tm	guide1_2	1.35347230257782
95	tm	guide1_2	1.38681426249775
96	tm	guide1_2	1.58310171176906
97	tm	guide1_2	1.17890248923753
98	tm	guide1_2	1.17839990331948
99	tm	guide1_2	1.41667045052033
100	tm	guide1_2	1.84411836558759
101	tm	guide1_2	1.80748775546208
102	tm	guide1_2	1.42097643584837
103	tm	guide1_2	1.95822038637425
104	tm	guide1_2	1.55415860275091
105	tm	guide1_2	1.50914420391809
106	tm	guide1_2	1.77512700936021
107	tm	guide1_2	0.996963830509399
108	tm	guide1_2	1.61620053457927
109	tm	guide1_2	1.83019822442041
110	tm	guide1_2	1.30737916957869
111	tm	guide1_2	1.79282423622259
112	tm	guide1_2	1.70709955370259
113	tm	guide1_2	1.24967644008683
114	tm	guide1_2	1.73847990205552
115	tm	guide1_2	1.71846113135275
116	tm	guide1_2	0.829919096639629
117	tm	guide1_2	1.21960324177475
118	tm	guide1_2	1.16763817973787
119	tm	guide1_2	2.90239367279127
120	tm	guide1_2	1.7269096048008
121	tm	guide1_2	1.63637768472786
122	tm	guide1_2	1.44936956715246
123	tm	guide1_2	1.5393719413398
124	tm	guide1_2	1.36904773074169
125	tm	guide1_2	1.43679914673335
126	tm	guide1_2	2.00053373231976
127	tm	guide1_2	1.81312230886235
128	tm	guide1_2	1.44400140763967
129	tm	guide1_2	1.555141978456
130	tm	guide1_2	1.61638368619497
131	tm	guide1_2	1.45163869740814
132	tm	guide1_2	1.14828929347968
133	tm	guide1_2	1.74151804553407
134	tm	guide1_2	0.991891629386215
135	tm	guide1_2	1.6456556865104
136	tm	guide1_2	2.20283936974328
137	tm	guide1_2	1.75837056045005
138	tm	guide1_2	0.913622729189912
139	tm	guide1_2	1.38134797825736
140	tm	guide1_2	1.71973052213996
141	tm	guide1_2	1.84394188343147
142	tm	guide1_2	1.55575040411393
143	tm	guide1_2	1.66177809252895
144	tm	guide1_2	1.38448065973322
145	tm	guide1_2	1.81702427978424
146	tm	guide1_2	2.29886596568034
147	tm	guide1_2	1.61758402262754
148	tm	guide1_2	1.45769736598706
149	tm	guide1_2	1.01620180319167
150	tm	guide1_2	1.31185910965069
151	tm	guide1_2	1.95405258083809
152	tm	guide1_2	2.09583250471696
153	tm	guide1_2	2.22426817539564
154	tm	guide1_2	1.07933882095752
155	tm	guide1_2	1.56944481410864
156	tm	guide1_2	1.26941692169858
157	tm	guide1_2	1.98216974929834
158	tm	guide1_2	1.76773826918725
159	tm	guide1_2	1.02978863433169
160	tm	guide1_2	1.90083604874925
161	tm	guide1_2	1.93634617728093
162	tm	guide1_2	1.29415757654016
163	tm	guide1_2	1.5300680440129
164	tm	guide1_2	1.70427591271077
165	tm	guide1_2	1.3696766568756
166	tm	guide1_2	1.68104659084084
167	tm	guide1_2	1.42024722576278
168	tm	guide1_2	1.29940720126735
169	tm	guide1_2	1.03411224597313
170	tm	guide1_2	0.670849059180736
171	tm	guide1_2	1.29189574357765
172	tm	guide1_2	2.00199310148215
173	tm	guide1_2	1.79657838337713
174	tm	guide1_2	2.2523826739183
175	tm	guide1_2	2.44678112349699
176	tm	guide1_2	1.66994518403547
177	tm	guide1_2	1.90763059000323
178	tm	guide1_2	0.954724111330834
179	tm	guide1_2	1.52504640767787
180	tm	guide1_2	1.15793362758357
181	tm	guide1_2	1.0483382467149
182	tm	guide1_2	1.21148760279766
183	tm	guide1_2	1.27465355360798
184	tm	guide1_2	1.38209352515189
185	tm	guide1_2	1.78274287026023
186	tm	guide1_2	1.56853932174329
187	tm	guide1_2	1.58845943607148
188	tm	guide1_2	1.16064669419309
189	tm	guide1_2	0.815700934766246
190	tm	guide1_2	0.919504381859998
191	tm	guide1_2	0.919539124403427
192	tm	guide1_2	1.08007319885871
193	tm	guide1_2	1.41044536080212
194	tm	guide1_2	1.32573357441706
195	tm	guide1_2	1.47387847340266
196	tm	guide1_2	1.189177289513
197	tm	guide1_2	1.86327729643614
198	tm	guide1_2	2.35621057037623
199	tm	guide1_2	0.970646624251196
200	tm	guide1_2	0.732559627367311
201	tm	guide1_2	1.98723704641038
202	tm	guide1_2	1.39486186459326
203	tm	guide1_2	1.79541948289699
204	tm	guide1_2	1.27665491940508
205	tm	guide1_2	1.23105686290838
206	tm	guide1_2	1.95192527442569
207	tm	guide1_2	0.813989129469194
208	tm	guide1_2	1.10293102610259
209	tm	guide1_2	0.981963417753745
210	tm	guide1_2	1.00324963143139
211	tm	guide1_2	1.12645250712244
212	tm	guide1_2	0.769001118604526
213	tm	guide1_2	1.54921278437312
214	tm	guide1_2	0.982178457902348
215	tm	guide1_2	1.52545940209237
216	tm	guide1_2	1.42319839200161
217	tm	guide1_2	1.17673633843208
218	tm	guide1_2	2.1518172804147
219	tm	guide1_2	1.49479997211257
220	tm	guide1_2	1.56068410341415
221	tm	guide1_2	1.20105095317796
222	tm	guide1_2	1.17552755785691
223	tm	guide1_2	1.10195738433177
224	tm	guide1_2	1.46533381177488
225	tm	guide1_2	1.31282041967843
226	tm	guide1_2	1.72502006055739
227	tm	guide1_2	1.40621187632703
228	tm	guide1_2	1.61369687297226
229	tm	guide1_2	3.88829604545537
230	tm	guide1_2	1.57256793285751
231	tm	guide1_2	2.30783880985147
232	tm	guide1_2	1.60164751558134
233	tm	guide1_2	3.05412203586594
234	tm	guide1_2	1.17615285806746
235	tm	guide1_2	1.34923912045012
236	tm	guide1_2	1.33301808358125
237	tm	guide1_2	1.02690752346763
238	tm	guide1_2	1.55292524487415
239	tm	guide1_2	1.90423399282616
240	tm	guide1_2	1.73251183637145
241	tm	guide1_2	1.13619612678036
242	tm	guide1_2	2.02397590625838
243	tm	guide1_2	0.652696917157166
244	tm	guide1_2	1.08792114587117
245	tm	guide1_2	0.966112087191781
246	tm	guide1_2	1.18401404566748
247	tm	guide1_2	1.04414122233867
248	tm	guide1_2	1.69697586320642
249	tm	guide1_2	0.821843934470048
250	tm	guide1_2	1.95514127064487
251	tm	guide1_2	1.72052383197305
252	tm	guide1_2	0.834738776163768
253	tm	guide1_2	1.16527522827851
254	tm	guide1_2	1.15982235885882
255	tm	guide1_2	1.9689733391683
256	tm	guide1_2	1.27276745386031
257	tm	guide1_2	0.751974912812093
258	tm	guide1_2	1.53651142239825
259	tm	guide1_2	1.58975829597317
260	tm	guide1_2	3.37497103875743
261	tm	guide1_2	1.70162456018036
262	tm	guide1_2	1.07601091610432
263	tm	guide1_2	0.556028094283148
264	tm	guide1_2	1.07778044840576
265	tm	guide1_2	2.94408751566118
266	tm	guide1_2	1.28841522142832
267	tm	guide1_2	0.65733087882861
268	tm	guide1_2	1.39601946674557
269	tm	guide1_2	1.74757176745054
270	tm	guide1_2	1.58402626656055
271	tm	guide1_2	1.9709951033619
272	tm	guide1_2	0.94076307086902
273	tm	guide1_2	1.33500670418109
274	tm	guide1_2	1.06060423838718
275	tm	guide1_2	1.08058949958307
276	tm	guide1_2	1.14848034781955
277	tm	guide1_2	1.09140137911257
278	tm	guide1_2	0.987080358990702
279	tm	guide1_2	1.36002710001882
280	tm	guide1_2	1.36237670905389
281	tm	guide1_2	1.87615744842181
282	tm	guide1_2	1.18534550203119
283	tm	guide1_2	1.64960113077512
284	tm	guide1_2	1.07708575611336
285	tm	guide1_2	1.2200179087601
286	tm	guide1_2	0.876956620589738
287	tm	guide1_2	0.543330140545334
288	tm	guide1_2	1.18086260885012
289	tm	guide1_2	1.20756787850974
290	tm	guide1_2	2.52149783094223
291	tm	guide1_2	1.21833085817024
292	tm	guide1_2	1.1381703705486
293	tm	guide1_2	1.50496800477462
294	tm	guide1_2	2.94197152818968
295	tm	guide1_2	1.0311827161365
296	tm	guide1_2	1.15873444048954
297	tm	guide1_2	2.47269820582032
298	tm	guide1_2	1.12596481632384
299	tm	guide1_2	1.32780877879041
300	tm	guide1_2	0.890203888689196
301	tm	guide1_2	1.94258261730244
302	tm	guide1_2	1.43879897343089
303	tm	guide1_2	1.46180147865108
304	tm	guide1_2	2.67525486976938
305	tm	guide1_2	2.52950028516861
306	tm	guide1_2	2.00493277465003
307	tm	guide1_2	2.17236624688148
308	tm	guide1_2	2.53521054642979
309	tm	guide1_2	1.62280887138633
310	tm	guide1_2	1.27372069184198
311	tm	guide1_2	1.23314410966347
312	tm	guide1_2	1.88419607233199
313	tm	guide1_2	1.84208577395884
314	tm	guide1_2	2.47435211788151
315	tm	guide1_2	1.73327889040906
316	tm	guide1_2	1.7356638365473
317	tm	guide1_2	1.16834445350693
318	tm	guide1_2	1.74301108257537
319	tm	guide1_2	1.53831107412246
320	tm	guide1_2	0.743609208638731
